sales_order_id,customer_id,customer_level,order_created_at,promised_delivery_at,order_status,currency,order_amount,gross_profit,penalty_cost,sales_region,line_count,updated_at
SO-202606-000686,CUS-0044,B,2026-06-02T15:54:00+08:00,2026-06-05T15:54:00+08:00,delivered,CNY,1485261.95,574745.4,26734.72,宁波,2,2026-06-15T08:00:00+08:00
SO-202507-000687,CUS-0094,C,2025-07-17T19:49:00+08:00,2025-07-23T19:49:00+08:00,delivered,CNY,4011621.4,1490192.01,32092.97,宁波,3,2025-08-18T19:49:00+08:00
SO-202605-000688,CUS-0114,B,2026-05-07T22:42:00+08:00,2026-05-12T22:42:00+08:00,delivered,CNY,266737.45,85739.39,4801.27,苏州,3,2026-05-21T22:42:00+08:00
SO-202601-000689,CUS-0053,B,2026-01-13T16:46:00+08:00,2026-01-18T16:46:00+08:00,delivered,CNY,13281240.7,4136934.18,239062.33,成都,5,2026-02-22T16:46:00+08:00
SO-202601-000690,CUS-0019,B,2026-01-30T21:05:00+08:00,2026-02-02T09:05:00+08:00,confirmed,CNY,287912.11,130507.69,5182.42,合肥,1,2026-02-21T21:05:00+08:00
SO-202601-000691,CUS-0071,C,2026-01-03T11:33:00+08:00,2026-01-07T23:33:00+08:00,overdue,CNY,5480345.47,1956668.7,43842.76,杭州,3,2026-02-05T11:33:00+08:00
SO-202510-000692,CUS-0050,B,2025-10-30T22:43:00+08:00,2025-11-04T22:43:00+08:00,confirmed,CNY,2519073.36,809961.8,45343.32,上海,3,2025-11-13T22:43:00+08:00
SO-202604-000693,CUS-0029,B,2026-04-16T07:10:00+08:00,2026-04-19T19:10:00+08:00,shipped,CNY,4378757.51,1053815.33,78817.64,武汉,2,2026-05-09T07:10:00+08:00
SO-202605-000694,CUS-0072,B,2026-05-02T17:00:00+08:00,2026-05-05T05:00:00+08:00,delivered,CNY,3075611.04,1112850.71,55361.0,天津,4,2026-05-13T17:00:00+08:00
SO-202507-000695,CUS-0041,B,2025-07-29T11:03:00+08:00,2025-08-01T11:03:00+08:00,confirmed,CNY,6061821.44,2752275.0,109112.79,成都,3,2025-08-29T11:03:00+08:00
SO-202605-000696,CUS-0032,A,2026-05-26T19:03:00+08:00,2026-05-30T19:03:00+08:00,shipped,CNY,1209466.52,428344.91,42331.33,苏州,4,2026-06-15T08:00:00+08:00
SO-202511-000697,CUS-0043,C,2025-11-05T21:54:00+08:00,2025-11-10T21:54:00+08:00,confirmed,CNY,5890355.48,2795396.56,47122.84,武汉,2,2025-11-26T21:54:00+08:00
SO-202604-000698,CUS-0115,C,2026-04-08T17:46:00+08:00,2026-04-14T17:46:00+08:00,confirmed,CNY,4173943.81,1457149.36,33391.55,东莞,5,2026-05-03T17:46:00+08:00
SO-202604-000699,CUS-0002,B,2026-04-24T16:35:00+08:00,2026-04-27T16:35:00+08:00,shipped,CNY,4518159.54,1272437.57,81326.87,杭州,5,2026-05-10T16:35:00+08:00
SO-202511-000700,CUS-0073,C,2025-11-04T00:52:00+08:00,2025-11-08T12:52:00+08:00,cancelled,CNY,11350670.71,4200603.54,90805.37,成都,5,2025-12-01T00:52:00+08:00
SO-202604-000701,CUS-0060,B,2026-04-19T22:34:00+08:00,2026-04-22T22:34:00+08:00,overdue,CNY,3436074.85,1661778.18,61849.35,上海,2,2026-05-12T22:34:00+08:00
SO-202511-000702,CUS-0052,C,2025-11-01T10:30:00+08:00,2025-11-05T22:30:00+08:00,confirmed,CNY,2894605.85,1044077.31,23156.85,上海,2,2025-11-30T10:30:00+08:00
SO-202508-000703,CUS-0031,C,2025-08-24T11:23:00+08:00,2025-08-29T23:23:00+08:00,overdue,CNY,1299634.98,474365.79,10397.08,青岛,2,2025-09-22T11:23:00+08:00
SO-202507-000704,CUS-0094,C,2025-07-19T07:25:00+08:00,2025-07-26T07:25:00+08:00,delivered,CNY,8514369.9,3354587.78,68114.96,宁波,4,2025-07-30T07:25:00+08:00
SO-202510-000705,CUS-0081,B,2025-10-07T22:15:00+08:00,2025-10-10T10:15:00+08:00,shipped,CNY,7038531.73,2507927.18,126693.57,天津,3,2025-10-27T22:15:00+08:00
SO-202510-000706,CUS-0027,B,2025-10-12T17:36:00+08:00,2025-10-15T17:36:00+08:00,delivered,CNY,2510449.44,897084.01,45188.09,合肥,5,2025-10-19T17:36:00+08:00
SO-202509-000707,CUS-0060,B,2025-09-06T23:25:00+08:00,2025-09-11T23:25:00+08:00,delivered,CNY,62602.25,16561.05,1126.84,上海,1,2025-09-12T23:25:00+08:00
SO-202605-000708,CUS-0024,B,2026-05-31T01:26:00+08:00,2026-06-03T01:26:00+08:00,confirmed,CNY,163372.75,68557.95,2940.71,合肥,1,2026-06-15T08:00:00+08:00
SO-202511-000709,CUS-0081,B,2025-11-18T02:56:00+08:00,2025-11-20T14:56:00+08:00,delivered,CNY,3324903.93,1182574.79,59848.27,天津,4,2025-11-24T02:56:00+08:00
SO-202506-000710,CUS-0118,C,2025-06-24T15:19:00+08:00,2025-06-29T15:19:00+08:00,delivered,CNY,4286117.86,1718467.36,34288.94,上海,1,2025-07-03T15:19:00+08:00
SO-202602-000711,CUS-0013,B,2026-02-18T14:18:00+08:00,2026-02-21T02:18:00+08:00,at_risk,CNY,4226447.31,1651796.09,76076.05,成都,4,2026-03-06T14:18:00+08:00
SO-202508-000712,CUS-0025,B,2025-08-22T12:09:00+08:00,2025-08-26T12:09:00+08:00,delivered,CNY,1223948.63,505625.46,22031.08,东莞,2,2025-09-07T12:09:00+08:00
SO-202603-000713,CUS-0039,B,2026-03-19T04:47:00+08:00,2026-03-22T04:47:00+08:00,shipped,CNY,6605525.15,2016253.22,118899.45,武汉,5,2026-03-31T04:47:00+08:00
SO-202603-000714,CUS-0096,C,2026-03-03T14:31:00+08:00,2026-03-09T14:31:00+08:00,delivered,CNY,13230135.57,5628571.78,105841.08,苏州,5,2026-04-02T14:31:00+08:00
SO-202506-000715,CUS-0073,C,2025-06-18T19:28:00+08:00,2025-06-25T19:28:00+08:00,delivered,CNY,1772360.74,779169.42,14178.89,成都,2,2025-07-06T19:28:00+08:00
SO-202606-000716,CUS-0018,B,2026-06-15T01:16:00+08:00,2026-06-20T01:16:00+08:00,delivered,CNY,4063404.47,1825377.38,73141.28,宁波,2,2026-06-15T08:00:00+08:00
SO-202605-000717,CUS-0100,B,2026-05-20T16:50:00+08:00,2026-05-23T04:50:00+08:00,delivered,CNY,6009084.85,2446949.26,108163.53,成都,3,2026-06-15T08:00:00+08:00
SO-202606-000718,CUS-0072,B,2026-06-14T23:58:00+08:00,2026-06-19T23:58:00+08:00,delivered,CNY,3528803.24,1384056.92,63518.46,天津,2,2026-06-15T08:00:00+08:00
SO-202603-000719,CUS-0015,C,2026-03-29T06:13:00+08:00,2026-04-04T06:13:00+08:00,confirmed,CNY,4396884.04,1410581.13,35175.07,上海,5,2026-04-05T06:13:00+08:00
SO-202602-000720,CUS-0088,A,2026-02-22T12:15:00+08:00,2026-02-24T00:15:00+08:00,delivered,CNY,588664.64,271196.4,20603.26,武汉,2,2026-03-18T12:15:00+08:00
SO-202603-000721,CUS-0055,C,2026-03-30T00:48:00+08:00,2026-04-04T00:48:00+08:00,at_risk,CNY,12165258.72,5135197.83,97322.07,上海,5,2026-04-29T00:48:00+08:00
SO-202512-000722,CUS-0056,B,2025-12-29T02:35:00+08:00,2026-01-02T02:35:00+08:00,at_risk,CNY,907952.94,253766.24,16343.15,成都,4,2026-01-06T02:35:00+08:00
SO-202507-000723,CUS-0035,C,2025-07-13T19:33:00+08:00,2025-07-18T07:33:00+08:00,at_risk,CNY,2966940.02,1057451.86,23735.52,武汉,4,2025-08-19T19:33:00+08:00
SO-202512-000724,CUS-0031,C,2025-12-30T22:52:00+08:00,2026-01-04T10:52:00+08:00,confirmed,CNY,5531780.63,1915569.59,44254.25,青岛,5,2026-01-07T22:52:00+08:00
SO-202511-000725,CUS-0022,B,2025-11-26T09:29:00+08:00,2025-11-29T21:29:00+08:00,cancelled,CNY,1620696.11,774866.53,29172.53,武汉,2,2025-12-12T09:29:00+08:00
SO-202604-000726,CUS-0095,B,2026-04-11T09:46:00+08:00,2026-04-16T09:46:00+08:00,delivered,CNY,3970190.71,1327195.81,71463.43,苏州,5,2026-05-22T09:46:00+08:00
SO-202507-000727,CUS-0077,B,2025-07-24T18:34:00+08:00,2025-07-27T18:34:00+08:00,confirmed,CNY,1476707.02,601641.35,26580.73,东莞,3,2025-07-31T18:34:00+08:00
SO-202509-000728,CUS-0042,A,2025-09-21T13:21:00+08:00,2025-09-23T13:21:00+08:00,delivered,CNY,382144.0,137255.8,13375.04,东莞,1,2025-10-29T13:21:00+08:00
SO-202509-000729,CUS-0020,B,2025-09-21T00:38:00+08:00,2025-09-26T00:38:00+08:00,delivered,CNY,339399.57,83143.93,6109.19,宁波,1,2025-10-08T00:38:00+08:00
SO-202507-000730,CUS-0106,A,2025-07-27T02:34:00+08:00,2025-07-29T14:34:00+08:00,overdue,CNY,6085596.53,2598832.66,212995.88,天津,5,2025-08-27T02:34:00+08:00
SO-202511-000731,CUS-0073,C,2025-11-19T13:21:00+08:00,2025-11-24T01:21:00+08:00,confirmed,CNY,1592755.39,682027.71,12742.04,成都,2,2025-11-29T13:21:00+08:00
SO-202506-000732,CUS-0011,C,2025-06-23T13:46:00+08:00,2025-06-30T13:46:00+08:00,confirmed,CNY,4950397.7,1616995.61,39603.18,青岛,2,2025-07-06T13:46:00+08:00
SO-202507-000733,CUS-0069,A,2025-07-31T14:00:00+08:00,2025-08-03T14:00:00+08:00,delivered,CNY,2125064.94,893501.93,74377.27,宁波,3,2025-08-30T14:00:00+08:00
SO-202506-000734,CUS-0093,A,2025-06-28T19:29:00+08:00,2025-06-30T19:29:00+08:00,confirmed,CNY,986649.2,431057.28,34532.72,武汉,4,2025-07-06T19:29:00+08:00
SO-202601-000735,CUS-0053,B,2026-01-19T08:43:00+08:00,2026-01-21T20:43:00+08:00,confirmed,CNY,257924.8,105345.34,4642.65,成都,2,2026-01-25T08:43:00+08:00
SO-202602-000736,CUS-0028,B,2026-02-23T02:32:00+08:00,2026-02-25T14:32:00+08:00,delivered,CNY,22122.86,5402.86,398.21,成都,1,2026-03-18T02:32:00+08:00
SO-202509-000737,CUS-0040,C,2025-09-22T06:47:00+08:00,2025-09-27T06:47:00+08:00,at_risk,CNY,1924853.31,567841.93,15398.83,合肥,3,2025-10-07T06:47:00+08:00
SO-202603-000738,CUS-0007,B,2026-03-10T14:48:00+08:00,2026-03-14T14:48:00+08:00,shipped,CNY,1366479.66,648932.06,24596.63,武汉,2,2026-04-03T14:48:00+08:00
SO-202511-000739,CUS-0041,B,2025-11-04T08:12:00+08:00,2025-11-09T08:12:00+08:00,at_risk,CNY,1326415.27,591369.28,23875.47,成都,3,2025-11-26T08:12:00+08:00
SO-202603-000740,CUS-0025,B,2026-03-27T13:08:00+08:00,2026-03-31T01:08:00+08:00,delivered,CNY,493422.92,147002.87,8881.61,东莞,3,2026-04-13T13:08:00+08:00
SO-202512-000741,CUS-0031,C,2025-12-16T02:41:00+08:00,2025-12-22T02:41:00+08:00,confirmed,CNY,2751970.95,1153019.31,22015.77,青岛,4,2025-12-30T02:41:00+08:00
SO-202601-000742,CUS-0109,C,2026-01-14T21:37:00+08:00,2026-01-19T21:37:00+08:00,cancelled,CNY,6589239.31,2859868.12,52713.91,东莞,5,2026-02-07T21:37:00+08:00
SO-202603-000743,CUS-0055,C,2026-03-30T02:53:00+08:00,2026-04-06T02:53:00+08:00,confirmed,CNY,5692.65,2475.87,45.54,上海,1,2026-04-20T02:53:00+08:00
SO-202604-000744,CUS-0026,B,2026-04-18T12:01:00+08:00,2026-04-22T12:01:00+08:00,cancelled,CNY,7077797.32,3111341.79,127400.35,天津,4,2026-05-07T12:01:00+08:00
SO-202507-000745,CUS-0016,C,2025-07-14T08:33:00+08:00,2025-07-19T20:33:00+08:00,overdue,CNY,2963599.26,1357760.98,23708.79,杭州,2,2025-08-13T08:33:00+08:00
SO-202604-000746,CUS-0003,A,2026-04-21T08:32:00+08:00,2026-04-23T20:32:00+08:00,confirmed,CNY,75689.63,10164.83,2649.14,杭州,1,2026-05-24T08:32:00+08:00
SO-202512-000747,CUS-0118,C,2025-12-14T13:04:00+08:00,2025-12-21T13:04:00+08:00,shipped,CNY,1732119.89,525787.73,13856.96,上海,4,2026-01-01T13:04:00+08:00
SO-202603-000748,CUS-0015,C,2026-03-16T00:36:00+08:00,2026-03-23T00:36:00+08:00,at_risk,CNY,248880.7,84135.56,1991.05,上海,1,2026-04-13T00:36:00+08:00
SO-202506-000749,CUS-0098,C,2025-06-17T13:20:00+08:00,2025-06-22T13:20:00+08:00,confirmed,CNY,3823735.02,1687905.04,30589.88,青岛,2,2025-06-17T13:20:00+08:00
SO-202606-000750,CUS-0029,B,2026-06-14T15:37:00+08:00,2026-06-18T03:37:00+08:00,cancelled,CNY,9175193.26,3701330.77,165153.48,武汉,5,2026-06-15T08:00:00+08:00
SO-202507-000751,CUS-0003,A,2025-07-16T04:10:00+08:00,2025-07-17T16:10:00+08:00,shipped,CNY,10137004.03,4637606.13,354795.14,杭州,5,2025-08-20T04:10:00+08:00
SO-202508-000752,CUS-0071,C,2025-08-09T03:17:00+08:00,2025-08-14T15:17:00+08:00,cancelled,CNY,272292.99,115182.51,2178.34,杭州,1,2025-09-12T03:17:00+08:00
SO-202606-000753,CUS-0021,B,2026-06-07T16:26:00+08:00,2026-06-11T16:26:00+08:00,confirmed,CNY,3514123.21,1402116.07,63254.22,成都,5,2026-06-15T08:00:00+08:00
SO-202508-000754,CUS-0072,B,2025-08-15T14:41:00+08:00,2025-08-19T14:41:00+08:00,at_risk,CNY,6474514.19,2475729.53,116541.26,天津,5,2025-09-12T14:41:00+08:00
SO-202606-000755,CUS-0019,B,2026-06-05T11:16:00+08:00,2026-06-07T23:16:00+08:00,delivered,CNY,10091427.26,2628024.45,181645.69,合肥,5,2026-06-15T08:00:00+08:00
SO-202606-000756,CUS-0068,A,2026-06-03T14:32:00+08:00,2026-06-05T14:32:00+08:00,delivered,CNY,2227508.22,906066.58,77962.79,成都,3,2026-06-15T08:00:00+08:00
SO-202509-000757,CUS-0048,A,2025-09-25T11:49:00+08:00,2025-09-29T11:49:00+08:00,at_risk,CNY,6913062.17,2097334.79,241957.18,上海,5,2025-09-26T11:49:00+08:00
SO-202605-000758,CUS-0085,B,2026-05-07T20:34:00+08:00,2026-05-10T08:34:00+08:00,delivered,CNY,4408023.37,1584546.96,79344.42,青岛,5,2026-05-09T20:34:00+08:00
SO-202601-000759,CUS-0075,C,2026-01-28T07:30:00+08:00,2026-02-01T19:30:00+08:00,delivered,CNY,6534179.58,2375419.01,52273.44,成都,4,2026-02-01T07:30:00+08:00
SO-202511-000760,CUS-0063,B,2025-11-19T18:27:00+08:00,2025-11-22T18:27:00+08:00,delivered,CNY,3876615.31,1146127.29,69779.08,杭州,3,2025-12-09T18:27:00+08:00
SO-202510-000761,CUS-0016,C,2025-10-15T07:17:00+08:00,2025-10-21T07:17:00+08:00,delivered,CNY,5498955.22,2597433.68,43991.64,杭州,3,2025-11-28T07:17:00+08:00
SO-202511-000762,CUS-0065,A,2025-11-20T03:00:00+08:00,2025-11-24T03:00:00+08:00,confirmed,CNY,1004488.71,484835.79,35157.1,宁波,2,2025-12-24T03:00:00+08:00
SO-202603-000763,CUS-0064,C,2026-03-30T23:57:00+08:00,2026-04-05T11:57:00+08:00,delivered,CNY,1996074.72,735634.03,15968.6,东莞,4,2026-05-02T23:57:00+08:00
SO-202605-000764,CUS-0031,C,2026-05-13T05:37:00+08:00,2026-05-18T05:37:00+08:00,overdue,CNY,5016095.58,1713792.58,40128.76,青岛,4,2026-05-18T05:37:00+08:00
SO-202605-000765,CUS-0078,B,2026-05-12T13:21:00+08:00,2026-05-17T13:21:00+08:00,shipped,CNY,4691096.53,1640807.42,84439.74,武汉,4,2026-06-15T08:00:00+08:00
SO-202507-000766,CUS-0058,C,2025-07-09T04:15:00+08:00,2025-07-14T04:15:00+08:00,cancelled,CNY,1194614.23,482074.19,9556.91,苏州,1,2025-07-28T04:15:00+08:00
SO-202601-000767,CUS-0006,C,2026-01-26T07:11:00+08:00,2026-02-01T07:11:00+08:00,delivered,CNY,4370079.21,1311765.55,34960.63,杭州,1,2026-02-24T07:11:00+08:00
SO-202604-000768,CUS-0116,C,2026-04-09T11:26:00+08:00,2026-04-14T23:26:00+08:00,at_risk,CNY,3081789.32,1052654.63,24654.31,合肥,2,2026-05-17T11:26:00+08:00
SO-202603-000769,CUS-0110,B,2026-03-25T20:08:00+08:00,2026-03-29T08:08:00+08:00,delivered,CNY,8781743.87,2895890.52,158071.39,成都,5,2026-04-09T20:08:00+08:00
SO-202506-000770,CUS-0005,A,2025-06-16T15:11:00+08:00,2025-06-18T15:11:00+08:00,shipped,CNY,3168973.18,1236352.26,110914.06,青岛,4,2025-07-16T15:11:00+08:00
SO-202512-000771,CUS-0036,B,2025-12-20T00:02:00+08:00,2025-12-23T12:02:00+08:00,delivered,CNY,7254482.23,2361458.09,130580.68,成都,5,2026-01-12T00:02:00+08:00
SO-202512-000772,CUS-0097,B,2025-12-06T00:24:00+08:00,2025-12-11T00:24:00+08:00,shipped,CNY,461047.84,191572.34,8298.86,杭州,1,2026-01-14T00:24:00+08:00
SO-202511-000773,CUS-0061,B,2025-11-08T12:42:00+08:00,2025-11-11T12:42:00+08:00,delivered,CNY,2803942.64,1153765.46,50470.97,上海,5,2025-11-25T12:42:00+08:00
SO-202601-000774,CUS-0072,B,2026-01-31T12:14:00+08:00,2026-02-04T00:14:00+08:00,delivered,CNY,2949870.18,1269583.72,53097.66,天津,5,2026-02-26T12:14:00+08:00
SO-202511-000775,CUS-0004,B,2025-11-05T10:59:00+08:00,2025-11-07T22:59:00+08:00,delivered,CNY,2440372.63,1033317.58,43926.71,杭州,2,2025-11-10T10:59:00+08:00
SO-202603-000776,CUS-0094,C,2026-03-09T02:30:00+08:00,2026-03-14T02:30:00+08:00,confirmed,CNY,7057703.05,2310423.18,56461.62,宁波,5,2026-04-04T02:30:00+08:00
SO-202603-000777,CUS-0056,B,2026-03-21T22:12:00+08:00,2026-03-24T10:12:00+08:00,shipped,CNY,583408.52,263639.62,10501.35,成都,2,2026-04-02T22:12:00+08:00
SO-202604-000778,CUS-0068,A,2026-04-15T01:28:00+08:00,2026-04-17T13:28:00+08:00,delivered,CNY,1566999.62,621020.39,54844.99,成都,2,2026-05-12T01:28:00+08:00
SO-202510-000779,CUS-0028,B,2025-10-23T03:03:00+08:00,2025-10-25T15:03:00+08:00,confirmed,CNY,4488310.75,1671366.76,80789.59,成都,5,2025-12-05T03:03:00+08:00
SO-202510-000780,CUS-0005,A,2025-10-15T03:08:00+08:00,2025-10-17T15:08:00+08:00,shipped,CNY,5095646.42,1571449.64,178347.62,青岛,5,2025-11-24T03:08:00+08:00
SO-202506-000781,CUS-0090,B,2025-06-23T07:19:00+08:00,2025-06-28T07:19:00+08:00,delivered,CNY,9381719.0,4425293.5,168870.94,天津,3,2025-07-14T07:19:00+08:00
SO-202603-000782,CUS-0063,B,2026-03-05T01:31:00+08:00,2026-03-09T01:31:00+08:00,cancelled,CNY,4486279.21,1580608.81,80753.03,杭州,3,2026-04-14T01:31:00+08:00
SO-202603-000783,CUS-0064,C,2026-03-22T16:34:00+08:00,2026-03-27T04:34:00+08:00,confirmed,CNY,193531.46,88404.9,1548.25,东莞,1,2026-04-19T16:34:00+08:00
SO-202511-000784,CUS-0009,C,2025-11-09T04:19:00+08:00,2025-11-14T04:19:00+08:00,delivered,CNY,2740610.98,1113950.32,21924.89,东莞,3,2025-12-02T04:19:00+08:00
SO-202510-000785,CUS-0018,B,2025-10-13T00:03:00+08:00,2025-10-16T00:03:00+08:00,confirmed,CNY,2825320.96,983202.48,50855.78,宁波,2,2025-11-11T00:03:00+08:00
SO-202602-000786,CUS-0086,B,2026-02-20T19:19:00+08:00,2026-02-23T19:19:00+08:00,confirmed,CNY,4915427.9,2084321.14,88477.7,青岛,3,2026-04-01T19:19:00+08:00
SO-202507-000787,CUS-0108,B,2025-07-31T00:56:00+08:00,2025-08-02T12:56:00+08:00,overdue,CNY,3481010.74,1482662.8,62658.19,上海,5,2025-09-13T00:56:00+08:00
SO-202509-000788,CUS-0007,B,2025-09-26T05:06:00+08:00,2025-09-29T17:06:00+08:00,shipped,CNY,1647153.22,650908.85,29648.76,武汉,4,2025-10-08T05:06:00+08:00
SO-202506-000789,CUS-0082,C,2025-06-16T13:53:00+08:00,2025-06-21T13:53:00+08:00,confirmed,CNY,273738.01,101173.89,2189.9,武汉,1,2025-07-26T13:53:00+08:00
SO-202601-000790,CUS-0042,A,2026-01-08T16:01:00+08:00,2026-01-10T16:01:00+08:00,shipped,CNY,313552.27,142099.27,10974.33,东莞,2,2026-01-30T16:01:00+08:00
SO-202603-000791,CUS-0051,C,2026-03-27T11:21:00+08:00,2026-04-01T23:21:00+08:00,shipped,CNY,3632531.74,1348612.56,29060.25,武汉,5,2026-03-31T11:21:00+08:00
SO-202603-000792,CUS-0092,B,2026-03-05T14:22:00+08:00,2026-03-08T02:22:00+08:00,cancelled,CNY,4593570.38,1651890.04,82684.27,苏州,2,2026-04-06T14:22:00+08:00
SO-202507-000793,CUS-0011,C,2025-07-25T19:07:00+08:00,2025-07-30T07:07:00+08:00,delivered,CNY,2791245.12,913182.02,22329.96,青岛,4,2025-08-06T19:07:00+08:00
SO-202506-000794,CUS-0045,B,2025-06-29T04:22:00+08:00,2025-07-02T04:22:00+08:00,delivered,CNY,6641867.68,2149099.52,119553.62,成都,3,2025-07-27T04:22:00+08:00
SO-202508-000795,CUS-0015,C,2025-08-11T02:44:00+08:00,2025-08-16T14:44:00+08:00,delivered,CNY,279508.53,126501.64,2236.07,上海,1,2025-08-28T02:44:00+08:00
SO-202510-000796,CUS-0078,B,2025-10-27T04:50:00+08:00,2025-10-30T04:50:00+08:00,delivered,CNY,1774723.52,483057.55,31945.02,武汉,3,2025-12-11T04:50:00+08:00
SO-202605-000797,CUS-0044,B,2026-05-17T04:51:00+08:00,2026-05-20T16:51:00+08:00,delivered,CNY,2846383.83,1069724.74,51234.91,宁波,4,2026-06-09T04:51:00+08:00
SO-202604-000798,CUS-0005,A,2026-04-16T02:53:00+08:00,2026-04-17T14:53:00+08:00,delivered,CNY,4445.19,1755.09,155.58,青岛,1,2026-04-30T02:53:00+08:00
SO-202508-000799,CUS-0088,A,2025-08-29T07:20:00+08:00,2025-09-01T07:20:00+08:00,delivered,CNY,6037675.43,2165972.78,211318.64,武汉,5,2025-08-30T07:20:00+08:00
SO-202512-000800,CUS-0057,C,2025-12-28T01:58:00+08:00,2026-01-02T13:58:00+08:00,delivered,CNY,5959393.41,2198216.39,47675.15,成都,5,2026-02-08T01:58:00+08:00
SO-202602-000801,CUS-0105,C,2026-02-14T04:01:00+08:00,2026-02-19T16:01:00+08:00,at_risk,CNY,4486806.15,1460090.81,35894.45,成都,4,2026-03-29T04:01:00+08:00
SO-202605-000802,CUS-0094,C,2026-05-28T11:19:00+08:00,2026-06-02T23:19:00+08:00,shipped,CNY,172647.19,73879.84,1381.18,宁波,1,2026-06-15T08:00:00+08:00
SO-202604-000803,CUS-0093,A,2026-04-06T18:56:00+08:00,2026-04-09T06:56:00+08:00,cancelled,CNY,812179.68,369539.79,28426.29,武汉,1,2026-05-18T18:56:00+08:00
SO-202509-000804,CUS-0078,B,2025-09-09T06:54:00+08:00,2025-09-12T18:54:00+08:00,shipped,CNY,1304059.05,336686.99,23473.06,武汉,2,2025-10-02T06:54:00+08:00
SO-202604-000805,CUS-0086,B,2026-04-07T06:39:00+08:00,2026-04-10T18:39:00+08:00,overdue,CNY,3123767.85,1126112.97,56227.82,青岛,1,2026-05-12T06:39:00+08:00
SO-202511-000806,CUS-0098,C,2025-11-07T20:19:00+08:00,2025-11-13T08:19:00+08:00,delivered,CNY,1079200.88,404139.05,8633.61,青岛,3,2025-12-10T20:19:00+08:00
SO-202506-000807,CUS-0012,C,2025-06-25T17:26:00+08:00,2025-07-01T17:26:00+08:00,cancelled,CNY,163623.76,55421.96,1308.99,宁波,1,2025-07-11T17:26:00+08:00
SO-202605-000808,CUS-0096,C,2026-05-11T23:28:00+08:00,2026-05-18T23:28:00+08:00,cancelled,CNY,3395823.18,1218339.12,27166.59,苏州,3,2026-05-20T23:28:00+08:00
SO-202605-000809,CUS-0005,A,2026-05-17T18:06:00+08:00,2026-05-19T18:06:00+08:00,delivered,CNY,9720011.71,4361606.72,340200.41,青岛,5,2026-06-15T08:00:00+08:00
SO-202512-000810,CUS-0090,B,2025-12-14T05:36:00+08:00,2025-12-17T05:36:00+08:00,shipped,CNY,3564266.72,1415552.21,64156.8,天津,2,2026-01-08T05:36:00+08:00
SO-202511-000811,CUS-0072,B,2025-11-29T07:36:00+08:00,2025-12-02T19:36:00+08:00,delivered,CNY,907617.6,330831.84,16337.12,天津,2,2025-12-06T07:36:00+08:00
SO-202507-000812,CUS-0013,B,2025-07-27T08:28:00+08:00,2025-07-30T08:28:00+08:00,confirmed,CNY,1466505.25,449582.8,26397.09,成都,4,2025-08-11T08:28:00+08:00
SO-202512-000813,CUS-0050,B,2025-12-12T23:03:00+08:00,2025-12-16T23:03:00+08:00,shipped,CNY,5902690.62,2064126.42,106248.43,上海,3,2026-01-09T23:03:00+08:00
SO-202606-000814,CUS-0096,C,2026-06-05T17:25:00+08:00,2026-06-10T05:25:00+08:00,delivered,CNY,3993771.95,1755097.03,31950.18,苏州,2,2026-06-15T08:00:00+08:00
SO-202511-000815,CUS-0068,A,2025-11-17T18:58:00+08:00,2025-11-20T18:58:00+08:00,shipped,CNY,5272577.43,2265404.01,184540.21,成都,5,2025-12-20T18:58:00+08:00
SO-202507-000816,CUS-0087,B,2025-07-22T16:58:00+08:00,2025-07-26T16:58:00+08:00,cancelled,CNY,6368633.64,2500875.61,114635.41,天津,2,2025-08-13T16:58:00+08:00
SO-202511-000817,CUS-0100,B,2025-11-19T11:33:00+08:00,2025-11-24T11:33:00+08:00,overdue,CNY,2311296.98,739517.26,41603.35,成都,4,2025-12-15T11:33:00+08:00
SO-202508-000818,CUS-0095,B,2025-08-17T08:30:00+08:00,2025-08-20T20:30:00+08:00,delivered,CNY,3164983.12,833583.78,56969.7,苏州,3,2025-09-24T08:30:00+08:00
SO-202601-000819,CUS-0010,B,2026-01-21T21:47:00+08:00,2026-01-25T21:47:00+08:00,confirmed,CNY,1001088.85,308726.8,18019.6,合肥,3,2026-02-26T21:47:00+08:00
SO-202605-000820,CUS-0085,B,2026-05-13T08:30:00+08:00,2026-05-16T08:30:00+08:00,at_risk,CNY,9479760.71,3352841.8,170635.69,青岛,5,2026-06-10T08:30:00+08:00
SO-202508-000821,CUS-0061,B,2025-08-02T20:28:00+08:00,2025-08-06T20:28:00+08:00,confirmed,CNY,1831155.88,683412.74,32960.81,上海,2,2025-08-14T20:28:00+08:00
SO-202511-000822,CUS-0111,C,2025-11-14T10:46:00+08:00,2025-11-19T22:46:00+08:00,delivered,CNY,4179044.56,1018703.37,33432.36,上海,4,2025-12-28T10:46:00+08:00
SO-202606-000823,CUS-0046,B,2026-06-06T12:58:00+08:00,2026-06-10T00:58:00+08:00,delivered,CNY,937683.3,239878.68,16878.3,青岛,2,2026-06-15T08:00:00+08:00
SO-202601-000824,CUS-0001,C,2026-01-03T06:18:00+08:00,2026-01-10T06:18:00+08:00,at_risk,CNY,3617315.66,1472422.07,28938.53,苏州,4,2026-01-17T06:18:00+08:00
SO-202601-000825,CUS-0010,B,2026-01-25T17:20:00+08:00,2026-01-28T05:20:00+08:00,delivered,CNY,3179472.15,978708.28,57230.5,合肥,2,2026-02-03T17:20:00+08:00
