movement_id,material_id,warehouse_id,movement_type,quantity,unit_cost,reference_type,reference_id,movement_at,operator
MOV-00011683,MAT-0145,WH-01,transfer_out,-5680,89.41,production_order,REF-700051,2025-07-04T07:55:00+08:00,仓储用户08
MOV-00011684,MAT-0219,WH-06,issue,-7991,24.74,purchase_order,REF-614852,2025-12-26T01:49:00+08:00,仓储用户26
MOV-00011685,MAT-0009,WH-04,transfer_in,4990,48.15,purchase_order,REF-027901,2025-11-05T04:39:00+08:00,仓储用户10
MOV-00011686,MAT-0051,WH-06,receipt,4054,45.08,sales_order,REF-007143,2026-03-23T08:17:00+08:00,仓储用户31
MOV-00011687,MAT-0013,WH-04,receipt,4082,945.16,sales_order,REF-770135,2026-04-07T08:51:00+08:00,仓储用户36
MOV-00011688,MAT-0087,WH-04,receipt,5228,36.24,manual,REF-875256,2026-01-10T11:56:00+08:00,仓储用户09
MOV-00011689,MAT-0095,WH-01,receipt,3167,323.1,sales_order,REF-702031,2026-04-12T22:38:00+08:00,仓储用户38
MOV-00011690,MAT-0056,WH-05,transfer_in,3003,296.98,sales_order,REF-489629,2026-01-23T14:53:00+08:00,仓储用户34
MOV-00011691,MAT-0012,WH-02,adjustment,4191,741.27,production_order,REF-460199,2025-09-03T15:03:00+08:00,仓储用户32
MOV-00011692,MAT-0149,WH-01,issue,-1808,175.18,manual,REF-286166,2026-03-18T23:23:00+08:00,仓储用户28
MOV-00011693,MAT-0169,WH-05,transfer_out,-4927,37.41,sales_order,REF-484812,2025-06-18T03:38:00+08:00,仓储用户25
MOV-00011694,MAT-0137,WH-05,receipt,6557,993.56,sales_order,REF-732105,2025-10-28T18:54:00+08:00,仓储用户37
MOV-00011695,MAT-0237,WH-05,issue,-809,44.55,production_order,REF-440485,2025-12-13T03:40:00+08:00,仓储用户14
MOV-00011696,MAT-0204,WH-04,receipt,7609,185.62,purchase_order,REF-442907,2026-01-22T19:21:00+08:00,仓储用户19
MOV-00011697,MAT-0098,WH-06,receipt,4713,86.69,production_order,REF-413319,2026-02-07T11:47:00+08:00,仓储用户01
MOV-00011698,MAT-0105,WH-01,quality_hold,-2705,600.14,manual,REF-211047,2026-01-04T09:19:00+08:00,仓储用户26
MOV-00011699,MAT-0187,WH-02,adjustment,2404,27.18,sales_order,REF-502697,2026-06-06T06:32:00+08:00,仓储用户31
MOV-00011700,MAT-0117,WH-02,quality_hold,-4832,185.14,production_order,REF-553791,2025-07-28T19:36:00+08:00,仓储用户07
MOV-00011701,MAT-0213,WH-03,receipt,6176,313.31,sales_order,REF-621585,2025-06-22T22:28:00+08:00,仓储用户29
MOV-00011702,MAT-0221,WH-02,transfer_out,-4200,243.1,manual,REF-642067,2025-10-28T15:37:00+08:00,仓储用户39
MOV-00011703,MAT-0018,WH-02,transfer_out,-5732,28.89,purchase_order,REF-980168,2026-04-27T19:20:00+08:00,仓储用户15
MOV-00011704,MAT-0044,WH-01,issue,-33,14.35,purchase_order,REF-891896,2025-07-26T05:50:00+08:00,仓储用户01
MOV-00011705,MAT-0019,WH-04,receipt,4829,29.07,purchase_order,REF-660953,2026-01-14T08:21:00+08:00,仓储用户21
MOV-00011706,MAT-0103,WH-06,adjustment,6017,621.11,purchase_order,REF-577434,2025-08-11T20:04:00+08:00,仓储用户26
MOV-00011707,MAT-0019,WH-03,receipt,4977,29.07,manual,REF-016771,2025-07-07T07:22:00+08:00,仓储用户13
MOV-00011708,MAT-0061,WH-04,transfer_out,-5794,308.6,manual,REF-112410,2026-05-26T23:18:00+08:00,仓储用户01
MOV-00011709,MAT-0195,WH-04,adjustment,7244,1.37,manual,REF-021958,2025-12-30T20:41:00+08:00,仓储用户19
MOV-00011710,MAT-0035,WH-03,issue,-6207,10.25,purchase_order,REF-597168,2025-10-29T05:05:00+08:00,仓储用户17
MOV-00011711,MAT-0216,WH-01,issue,-6672,120.11,sales_order,REF-015986,2026-01-07T15:45:00+08:00,仓储用户27
MOV-00011712,MAT-0075,WH-03,issue,-4747,202.89,production_order,REF-178314,2026-01-15T13:46:00+08:00,仓储用户36
MOV-00011713,MAT-0055,WH-02,issue,-5923,487.14,purchase_order,REF-293734,2026-03-26T22:09:00+08:00,仓储用户44
MOV-00011714,MAT-0061,WH-05,transfer_out,-3112,308.6,production_order,REF-535715,2026-04-26T07:18:00+08:00,仓储用户10
MOV-00011715,MAT-0197,WH-06,transfer_in,2853,351.73,production_order,REF-461956,2025-10-04T01:29:00+08:00,仓储用户10
MOV-00011716,MAT-0094,WH-02,transfer_in,1185,182.84,manual,REF-748496,2026-01-25T14:51:00+08:00,仓储用户30
MOV-00011717,MAT-0097,WH-02,issue,-2571,767.52,sales_order,REF-775891,2025-07-18T16:02:00+08:00,仓储用户36
MOV-00011718,MAT-0091,WH-01,issue,-3854,65.05,manual,REF-253073,2026-01-21T11:24:00+08:00,仓储用户31
MOV-00011719,MAT-0036,WH-06,receipt,621,95.51,sales_order,REF-671264,2026-02-28T16:09:00+08:00,仓储用户16
MOV-00011720,MAT-0107,WH-06,transfer_in,3131,341.98,sales_order,REF-178135,2026-03-12T02:11:00+08:00,仓储用户13
MOV-00011721,MAT-0097,WH-06,receipt,3913,767.52,manual,REF-792029,2025-07-04T06:11:00+08:00,仓储用户42
MOV-00011722,MAT-0093,WH-03,transfer_out,-2900,911.12,sales_order,REF-827369,2026-01-30T16:18:00+08:00,仓储用户37
MOV-00011723,MAT-0046,WH-04,transfer_in,7348,1080.22,manual,REF-167875,2026-01-27T13:20:00+08:00,仓储用户16
MOV-00011724,MAT-0164,WH-01,adjustment,7292,609.94,purchase_order,REF-889108,2026-04-05T06:53:00+08:00,仓储用户14
MOV-00011725,MAT-0010,WH-04,issue,-6291,701.77,manual,REF-214425,2025-08-22T11:45:00+08:00,仓储用户16
MOV-00011726,MAT-0152,WH-04,issue,-2579,524.83,sales_order,REF-920419,2026-01-01T21:08:00+08:00,仓储用户26
MOV-00011727,MAT-0077,WH-06,quality_hold,-103,5.43,purchase_order,REF-602402,2026-02-10T21:14:00+08:00,仓储用户22
MOV-00011728,MAT-0012,WH-04,issue,-2944,741.27,manual,REF-945601,2026-06-03T03:59:00+08:00,仓储用户07
MOV-00011729,MAT-0204,WH-02,issue,-7001,185.62,sales_order,REF-679922,2025-10-29T03:23:00+08:00,仓储用户11
MOV-00011730,MAT-0162,WH-02,receipt,5876,41.94,production_order,REF-734594,2025-07-24T09:06:00+08:00,仓储用户28
MOV-00011731,MAT-0092,WH-05,issue,-5401,152.17,manual,REF-681975,2025-08-08T13:44:00+08:00,仓储用户40
MOV-00011732,MAT-0214,WH-05,issue,-7508,152.9,purchase_order,REF-916882,2025-08-02T08:23:00+08:00,仓储用户16
MOV-00011733,MAT-0138,WH-01,issue,-3250,153.6,manual,REF-389333,2026-02-14T01:18:00+08:00,仓储用户19
MOV-00011734,MAT-0113,WH-05,receipt,5302,84.19,production_order,REF-582778,2026-05-19T19:33:00+08:00,仓储用户40
MOV-00011735,MAT-0049,WH-02,quality_hold,-441,3.78,sales_order,REF-521501,2025-09-26T23:20:00+08:00,仓储用户45
MOV-00011736,MAT-0162,WH-01,issue,-4611,41.94,sales_order,REF-052617,2025-12-19T12:29:00+08:00,仓储用户39
MOV-00011737,MAT-0152,WH-03,issue,-7538,524.83,purchase_order,REF-422310,2025-10-10T17:46:00+08:00,仓储用户15
MOV-00011738,MAT-0156,WH-06,receipt,5873,16.48,production_order,REF-620128,2025-11-25T00:31:00+08:00,仓储用户17
MOV-00011739,MAT-0040,WH-02,adjustment,6559,23.46,production_order,REF-675394,2025-09-11T10:51:00+08:00,仓储用户25
MOV-00011740,MAT-0153,WH-04,receipt,2867,308.49,purchase_order,REF-817927,2025-07-08T10:50:00+08:00,仓储用户01
MOV-00011741,MAT-0024,WH-04,quality_hold,-4739,17.6,purchase_order,REF-566856,2025-10-15T19:00:00+08:00,仓储用户16
MOV-00011742,MAT-0034,WH-05,issue,-4674,39.35,purchase_order,REF-159062,2025-09-01T01:02:00+08:00,仓储用户42
MOV-00011743,MAT-0121,WH-01,quality_hold,-3871,160.35,manual,REF-357970,2025-12-14T05:28:00+08:00,仓储用户04
MOV-00011744,MAT-0142,WH-06,issue,-3968,388.32,production_order,REF-486136,2026-03-03T09:25:00+08:00,仓储用户35
MOV-00011745,MAT-0136,WH-01,quality_hold,-2325,690.84,sales_order,REF-313022,2026-01-14T12:40:00+08:00,仓储用户20
MOV-00011746,MAT-0087,WH-06,receipt,4813,36.24,manual,REF-378523,2025-11-14T13:18:00+08:00,仓储用户13
MOV-00011747,MAT-0100,WH-01,receipt,1376,282.58,purchase_order,REF-804226,2026-06-03T14:52:00+08:00,仓储用户21
MOV-00011748,MAT-0170,WH-05,receipt,3874,187.94,production_order,REF-549065,2025-09-22T03:09:00+08:00,仓储用户25
MOV-00011749,MAT-0138,WH-04,issue,-670,153.6,sales_order,REF-974449,2025-10-31T22:39:00+08:00,仓储用户04
MOV-00011750,MAT-0160,WH-02,transfer_out,-351,299.36,production_order,REF-950444,2026-03-17T03:20:00+08:00,仓储用户45
MOV-00011751,MAT-0154,WH-06,transfer_out,-4952,85.69,production_order,REF-652069,2025-08-13T02:22:00+08:00,仓储用户15
MOV-00011752,MAT-0105,WH-03,receipt,5613,600.14,purchase_order,REF-956145,2025-06-15T11:39:00+08:00,仓储用户23
MOV-00011753,MAT-0020,WH-02,transfer_in,5789,201.31,sales_order,REF-543119,2025-12-22T22:36:00+08:00,仓储用户21
MOV-00011754,MAT-0093,WH-01,receipt,1671,911.12,production_order,REF-973118,2026-05-16T20:43:00+08:00,仓储用户44
MOV-00011755,MAT-0149,WH-05,receipt,4037,175.18,manual,REF-331636,2025-07-29T12:37:00+08:00,仓储用户29
MOV-00011756,MAT-0045,WH-06,transfer_out,-7077,22.0,production_order,REF-583519,2026-01-16T16:52:00+08:00,仓储用户29
MOV-00011757,MAT-0023,WH-01,transfer_in,5933,354.18,sales_order,REF-838331,2026-05-19T14:22:00+08:00,仓储用户03
MOV-00011758,MAT-0111,WH-02,issue,-2788,42.47,production_order,REF-219859,2025-07-16T08:45:00+08:00,仓储用户41
MOV-00011759,MAT-0127,WH-06,receipt,438,903.9,purchase_order,REF-523488,2026-04-24T12:08:00+08:00,仓储用户44
MOV-00011760,MAT-0047,WH-05,receipt,6284,413.44,manual,REF-729203,2026-04-03T20:15:00+08:00,仓储用户15
MOV-00011761,MAT-0045,WH-03,transfer_out,-541,22.0,purchase_order,REF-083873,2025-12-29T11:15:00+08:00,仓储用户33
MOV-00011762,MAT-0049,WH-06,receipt,5212,3.78,manual,REF-008630,2025-09-15T07:32:00+08:00,仓储用户12
MOV-00011763,MAT-0096,WH-03,adjustment,1523,248.33,sales_order,REF-610775,2025-07-27T02:22:00+08:00,仓储用户29
MOV-00011764,MAT-0142,WH-04,transfer_out,-6422,388.32,production_order,REF-499239,2025-10-16T06:58:00+08:00,仓储用户07
MOV-00011765,MAT-0101,WH-06,issue,-4694,356.23,manual,REF-835028,2026-05-12T02:24:00+08:00,仓储用户33
MOV-00011766,MAT-0081,WH-04,issue,-7302,523.81,sales_order,REF-142154,2026-01-26T09:02:00+08:00,仓储用户36
MOV-00011767,MAT-0114,WH-06,receipt,6512,215.76,manual,REF-101367,2025-07-30T13:42:00+08:00,仓储用户40
MOV-00011768,MAT-0112,WH-06,issue,-6636,16.8,sales_order,REF-579064,2025-10-25T22:25:00+08:00,仓储用户26
MOV-00011769,MAT-0054,WH-02,quality_hold,-6320,658.09,purchase_order,REF-390495,2025-08-07T06:13:00+08:00,仓储用户13
MOV-00011770,MAT-0219,WH-02,transfer_out,-2130,24.74,purchase_order,REF-517802,2026-06-04T02:59:00+08:00,仓储用户19
MOV-00011771,MAT-0014,WH-01,transfer_out,-5323,252.49,purchase_order,REF-855581,2026-01-10T04:51:00+08:00,仓储用户37
MOV-00011772,MAT-0024,WH-04,transfer_out,-6337,17.6,production_order,REF-253649,2025-11-15T01:59:00+08:00,仓储用户17
MOV-00011773,MAT-0013,WH-05,receipt,1238,945.16,sales_order,REF-911980,2026-06-12T21:24:00+08:00,仓储用户26
MOV-00011774,MAT-0017,WH-02,receipt,1231,73.54,purchase_order,REF-124699,2025-07-20T05:00:00+08:00,仓储用户12
MOV-00011775,MAT-0211,WH-06,transfer_out,-5917,860.1,sales_order,REF-300090,2026-05-02T16:13:00+08:00,仓储用户10
MOV-00011776,MAT-0180,WH-06,receipt,2289,152.18,manual,REF-345710,2025-12-11T22:56:00+08:00,仓储用户28
MOV-00011777,MAT-0028,WH-05,transfer_in,4830,1031.79,production_order,REF-615693,2026-06-13T07:30:00+08:00,仓储用户04
MOV-00011778,MAT-0042,WH-01,issue,-5933,447.13,sales_order,REF-824208,2025-07-01T06:56:00+08:00,仓储用户29
MOV-00011779,MAT-0087,WH-04,issue,-6244,36.24,production_order,REF-156906,2025-12-13T15:51:00+08:00,仓储用户20
MOV-00011780,MAT-0206,WH-04,receipt,4281,75.41,sales_order,REF-615285,2025-07-03T03:46:00+08:00,仓储用户11
MOV-00011781,MAT-0016,WH-01,receipt,6914,215.07,production_order,REF-716524,2026-01-20T06:07:00+08:00,仓储用户15
MOV-00011782,MAT-0088,WH-05,issue,-4093,447.49,purchase_order,REF-395181,2026-03-08T16:36:00+08:00,仓储用户05
MOV-00011783,MAT-0085,WH-03,issue,-6480,455.67,sales_order,REF-966935,2025-11-08T23:20:00+08:00,仓储用户29
MOV-00011784,MAT-0051,WH-06,transfer_out,-3525,45.08,production_order,REF-174355,2026-04-24T10:55:00+08:00,仓储用户24
MOV-00011785,MAT-0204,WH-05,quality_hold,-1792,185.62,manual,REF-136310,2026-05-09T20:00:00+08:00,仓储用户04
MOV-00011786,MAT-0098,WH-02,transfer_out,-131,86.69,production_order,REF-420076,2026-06-07T14:22:00+08:00,仓储用户32
MOV-00011787,MAT-0088,WH-02,issue,-3907,447.49,sales_order,REF-263115,2025-10-23T20:55:00+08:00,仓储用户04
MOV-00011788,MAT-0063,WH-01,issue,-2486,94.79,manual,REF-292867,2026-05-01T00:43:00+08:00,仓储用户30
MOV-00011789,MAT-0092,WH-03,transfer_out,-1356,152.17,purchase_order,REF-967616,2026-01-29T10:38:00+08:00,仓储用户42
MOV-00011790,MAT-0166,WH-04,adjustment,7555,582.18,production_order,REF-997314,2026-05-10T10:14:00+08:00,仓储用户19
MOV-00011791,MAT-0025,WH-03,issue,-7294,707.23,purchase_order,REF-652777,2025-09-06T23:00:00+08:00,仓储用户02
MOV-00011792,MAT-0141,WH-05,adjustment,7680,199.43,production_order,REF-013565,2025-09-21T16:02:00+08:00,仓储用户26
MOV-00011793,MAT-0161,WH-03,receipt,1871,433.3,production_order,REF-264251,2025-09-11T16:21:00+08:00,仓储用户37
MOV-00011794,MAT-0147,WH-03,issue,-30,515.21,sales_order,REF-133141,2026-05-18T10:49:00+08:00,仓储用户04
MOV-00011795,MAT-0182,WH-06,quality_hold,-2528,338.88,purchase_order,REF-182644,2025-07-04T01:43:00+08:00,仓储用户26
MOV-00011796,MAT-0023,WH-03,adjustment,4968,354.18,purchase_order,REF-624986,2026-03-30T14:01:00+08:00,仓储用户01
MOV-00011797,MAT-0124,WH-02,transfer_out,-6361,449.98,production_order,REF-503292,2026-05-19T17:05:00+08:00,仓储用户21
MOV-00011798,MAT-0150,WH-04,quality_hold,-1621,13.48,sales_order,REF-860731,2026-02-25T15:44:00+08:00,仓储用户01
MOV-00011799,MAT-0216,WH-01,receipt,2434,120.11,manual,REF-238817,2025-07-20T07:02:00+08:00,仓储用户08
MOV-00011800,MAT-0229,WH-01,adjustment,1931,335.06,sales_order,REF-124708,2025-12-20T05:36:00+08:00,仓储用户32
MOV-00011801,MAT-0224,WH-03,transfer_out,-5083,291.58,sales_order,REF-284749,2025-07-29T18:01:00+08:00,仓储用户13
MOV-00011802,MAT-0059,WH-05,receipt,478,744.15,sales_order,REF-792505,2026-03-10T00:23:00+08:00,仓储用户03
MOV-00011803,MAT-0169,WH-01,receipt,3750,37.41,production_order,REF-251663,2025-12-12T04:32:00+08:00,仓储用户38
MOV-00011804,MAT-0182,WH-01,transfer_in,3473,338.88,manual,REF-566636,2025-08-19T07:13:00+08:00,仓储用户02
MOV-00011805,MAT-0018,WH-01,issue,-2948,28.89,production_order,REF-051953,2026-01-30T00:37:00+08:00,仓储用户38
MOV-00011806,MAT-0203,WH-03,receipt,1923,502.83,production_order,REF-459572,2025-06-19T09:07:00+08:00,仓储用户02
MOV-00011807,MAT-0034,WH-01,adjustment,775,39.35,sales_order,REF-981274,2025-11-14T07:07:00+08:00,仓储用户02
MOV-00011808,MAT-0032,WH-04,receipt,345,354.07,production_order,REF-233077,2025-08-04T02:02:00+08:00,仓储用户21
MOV-00011809,MAT-0181,WH-02,issue,-7369,210.02,purchase_order,REF-702403,2025-07-11T04:38:00+08:00,仓储用户41
MOV-00011810,MAT-0233,WH-03,issue,-6843,27.04,manual,REF-449561,2026-05-19T11:39:00+08:00,仓储用户05
MOV-00011811,MAT-0167,WH-02,adjustment,6631,86.62,manual,REF-617013,2025-12-09T20:44:00+08:00,仓储用户25
MOV-00011812,MAT-0017,WH-03,receipt,1379,73.54,production_order,REF-511353,2026-01-07T10:08:00+08:00,仓储用户28
MOV-00011813,MAT-0067,WH-02,receipt,1379,57.07,purchase_order,REF-325372,2025-07-15T00:09:00+08:00,仓储用户45
MOV-00011814,MAT-0233,WH-06,issue,-5837,27.04,manual,REF-859789,2026-02-01T00:26:00+08:00,仓储用户17
MOV-00011815,MAT-0107,WH-03,issue,-5565,341.98,sales_order,REF-493943,2026-02-21T02:24:00+08:00,仓储用户33
MOV-00011816,MAT-0016,WH-02,issue,-2452,215.07,sales_order,REF-174573,2025-09-27T04:01:00+08:00,仓储用户08
MOV-00011817,MAT-0044,WH-04,transfer_out,-5627,14.35,production_order,REF-919979,2025-10-15T12:35:00+08:00,仓储用户19
MOV-00011818,MAT-0157,WH-06,adjustment,6137,191.18,sales_order,REF-708630,2025-06-18T05:25:00+08:00,仓储用户28
MOV-00011819,MAT-0051,WH-02,transfer_in,4241,45.08,sales_order,REF-388108,2026-01-04T19:17:00+08:00,仓储用户05
MOV-00011820,MAT-0106,WH-05,quality_hold,-202,608.12,sales_order,REF-929801,2025-08-28T20:25:00+08:00,仓储用户14
MOV-00011821,MAT-0216,WH-03,receipt,7854,120.11,sales_order,REF-914253,2026-02-09T02:51:00+08:00,仓储用户25
MOV-00011822,MAT-0087,WH-02,adjustment,6233,36.24,production_order,REF-591469,2025-08-23T13:10:00+08:00,仓储用户34
MOV-00011823,MAT-0070,WH-05,issue,-1074,120.93,production_order,REF-693502,2026-01-23T22:16:00+08:00,仓储用户26
MOV-00011824,MAT-0092,WH-03,transfer_in,5535,152.17,manual,REF-972034,2026-06-10T08:06:00+08:00,仓储用户15
MOV-00011825,MAT-0102,WH-06,receipt,1376,41.49,manual,REF-800424,2026-01-13T14:42:00+08:00,仓储用户07
MOV-00011826,MAT-0079,WH-04,issue,-4816,39.98,production_order,REF-305775,2025-09-12T23:07:00+08:00,仓储用户44
MOV-00011827,MAT-0206,WH-04,receipt,2419,75.41,manual,REF-319039,2026-01-31T15:26:00+08:00,仓储用户38
MOV-00011828,MAT-0010,WH-03,issue,-4885,701.77,purchase_order,REF-053692,2026-04-25T09:12:00+08:00,仓储用户12
MOV-00011829,MAT-0176,WH-06,receipt,1810,897.76,manual,REF-507597,2026-02-14T15:13:00+08:00,仓储用户32
MOV-00011830,MAT-0075,WH-01,adjustment,5420,202.89,purchase_order,REF-237717,2025-10-09T10:56:00+08:00,仓储用户23
MOV-00011831,MAT-0039,WH-06,quality_hold,-5102,914.27,purchase_order,REF-644077,2025-10-13T05:40:00+08:00,仓储用户15
MOV-00011832,MAT-0045,WH-06,adjustment,1359,22.0,production_order,REF-283877,2025-12-13T07:30:00+08:00,仓储用户22
MOV-00011833,MAT-0104,WH-02,receipt,5582,728.18,sales_order,REF-091308,2026-01-20T15:28:00+08:00,仓储用户07
MOV-00011834,MAT-0098,WH-04,issue,-1539,86.69,sales_order,REF-753403,2026-04-25T23:16:00+08:00,仓储用户42
MOV-00011835,MAT-0140,WH-03,issue,-6799,145.41,production_order,REF-521309,2025-07-30T10:46:00+08:00,仓储用户29
MOV-00011836,MAT-0157,WH-04,issue,-5639,191.18,sales_order,REF-246339,2026-06-13T12:54:00+08:00,仓储用户12
MOV-00011837,MAT-0127,WH-01,issue,-7203,903.9,production_order,REF-592610,2026-05-28T05:03:00+08:00,仓储用户02
MOV-00011838,MAT-0008,WH-05,receipt,6943,357.22,manual,REF-081004,2026-06-05T03:56:00+08:00,仓储用户42
MOV-00011839,MAT-0082,WH-04,receipt,2732,314.76,production_order,REF-041149,2026-06-08T01:41:00+08:00,仓储用户03
MOV-00011840,MAT-0181,WH-06,quality_hold,-5204,210.02,sales_order,REF-298728,2026-05-14T06:45:00+08:00,仓储用户26
MOV-00011841,MAT-0173,WH-02,receipt,3284,777.01,production_order,REF-121268,2026-04-06T02:09:00+08:00,仓储用户02
MOV-00011842,MAT-0172,WH-03,issue,-4987,561.85,purchase_order,REF-709050,2025-11-22T07:21:00+08:00,仓储用户30
MOV-00011843,MAT-0093,WH-03,transfer_out,-6244,911.12,production_order,REF-958992,2025-09-23T23:34:00+08:00,仓储用户08
MOV-00011844,MAT-0155,WH-02,issue,-6666,101.07,purchase_order,REF-001788,2026-06-13T11:00:00+08:00,仓储用户08
MOV-00011845,MAT-0184,WH-01,transfer_out,-3752,259.45,production_order,REF-586716,2025-08-30T06:42:00+08:00,仓储用户24
MOV-00011846,MAT-0008,WH-01,receipt,2284,357.22,production_order,REF-494695,2026-03-09T22:04:00+08:00,仓储用户16
MOV-00011847,MAT-0093,WH-02,transfer_in,2070,911.12,production_order,REF-928785,2025-08-06T22:39:00+08:00,仓储用户22
MOV-00011848,MAT-0176,WH-06,issue,-5452,897.76,sales_order,REF-310301,2025-09-18T16:26:00+08:00,仓储用户24
MOV-00011849,MAT-0111,WH-06,issue,-6799,42.47,production_order,REF-712600,2026-03-13T17:04:00+08:00,仓储用户19
MOV-00011850,MAT-0101,WH-05,transfer_in,2263,356.23,manual,REF-581927,2026-05-20T06:04:00+08:00,仓储用户30
MOV-00011851,MAT-0116,WH-06,receipt,1761,99.89,production_order,REF-528089,2025-08-25T13:33:00+08:00,仓储用户33
MOV-00011852,MAT-0075,WH-03,issue,-1027,202.89,production_order,REF-530750,2026-05-08T21:51:00+08:00,仓储用户12
MOV-00011853,MAT-0044,WH-04,issue,-3516,14.35,sales_order,REF-436595,2026-03-16T16:47:00+08:00,仓储用户16
MOV-00011854,MAT-0195,WH-03,issue,-4261,1.37,production_order,REF-474548,2025-12-21T10:35:00+08:00,仓储用户31
MOV-00011855,MAT-0014,WH-03,quality_hold,-1998,252.49,sales_order,REF-580995,2025-07-05T21:05:00+08:00,仓储用户42
MOV-00011856,MAT-0121,WH-03,receipt,5326,160.35,manual,REF-029538,2026-03-07T22:13:00+08:00,仓储用户21
MOV-00011857,MAT-0215,WH-02,issue,-7025,71.58,production_order,REF-070788,2026-01-11T15:07:00+08:00,仓储用户11
MOV-00011858,MAT-0074,WH-02,transfer_in,7799,15.51,purchase_order,REF-195946,2025-07-09T03:10:00+08:00,仓储用户19
MOV-00011859,MAT-0024,WH-03,transfer_in,2844,17.6,purchase_order,REF-302098,2026-03-13T13:02:00+08:00,仓储用户21
MOV-00011860,MAT-0015,WH-06,issue,-2464,286.89,manual,REF-217413,2026-02-06T16:06:00+08:00,仓储用户32
MOV-00011861,MAT-0125,WH-02,transfer_out,-4699,797.63,purchase_order,REF-656534,2025-06-20T23:02:00+08:00,仓储用户36
MOV-00011862,MAT-0211,WH-06,quality_hold,-1647,860.1,purchase_order,REF-834018,2025-12-02T03:48:00+08:00,仓储用户23
MOV-00011863,MAT-0215,WH-06,receipt,4833,71.58,production_order,REF-391085,2025-10-08T11:57:00+08:00,仓储用户12
MOV-00011864,MAT-0198,WH-02,receipt,4479,17.52,manual,REF-420387,2026-04-02T13:56:00+08:00,仓储用户12
MOV-00011865,MAT-0110,WH-04,issue,-2383,14.96,sales_order,REF-090923,2026-04-08T00:25:00+08:00,仓储用户38
MOV-00011866,MAT-0036,WH-01,receipt,5654,95.51,sales_order,REF-264596,2026-02-05T22:43:00+08:00,仓储用户39
MOV-00011867,MAT-0079,WH-04,adjustment,6865,39.98,manual,REF-739189,2026-04-13T05:42:00+08:00,仓储用户27
MOV-00011868,MAT-0085,WH-04,issue,-3845,455.67,production_order,REF-088179,2026-02-06T06:19:00+08:00,仓储用户34
