snapshot_id,snapshot_date,material_id,warehouse_id,on_hand_qty,available_qty,allocated_qty,in_transit_qty,safety_stock_qty,inventory_value
SNP-20260608-0020-01,2026-06-08,MAT-0020,WH-01,408,326,82,144,325,82134.48
SNP-20260608-0020-02,2026-06-08,MAT-0020,WH-02,682,506,176,97,325,137293.42
SNP-20260608-0020-03,2026-06-08,MAT-0020,WH-03,447,412,35,179,325,89985.57
SNP-20260608-0020-04,2026-06-08,MAT-0020,WH-04,187,169,18,160,325,37644.97
SNP-20260608-0020-05,2026-06-08,MAT-0020,WH-05,487,468,19,71,325,98037.97
SNP-20260608-0020-06,2026-06-08,MAT-0020,WH-06,383,239,144,155,325,77101.73
SNP-20260608-0021-01,2026-06-08,MAT-0021,WH-01,255,224,31,75,116,2822.85
SNP-20260608-0021-02,2026-06-08,MAT-0021,WH-02,20,18,2,90,116,221.4
SNP-20260608-0021-03,2026-06-08,MAT-0021,WH-03,259,219,40,67,116,2867.13
SNP-20260608-0021-04,2026-06-08,MAT-0021,WH-04,285,251,34,169,116,3154.95
SNP-20260608-0021-05,2026-06-08,MAT-0021,WH-05,122,103,19,28,116,1350.54
SNP-20260608-0021-06,2026-06-08,MAT-0021,WH-06,203,165,38,5,116,2247.21
SNP-20260608-0022-01,2026-06-08,MAT-0022,WH-01,255,234,21,39,141,16717.8
SNP-20260608-0022-02,2026-06-08,MAT-0022,WH-02,73,54,19,94,141,4785.88
SNP-20260608-0022-03,2026-06-08,MAT-0022,WH-03,65,42,23,75,141,4261.4
SNP-20260608-0022-04,2026-06-08,MAT-0022,WH-04,73,50,23,74,141,4785.88
SNP-20260608-0022-05,2026-06-08,MAT-0022,WH-05,125,101,24,100,141,8195.0
SNP-20260608-0022-06,2026-06-08,MAT-0022,WH-06,146,123,23,19,141,9571.76
SNP-20260608-0023-01,2026-06-08,MAT-0023,WH-01,409,404,5,626,766,144859.62
SNP-20260608-0023-02,2026-06-08,MAT-0023,WH-02,410,261,149,119,766,145213.8
SNP-20260608-0023-03,2026-06-08,MAT-0023,WH-03,1053,1000,53,4,766,372951.54
SNP-20260608-0023-04,2026-06-08,MAT-0023,WH-04,252,202,50,101,766,89253.36
SNP-20260608-0023-05,2026-06-08,MAT-0023,WH-05,1965,1501,464,775,766,695963.7
SNP-20260608-0023-06,2026-06-08,MAT-0023,WH-06,386,343,43,433,766,136713.48
SNP-20260608-0024-01,2026-06-08,MAT-0024,WH-01,436,352,84,131,195,7673.6
SNP-20260608-0024-02,2026-06-08,MAT-0024,WH-02,460,330,130,184,195,8096.0
SNP-20260608-0024-03,2026-06-08,MAT-0024,WH-03,161,154,7,140,195,2833.6
SNP-20260608-0024-04,2026-06-08,MAT-0024,WH-04,128,103,25,25,195,2252.8
SNP-20260608-0024-05,2026-06-08,MAT-0024,WH-05,358,293,65,9,195,6300.8
SNP-20260608-0024-06,2026-06-08,MAT-0024,WH-06,219,168,51,61,195,3854.4
SNP-20260608-0025-01,2026-06-08,MAT-0025,WH-01,537,530,7,233,765,379782.51
SNP-20260608-0025-02,2026-06-08,MAT-0025,WH-02,478,464,14,310,765,338055.94
SNP-20260608-0025-03,2026-06-08,MAT-0025,WH-03,639,606,33,429,765,451919.97
SNP-20260608-0025-04,2026-06-08,MAT-0025,WH-04,1345,1310,35,890,765,951224.35
SNP-20260608-0025-05,2026-06-08,MAT-0025,WH-05,1406,1218,188,497,765,994365.38
SNP-20260608-0025-06,2026-06-08,MAT-0025,WH-06,167,135,32,516,765,118107.41
SNP-20260608-0026-01,2026-06-08,MAT-0026,WH-01,656,459,197,38,637,574570.72
SNP-20260608-0026-02,2026-06-08,MAT-0026,WH-02,526,518,8,43,637,460707.62
SNP-20260608-0026-03,2026-06-08,MAT-0026,WH-03,560,414,146,601,637,490487.2
SNP-20260608-0026-04,2026-06-08,MAT-0026,WH-04,539,499,40,150,637,472093.93
SNP-20260608-0026-05,2026-06-08,MAT-0026,WH-05,608,449,159,233,637,532528.96
SNP-20260608-0026-06,2026-06-08,MAT-0026,WH-06,400,323,77,447,637,350348.0
SNP-20260608-0027-01,2026-06-08,MAT-0027,WH-01,803,714,89,242,583,496117.49
SNP-20260608-0027-02,2026-06-08,MAT-0027,WH-02,1018,903,115,209,583,628950.94
SNP-20260608-0027-03,2026-06-08,MAT-0027,WH-03,781,755,26,310,583,482525.23
SNP-20260608-0027-04,2026-06-08,MAT-0027,WH-04,1339,1257,82,494,583,827274.37
SNP-20260608-0027-05,2026-06-08,MAT-0027,WH-05,1456,1098,358,195,583,899560.48
SNP-20260608-0027-06,2026-06-08,MAT-0027,WH-06,962,616,346,228,583,594352.46
SNP-20260608-0028-01,2026-06-08,MAT-0028,WH-01,336,310,26,55,170,346681.44
SNP-20260608-0028-02,2026-06-08,MAT-0028,WH-02,213,153,60,170,170,219771.27
SNP-20260608-0028-03,2026-06-08,MAT-0028,WH-03,336,277,59,104,170,346681.44
SNP-20260608-0028-04,2026-06-08,MAT-0028,WH-04,133,121,12,75,170,137228.07
SNP-20260608-0028-05,2026-06-08,MAT-0028,WH-05,60,47,13,5,170,61907.4
SNP-20260608-0028-06,2026-06-08,MAT-0028,WH-06,271,191,80,192,170,279615.09
SNP-20260608-0029-01,2026-06-08,MAT-0029,WH-01,448,360,88,325,400,173196.8
SNP-20260608-0029-02,2026-06-08,MAT-0029,WH-02,643,632,11,102,400,248583.8
SNP-20260608-0029-03,2026-06-08,MAT-0029,WH-03,764,727,37,106,400,295362.4
SNP-20260608-0029-04,2026-06-08,MAT-0029,WH-04,798,673,125,236,400,308506.8
SNP-20260608-0029-05,2026-06-08,MAT-0029,WH-05,620,537,83,76,400,239692.0
SNP-20260608-0029-06,2026-06-08,MAT-0029,WH-06,455,352,103,215,400,175903.0
SNP-20260608-0030-01,2026-06-08,MAT-0030,WH-01,45,44,1,12,29,976.5
SNP-20260608-0030-02,2026-06-08,MAT-0030,WH-02,64,53,11,29,29,1388.8
SNP-20260608-0030-03,2026-06-08,MAT-0030,WH-03,49,44,5,1,29,1063.3
SNP-20260608-0030-04,2026-06-08,MAT-0030,WH-04,69,46,23,15,29,1497.3
SNP-20260608-0030-05,2026-06-08,MAT-0030,WH-05,4,4,0,4,29,86.8
SNP-20260608-0030-06,2026-06-08,MAT-0030,WH-06,10,8,2,14,29,217.0
SNP-20260608-0031-01,2026-06-08,MAT-0031,WH-01,328,297,31,121,145,186592.64
SNP-20260608-0031-02,2026-06-08,MAT-0031,WH-02,101,78,23,90,145,57456.88
SNP-20260608-0031-03,2026-06-08,MAT-0031,WH-03,278,224,54,180,145,158148.64
SNP-20260608-0031-04,2026-06-08,MAT-0031,WH-04,253,226,27,99,145,143926.64
SNP-20260608-0031-05,2026-06-08,MAT-0031,WH-05,301,241,60,83,145,171232.88
SNP-20260608-0031-06,2026-06-08,MAT-0031,WH-06,295,290,5,37,145,167819.6
SNP-20260608-0032-01,2026-06-08,MAT-0032,WH-01,193,177,16,90,98,68335.51
SNP-20260608-0032-02,2026-06-08,MAT-0032,WH-02,168,137,31,88,98,59483.76
SNP-20260608-0032-03,2026-06-08,MAT-0032,WH-03,181,141,40,55,98,64086.67
SNP-20260608-0032-04,2026-06-08,MAT-0032,WH-04,189,182,7,72,98,66919.23
SNP-20260608-0032-05,2026-06-08,MAT-0032,WH-05,63,54,9,55,98,22306.41
SNP-20260608-0032-06,2026-06-08,MAT-0032,WH-06,213,190,23,46,98,75416.91
SNP-20260608-0033-01,2026-06-08,MAT-0033,WH-01,1139,830,309,622,584,168105.01
SNP-20260608-0033-02,2026-06-08,MAT-0033,WH-02,212,196,16,481,584,31289.08
SNP-20260608-0033-03,2026-06-08,MAT-0033,WH-03,701,604,97,697,584,103460.59
SNP-20260608-0033-04,2026-06-08,MAT-0033,WH-04,569,565,4,881,584,83978.71
SNP-20260608-0033-05,2026-06-08,MAT-0033,WH-05,125,118,7,267,584,18448.75
SNP-20260608-0033-06,2026-06-08,MAT-0033,WH-06,1338,1166,172,110,584,197475.42
SNP-20260608-0034-01,2026-06-08,MAT-0034,WH-01,706,593,113,400,575,27781.1
SNP-20260608-0034-02,2026-06-08,MAT-0034,WH-02,510,383,127,281,575,20068.5
SNP-20260608-0034-03,2026-06-08,MAT-0034,WH-03,792,536,256,117,575,31165.2
SNP-20260608-0034-04,2026-06-08,MAT-0034,WH-04,944,825,119,45,575,37146.4
SNP-20260608-0034-05,2026-06-08,MAT-0034,WH-05,389,326,63,165,575,15307.15
SNP-20260608-0034-06,2026-06-08,MAT-0034,WH-06,1453,1445,8,61,575,57175.55
SNP-20260608-0035-01,2026-06-08,MAT-0035,WH-01,249,241,8,152,121,2552.25
SNP-20260608-0035-02,2026-06-08,MAT-0035,WH-02,101,69,32,31,121,1035.25
SNP-20260608-0035-03,2026-06-08,MAT-0035,WH-03,114,77,37,7,121,1168.5
SNP-20260608-0035-04,2026-06-08,MAT-0035,WH-04,87,80,7,166,121,891.75
SNP-20260608-0035-05,2026-06-08,MAT-0035,WH-05,230,213,17,142,121,2357.5
SNP-20260608-0035-06,2026-06-08,MAT-0035,WH-06,113,95,18,150,121,1158.25
SNP-20260608-0036-01,2026-06-08,MAT-0036,WH-01,530,516,14,672,559,50620.3
SNP-20260608-0036-02,2026-06-08,MAT-0036,WH-02,1292,1032,260,211,559,123398.92
SNP-20260608-0036-03,2026-06-08,MAT-0036,WH-03,1085,1004,81,174,559,103628.35
SNP-20260608-0036-04,2026-06-08,MAT-0036,WH-04,503,495,8,286,559,48041.53
SNP-20260608-0036-05,2026-06-08,MAT-0036,WH-05,1160,915,245,27,559,110791.6
SNP-20260608-0036-06,2026-06-08,MAT-0036,WH-06,1240,962,278,440,559,118432.4
SNP-20260608-0037-01,2026-06-08,MAT-0037,WH-01,1597,1312,285,211,582,902736.19
SNP-20260608-0037-02,2026-06-08,MAT-0037,WH-02,471,374,97,624,582,266242.17
SNP-20260608-0037-03,2026-06-08,MAT-0037,WH-03,1108,973,135,92,582,626319.16
SNP-20260608-0037-04,2026-06-08,MAT-0037,WH-04,582,415,167,205,582,328987.14
SNP-20260608-0037-05,2026-06-08,MAT-0037,WH-05,1167,995,172,256,582,659670.09
SNP-20260608-0037-06,2026-06-08,MAT-0037,WH-06,1514,1490,24,407,582,855818.78
SNP-20260608-0038-01,2026-06-08,MAT-0038,WH-01,1666,1552,114,989,1098,834349.46
SNP-20260608-0038-02,2026-06-08,MAT-0038,WH-02,437,378,59,1339,1098,218853.97
SNP-20260608-0038-03,2026-06-08,MAT-0038,WH-03,1214,1100,114,996,1098,607983.34
SNP-20260608-0038-04,2026-06-08,MAT-0038,WH-04,327,259,68,37,1098,163764.87
SNP-20260608-0038-05,2026-06-08,MAT-0038,WH-05,1074,843,231,1695,1098,537869.94
SNP-20260608-0038-06,2026-06-08,MAT-0038,WH-06,1700,1635,65,433,1098,851377.0
SNP-20260608-0039-01,2026-06-08,MAT-0039,WH-01,645,566,79,184,382,589704.15
SNP-20260608-0039-02,2026-06-08,MAT-0039,WH-02,798,772,26,209,382,729587.46
SNP-20260608-0039-03,2026-06-08,MAT-0039,WH-03,446,324,122,203,382,407764.42
SNP-20260608-0039-04,2026-06-08,MAT-0039,WH-04,747,492,255,35,382,682959.69
SNP-20260608-0039-05,2026-06-08,MAT-0039,WH-05,578,448,130,155,382,528448.06
SNP-20260608-0039-06,2026-06-08,MAT-0039,WH-06,703,592,111,182,382,642731.81
SNP-20260608-0040-01,2026-06-08,MAT-0040,WH-01,303,282,21,136,340,7108.38
SNP-20260608-0040-02,2026-06-08,MAT-0040,WH-02,344,340,4,357,340,8070.24
SNP-20260608-0040-03,2026-06-08,MAT-0040,WH-03,629,544,85,324,340,14756.34
SNP-20260608-0040-04,2026-06-08,MAT-0040,WH-04,361,275,86,130,340,8469.06
SNP-20260608-0040-05,2026-06-08,MAT-0040,WH-05,720,581,139,282,340,16891.2
SNP-20260608-0040-06,2026-06-08,MAT-0040,WH-06,73,65,8,307,340,1712.58
SNP-20260608-0041-01,2026-06-08,MAT-0041,WH-01,500,406,94,170,397,173055.0
SNP-20260608-0041-02,2026-06-08,MAT-0041,WH-02,1012,976,36,382,397,350263.32
SNP-20260608-0041-03,2026-06-08,MAT-0041,WH-03,518,375,143,216,397,179284.98
SNP-20260608-0041-04,2026-06-08,MAT-0041,WH-04,480,345,135,391,397,166132.8
SNP-20260608-0041-05,2026-06-08,MAT-0041,WH-05,588,440,148,455,397,203512.68
SNP-20260608-0041-06,2026-06-08,MAT-0041,WH-06,107,69,38,456,397,37033.77
SNP-20260608-0042-01,2026-06-08,MAT-0042,WH-01,9428,8168,1260,1443,4041,4215541.64
SNP-20260608-0042-02,2026-06-08,MAT-0042,WH-02,6014,5113,901,771,4041,2689039.82
SNP-20260608-0042-03,2026-06-08,MAT-0042,WH-03,1740,1201,539,4047,4041,778006.2
SNP-20260608-0042-04,2026-06-08,MAT-0042,WH-04,6635,5331,1304,743,4041,2966707.55
SNP-20260608-0042-05,2026-06-08,MAT-0042,WH-05,5285,4443,842,281,4041,2363082.05
SNP-20260608-0042-06,2026-06-08,MAT-0042,WH-06,10510,8033,2477,4033,4041,4699336.3
SNP-20260608-0043-01,2026-06-08,MAT-0043,WH-01,381,354,27,228,253,103060.5
SNP-20260608-0043-02,2026-06-08,MAT-0043,WH-02,277,256,21,284,253,74928.5
SNP-20260608-0043-03,2026-06-08,MAT-0043,WH-03,265,154,111,50,253,71682.5
SNP-20260608-0043-04,2026-06-08,MAT-0043,WH-04,297,257,40,333,253,80338.5
SNP-20260608-0043-05,2026-06-08,MAT-0043,WH-05,359,332,27,281,253,97109.5
SNP-20260608-0043-06,2026-06-08,MAT-0043,WH-06,367,358,9,20,253,99273.5
SNP-20260608-0044-01,2026-06-08,MAT-0044,WH-01,286,219,67,143,340,4104.1
SNP-20260608-0044-02,2026-06-08,MAT-0044,WH-02,291,260,31,343,340,4175.85
SNP-20260608-0044-03,2026-06-08,MAT-0044,WH-03,695,589,106,2,340,9973.25
SNP-20260608-0044-04,2026-06-08,MAT-0044,WH-04,428,332,96,159,340,6141.8
SNP-20260608-0044-05,2026-06-08,MAT-0044,WH-05,360,319,41,20,340,5166.0
SNP-20260608-0044-06,2026-06-08,MAT-0044,WH-06,715,696,19,207,340,10260.25
SNP-20260608-0045-01,2026-06-08,MAT-0045,WH-01,203,171,32,219,168,4466.0
SNP-20260608-0045-02,2026-06-08,MAT-0045,WH-02,88,75,13,120,168,1936.0
SNP-20260608-0045-03,2026-06-08,MAT-0045,WH-03,56,42,14,45,168,1232.0
SNP-20260608-0045-04,2026-06-08,MAT-0045,WH-04,86,71,15,185,168,1892.0
SNP-20260608-0045-05,2026-06-08,MAT-0045,WH-05,85,77,8,33,168,1870.0
SNP-20260608-0045-06,2026-06-08,MAT-0045,WH-06,371,366,5,137,168,8162.0
SNP-20260608-0046-01,2026-06-08,MAT-0046,WH-01,2316,1863,453,62,1381,2501789.52
SNP-20260608-0046-02,2026-06-08,MAT-0046,WH-02,2105,1741,364,82,1381,2273863.1
SNP-20260608-0046-03,2026-06-08,MAT-0046,WH-03,2621,1802,819,293,1381,2831256.62
SNP-20260608-0046-04,2026-06-08,MAT-0046,WH-04,1370,1011,359,1876,1381,1479901.4
SNP-20260608-0046-05,2026-06-08,MAT-0046,WH-05,1088,938,150,1294,1381,1175279.36
SNP-20260608-0046-06,2026-06-08,MAT-0046,WH-06,1360,860,500,314,1381,1469099.2
SNP-20260608-0047-01,2026-06-08,MAT-0047,WH-01,1046,986,60,20,826,432458.24
SNP-20260608-0047-02,2026-06-08,MAT-0047,WH-02,1272,978,294,497,826,525895.68
SNP-20260608-0047-03,2026-06-08,MAT-0047,WH-03,542,496,46,513,826,224084.48
SNP-20260608-0047-04,2026-06-08,MAT-0047,WH-04,535,502,33,198,826,221190.4
SNP-20260608-0047-05,2026-06-08,MAT-0047,WH-05,1703,1126,577,438,826,704088.32
SNP-20260608-0047-06,2026-06-08,MAT-0047,WH-06,1234,911,323,847,826,510184.96
SNP-20260608-0048-01,2026-06-08,MAT-0048,WH-01,939,667,272,203,545,14836.2
SNP-20260608-0048-02,2026-06-08,MAT-0048,WH-02,1316,1106,210,374,545,20792.8
SNP-20260608-0048-03,2026-06-08,MAT-0048,WH-03,1025,678,347,180,545,16195.0
SNP-20260608-0048-04,2026-06-08,MAT-0048,WH-04,985,794,191,441,545,15563.0
SNP-20260608-0048-05,2026-06-08,MAT-0048,WH-05,1003,612,391,445,545,15847.4
SNP-20260608-0048-06,2026-06-08,MAT-0048,WH-06,892,756,136,636,545,14093.6
SNP-20260608-0049-01,2026-06-08,MAT-0049,WH-01,1017,908,109,247,546,3844.26
SNP-20260608-0049-02,2026-06-08,MAT-0049,WH-02,856,741,115,367,546,3235.68
SNP-20260608-0049-03,2026-06-08,MAT-0049,WH-03,328,291,37,517,546,1239.84
SNP-20260608-0049-04,2026-06-08,MAT-0049,WH-04,473,336,137,504,546,1787.94
SNP-20260608-0049-05,2026-06-08,MAT-0049,WH-05,136,104,32,445,546,514.08
SNP-20260608-0049-06,2026-06-08,MAT-0049,WH-06,749,747,2,383,546,2831.22
SNP-20260608-0050-01,2026-06-08,MAT-0050,WH-01,1888,1600,288,942,2543,1131799.36
SNP-20260608-0050-02,2026-06-08,MAT-0050,WH-02,2171,1405,766,623,2543,1301449.37
SNP-20260608-0050-03,2026-06-08,MAT-0050,WH-03,1209,987,222,1268,2543,724759.23
SNP-20260608-0050-04,2026-06-08,MAT-0050,WH-04,1777,1731,46,2524,2543,1065258.19
SNP-20260608-0050-05,2026-06-08,MAT-0050,WH-05,5223,4152,1071,3340,2543,3131031.81
SNP-20260608-0050-06,2026-06-08,MAT-0050,WH-06,4059,4048,11,2141,2543,2433248.73
SNP-20260608-0051-01,2026-06-08,MAT-0051,WH-01,791,647,144,269,370,35658.28
SNP-20260608-0051-02,2026-06-08,MAT-0051,WH-02,109,76,33,320,370,4913.72
SNP-20260608-0051-03,2026-06-08,MAT-0051,WH-03,457,409,48,283,370,20601.56
SNP-20260608-0051-04,2026-06-08,MAT-0051,WH-04,465,321,144,218,370,20962.2
SNP-20260608-0051-05,2026-06-08,MAT-0051,WH-05,495,357,138,225,370,22314.6
SNP-20260608-0051-06,2026-06-08,MAT-0051,WH-06,293,213,80,132,370,13208.44
SNP-20260608-0052-01,2026-06-08,MAT-0052,WH-01,395,358,37,831,685,31919.95
SNP-20260608-0052-02,2026-06-08,MAT-0052,WH-02,1565,1327,238,144,685,126467.65
SNP-20260608-0052-03,2026-06-08,MAT-0052,WH-03,263,203,60,307,685,21253.03
SNP-20260608-0052-04,2026-06-08,MAT-0052,WH-04,827,647,180,327,685,66829.87
SNP-20260608-0052-05,2026-06-08,MAT-0052,WH-05,387,293,94,839,685,31273.47
SNP-20260608-0052-06,2026-06-08,MAT-0052,WH-06,1088,889,199,121,685,87921.28
SNP-20260608-0053-01,2026-06-08,MAT-0053,WH-01,692,502,190,125,296,19507.48
SNP-20260608-0053-02,2026-06-08,MAT-0053,WH-02,660,473,187,75,296,18605.4
SNP-20260608-0053-03,2026-06-08,MAT-0053,WH-03,480,457,23,255,296,13531.2
SNP-20260608-0053-04,2026-06-08,MAT-0053,WH-04,55,34,21,241,296,1550.45
SNP-20260608-0053-05,2026-06-08,MAT-0053,WH-05,564,470,94,360,296,15899.16
SNP-20260608-0053-06,2026-06-08,MAT-0053,WH-06,334,223,111,55,296,9415.46
SNP-20260608-0054-01,2026-06-08,MAT-0054,WH-01,196,157,39,106,111,128985.64
SNP-20260608-0054-02,2026-06-08,MAT-0054,WH-02,164,119,45,139,111,107926.76
SNP-20260608-0054-03,2026-06-08,MAT-0054,WH-03,105,72,33,52,111,69099.45
SNP-20260608-0054-04,2026-06-08,MAT-0054,WH-04,83,81,2,17,111,54621.47
SNP-20260608-0054-05,2026-06-08,MAT-0054,WH-05,161,139,22,120,111,105952.49
SNP-20260608-0054-06,2026-06-08,MAT-0054,WH-06,103,102,1,136,111,67783.27
SNP-20260608-0055-01,2026-06-08,MAT-0055,WH-01,255,182,73,554,567,124220.7
SNP-20260608-0055-02,2026-06-08,MAT-0055,WH-02,150,128,22,558,567,73071.0
SNP-20260608-0055-03,2026-06-08,MAT-0055,WH-03,290,169,121,110,567,141270.6
SNP-20260608-0055-04,2026-06-08,MAT-0055,WH-04,229,192,37,352,567,111555.06
SNP-20260608-0055-05,2026-06-08,MAT-0055,WH-05,1027,775,252,284,567,500292.78
SNP-20260608-0055-06,2026-06-08,MAT-0055,WH-06,1090,802,288,66,567,530982.6
SNP-20260608-0056-01,2026-06-08,MAT-0056,WH-01,702,620,82,186,1296,208479.96
SNP-20260608-0056-02,2026-06-08,MAT-0056,WH-02,363,349,14,782,1296,107803.74
SNP-20260608-0056-03,2026-06-08,MAT-0056,WH-03,671,444,227,577,1296,199273.58
SNP-20260608-0056-04,2026-06-08,MAT-0056,WH-04,2300,1648,652,295,1296,683054.0
SNP-20260608-0056-05,2026-06-08,MAT-0056,WH-05,445,392,53,165,1296,132156.1
SNP-20260608-0056-06,2026-06-08,MAT-0056,WH-06,2134,1567,567,198,1296,633755.32
SNP-20260608-0057-01,2026-06-08,MAT-0057,WH-01,368,304,64,891,1246,50607.36
SNP-20260608-0057-02,2026-06-08,MAT-0057,WH-02,1239,1046,193,467,1246,170387.28
SNP-20260608-0057-03,2026-06-08,MAT-0057,WH-03,2471,2159,312,603,1246,339811.92
SNP-20260608-0057-04,2026-06-08,MAT-0057,WH-04,1386,1066,320,735,1246,190602.72
SNP-20260608-0057-05,2026-06-08,MAT-0057,WH-05,3153,2568,585,1748,1246,433600.56
SNP-20260608-0057-06,2026-06-08,MAT-0057,WH-06,2515,1639,876,206,1246,345862.8
SNP-20260608-0058-01,2026-06-08,MAT-0058,WH-01,599,539,60,1020,1264,290706.68
SNP-20260608-0058-02,2026-06-08,MAT-0058,WH-02,733,721,12,1053,1264,355739.56
SNP-20260608-0058-03,2026-06-08,MAT-0058,WH-03,1637,1460,177,1386,1264,794468.84
SNP-20260608-0058-04,2026-06-08,MAT-0058,WH-04,3566,2764,802,956,1264,1730651.12
SNP-20260608-0058-05,2026-06-08,MAT-0058,WH-05,1600,1377,223,620,1264,776512.0
SNP-20260608-0058-06,2026-06-08,MAT-0058,WH-06,1679,1268,411,1454,1264,814852.28
SNP-20260608-0059-01,2026-06-08,MAT-0059,WH-01,3399,2300,1099,1477,2324,2529365.85
SNP-20260608-0059-02,2026-06-08,MAT-0059,WH-02,3176,2717,459,1460,2324,2363420.4
SNP-20260608-0059-03,2026-06-08,MAT-0059,WH-03,5150,3703,1447,1638,2324,3832372.5
SNP-20260608-0059-04,2026-06-08,MAT-0059,WH-04,1468,978,490,1986,2324,1092412.2
SNP-20260608-0059-05,2026-06-08,MAT-0059,WH-05,3569,2215,1354,407,2324,2655871.35
SNP-20260608-0059-06,2026-06-08,MAT-0059,WH-06,4715,3952,763,45,2324,3508667.25
SNP-20260608-0060-01,2026-06-08,MAT-0060,WH-01,2618,2449,169,1541,1096,1260697.9
SNP-20260608-0060-02,2026-06-08,MAT-0060,WH-02,1514,1481,33,402,1096,729066.7
SNP-20260608-0060-03,2026-06-08,MAT-0060,WH-03,885,708,177,1243,1096,426171.75
SNP-20260608-0060-04,2026-06-08,MAT-0060,WH-04,1733,1729,4,173,1096,834526.15
SNP-20260608-0060-05,2026-06-08,MAT-0060,WH-05,2359,2102,257,274,1096,1135976.45
SNP-20260608-0060-06,2026-06-08,MAT-0060,WH-06,1147,950,197,1141,1096,552337.85
SNP-20260608-0061-01,2026-06-08,MAT-0061,WH-01,765,688,77,409,528,236079.0
SNP-20260608-0061-02,2026-06-08,MAT-0061,WH-02,221,187,34,211,528,68200.6
SNP-20260608-0061-03,2026-06-08,MAT-0061,WH-03,488,428,60,174,528,150596.8
SNP-20260608-0061-04,2026-06-08,MAT-0061,WH-04,1171,1152,19,287,528,361370.6
SNP-20260608-0061-05,2026-06-08,MAT-0061,WH-05,1151,1021,130,487,528,355198.6
SNP-20260608-0061-06,2026-06-08,MAT-0061,WH-06,378,311,67,532,528,116650.8
SNP-20260608-0062-01,2026-06-08,MAT-0062,WH-01,113,107,6,42,79,103093.29
SNP-20260608-0062-02,2026-06-08,MAT-0062,WH-02,60,45,15,54,79,54739.8
SNP-20260608-0062-03,2026-06-08,MAT-0062,WH-03,203,167,36,59,79,185202.99
SNP-20260608-0062-04,2026-06-08,MAT-0062,WH-04,105,79,26,45,79,95794.65
SNP-20260608-0062-05,2026-06-08,MAT-0062,WH-05,124,81,43,31,79,113128.92
SNP-20260608-0062-06,2026-06-08,MAT-0062,WH-06,143,114,29,32,79,130463.19
SNP-20260608-0063-01,2026-06-08,MAT-0063,WH-01,847,784,63,67,961,80287.13
SNP-20260608-0063-02,2026-06-08,MAT-0063,WH-02,695,646,49,199,961,65879.05
SNP-20260608-0063-03,2026-06-08,MAT-0063,WH-03,1601,1491,110,242,961,151758.79
SNP-20260608-0063-04,2026-06-08,MAT-0063,WH-04,568,482,86,505,961,53840.72
SNP-20260608-0063-05,2026-06-08,MAT-0063,WH-05,2783,2398,385,760,961,263800.57
SNP-20260608-0063-06,2026-06-08,MAT-0063,WH-06,1409,1342,67,264,961,133559.11
SNP-20260608-0064-01,2026-06-08,MAT-0064,WH-01,741,559,182,321,672,73447.92
SNP-20260608-0064-02,2026-06-08,MAT-0064,WH-02,955,718,237,639,672,94659.6
SNP-20260608-0064-03,2026-06-08,MAT-0064,WH-03,267,234,33,243,672,26465.04
SNP-20260608-0064-04,2026-06-08,MAT-0064,WH-04,250,194,56,171,672,24780.0
SNP-20260608-0064-05,2026-06-08,MAT-0064,WH-05,367,280,87,626,672,36377.04
SNP-20260608-0064-06,2026-06-08,MAT-0064,WH-06,1052,659,393,96,672,104274.24
SNP-20260608-0065-01,2026-06-08,MAT-0065,WH-01,249,145,104,199,342,91064.28
SNP-20260608-0065-02,2026-06-08,MAT-0065,WH-02,432,329,103,355,342,157991.04
SNP-20260608-0065-03,2026-06-08,MAT-0065,WH-03,317,245,72,285,342,115933.24
SNP-20260608-0065-04,2026-06-08,MAT-0065,WH-04,591,589,2,291,342,216140.52
SNP-20260608-0065-05,2026-06-08,MAT-0065,WH-05,308,291,17,304,342,112641.76
SNP-20260608-0065-06,2026-06-08,MAT-0065,WH-06,772,689,83,3,342,282335.84
SNP-20260608-0066-01,2026-06-08,MAT-0066,WH-01,2025,1810,215,371,1035,312963.75
SNP-20260608-0066-02,2026-06-08,MAT-0066,WH-02,1625,1537,88,825,1035,251143.75
SNP-20260608-0066-03,2026-06-08,MAT-0066,WH-03,2213,1730,483,902,1035,342019.15
SNP-20260608-0066-04,2026-06-08,MAT-0066,WH-04,716,385,331,532,1035,110657.8
SNP-20260608-0066-05,2026-06-08,MAT-0066,WH-05,1001,558,443,684,1035,154704.55
SNP-20260608-0066-06,2026-06-08,MAT-0066,WH-06,1178,1029,149,509,1035,182059.9
SNP-20260608-0067-01,2026-06-08,MAT-0067,WH-01,1269,1216,53,671,901,72421.83
SNP-20260608-0067-02,2026-06-08,MAT-0067,WH-02,2136,1689,447,973,901,121901.52
SNP-20260608-0067-03,2026-06-08,MAT-0067,WH-03,1657,1582,75,852,901,94564.99
SNP-20260608-0067-04,2026-06-08,MAT-0067,WH-04,1015,728,287,326,901,57926.05
SNP-20260608-0067-05,2026-06-08,MAT-0067,WH-05,1702,1250,452,749,901,97133.14
SNP-20260608-0067-06,2026-06-08,MAT-0067,WH-06,2128,1540,588,557,901,121444.96
SNP-20260608-0068-01,2026-06-08,MAT-0068,WH-01,1118,1006,112,762,829,123192.42
SNP-20260608-0068-02,2026-06-08,MAT-0068,WH-02,281,247,34,870,829,30963.39
