purchase_order_id,supplier_id,order_created_at,expected_arrival_at,purchase_status,currency,order_amount,payment_terms_days,buyer,line_count,updated_at
PO-202510-000492,SUP-046,2025-10-24T22:06:00+08:00,2025-10-29T22:06:00+08:00,received,CNY,73284.8,60,采购二组,1,2025-11-03T22:06:00+08:00
PO-202602-000493,SUP-033,2026-02-13T08:25:00+08:00,2026-02-16T08:25:00+08:00,in_transit,CNY,3987155.86,90,采购二组,4,2026-03-23T08:25:00+08:00
PO-202604-000494,SUP-027,2026-04-06T04:09:00+08:00,2026-04-10T04:09:00+08:00,delayed,CNY,8667418.64,90,战略采购组,2,2026-04-10T04:09:00+08:00
PO-202507-000495,SUP-029,2025-07-01T08:55:00+08:00,2025-07-04T08:55:00+08:00,received,CNY,15243954.75,15,战略采购组,4,2025-07-25T08:55:00+08:00
PO-202507-000496,SUP-022,2025-07-15T18:46:00+08:00,2025-07-22T18:46:00+08:00,received,CNY,10854437.1,30,采购二组,1,2025-08-07T18:46:00+08:00
PO-202509-000497,SUP-046,2025-09-28T04:46:00+08:00,2025-10-01T04:46:00+08:00,confirmed,CNY,3757449.61,90,战略采购组,1,2025-10-13T04:46:00+08:00
PO-202510-000498,SUP-040,2025-10-09T00:25:00+08:00,2025-10-12T00:25:00+08:00,received,CNY,1422100.15,60,采购一组,2,2025-10-26T00:25:00+08:00
PO-202510-000499,SUP-019,2025-10-30T18:30:00+08:00,2025-11-06T18:30:00+08:00,delayed,CNY,527654.69,30,战略采购组,2,2025-12-03T18:30:00+08:00
PO-202604-000500,SUP-056,2026-04-23T01:53:00+08:00,2026-04-25T01:53:00+08:00,in_transit,CNY,2827707.18,15,战略采购组,2,2026-05-13T01:53:00+08:00
PO-202512-000501,SUP-034,2025-12-27T12:08:00+08:00,2025-12-28T12:08:00+08:00,received,CNY,3605637.14,60,采购二组,2,2026-01-06T12:08:00+08:00
PO-202601-000502,SUP-050,2026-01-07T08:24:00+08:00,2026-01-08T20:24:00+08:00,received,CNY,8189741.53,15,采购二组,2,2026-02-06T08:24:00+08:00
PO-202602-000503,SUP-014,2026-02-16T06:21:00+08:00,2026-02-21T06:21:00+08:00,in_transit,CNY,4886294.27,60,战略采购组,1,2026-02-19T06:21:00+08:00
PO-202510-000504,SUP-026,2025-10-14T12:26:00+08:00,2025-10-16T12:26:00+08:00,received,CNY,722708.1,90,战略采购组,1,2025-11-12T12:26:00+08:00
PO-202512-000505,SUP-056,2025-12-30T09:45:00+08:00,2026-01-06T09:45:00+08:00,received,CNY,13075346.46,45,采购一组,3,2026-01-19T09:45:00+08:00
PO-202601-000506,SUP-026,2026-01-25T11:16:00+08:00,2026-01-27T11:16:00+08:00,delayed,CNY,295294.16,45,采购一组,1,2026-03-04T11:16:00+08:00
PO-202510-000507,SUP-001,2025-10-20T18:20:00+08:00,2025-10-24T18:20:00+08:00,confirmed,CNY,1112384.0,60,战略采购组,1,2025-11-05T18:20:00+08:00
PO-202507-000508,SUP-018,2025-07-28T09:53:00+08:00,2025-08-01T09:53:00+08:00,received,CNY,5334723.62,45,战略采购组,3,2025-08-19T09:53:00+08:00
PO-202508-000509,SUP-035,2025-08-25T03:52:00+08:00,2025-08-28T03:52:00+08:00,in_transit,CNY,1980358.88,60,采购二组,2,2025-09-01T03:52:00+08:00
PO-202603-000510,SUP-004,2026-03-07T10:25:00+08:00,2026-03-08T10:25:00+08:00,received,CNY,58861.04,45,战略采购组,1,2026-03-10T10:25:00+08:00
PO-202511-000511,SUP-056,2025-11-14T07:19:00+08:00,2025-11-19T07:19:00+08:00,received,CNY,20712831.77,45,战略采购组,4,2025-12-04T07:19:00+08:00
PO-202602-000512,SUP-053,2026-02-07T00:24:00+08:00,2026-02-12T00:24:00+08:00,in_transit,CNY,4794968.5,15,采购二组,1,2026-03-17T00:24:00+08:00
PO-202511-000513,SUP-046,2025-11-01T11:07:00+08:00,2025-11-08T11:07:00+08:00,received,CNY,5601333.42,60,采购一组,2,2025-12-08T11:07:00+08:00
PO-202602-000514,SUP-049,2026-02-20T02:57:00+08:00,2026-02-21T02:57:00+08:00,received,CNY,95739.84,30,采购二组,1,2026-03-20T02:57:00+08:00
PO-202601-000515,SUP-049,2026-01-02T08:49:00+08:00,2026-01-04T08:49:00+08:00,received,CNY,5071294.84,90,采购一组,1,2026-01-26T08:49:00+08:00
PO-202507-000516,SUP-021,2025-07-03T10:12:00+08:00,2025-07-08T10:12:00+08:00,delayed,CNY,1026918.82,90,采购一组,2,2025-07-17T10:12:00+08:00
PO-202508-000517,SUP-008,2025-08-01T09:04:00+08:00,2025-08-04T09:04:00+08:00,received,CNY,7544448.3,60,战略采购组,4,2025-08-27T09:04:00+08:00
PO-202603-000518,SUP-047,2026-03-09T03:06:00+08:00,2026-03-16T03:06:00+08:00,received,CNY,13738435.36,90,采购二组,3,2026-04-08T03:06:00+08:00
PO-202605-000519,SUP-006,2026-05-11T14:50:00+08:00,2026-05-13T02:50:00+08:00,received,CNY,163988.55,15,采购二组,1,2026-05-18T14:50:00+08:00
PO-202512-000520,SUP-036,2025-12-30T03:09:00+08:00,2026-01-02T03:09:00+08:00,received,CNY,4974676.12,45,采购二组,2,2026-01-24T03:09:00+08:00
PO-202508-000521,SUP-048,2025-08-01T14:43:00+08:00,2025-08-06T14:43:00+08:00,confirmed,CNY,16850407.59,90,采购一组,4,2025-08-11T14:43:00+08:00
PO-202507-000522,SUP-041,2025-07-25T07:31:00+08:00,2025-07-27T07:31:00+08:00,draft,CNY,364220.75,30,采购二组,2,2025-08-18T07:31:00+08:00
PO-202510-000523,SUP-053,2025-10-23T21:38:00+08:00,2025-10-28T21:38:00+08:00,draft,CNY,10381150.78,15,采购一组,2,2025-11-15T21:38:00+08:00
PO-202511-000524,SUP-040,2025-11-22T02:41:00+08:00,2025-11-25T02:41:00+08:00,received,CNY,6167897.15,60,采购一组,4,2025-12-05T02:41:00+08:00
PO-202602-000525,SUP-039,2026-02-21T20:55:00+08:00,2026-02-28T20:55:00+08:00,in_transit,CNY,4778811.57,60,采购二组,4,2026-02-23T20:55:00+08:00
PO-202603-000526,SUP-001,2026-03-28T00:53:00+08:00,2026-04-02T00:53:00+08:00,in_transit,CNY,6492.9,90,采购一组,1,2026-03-31T00:53:00+08:00
PO-202507-000527,SUP-010,2025-07-11T08:49:00+08:00,2025-07-18T08:49:00+08:00,received,CNY,661659.74,90,采购一组,4,2025-07-15T08:49:00+08:00
PO-202510-000528,SUP-027,2025-10-08T17:22:00+08:00,2025-10-12T17:22:00+08:00,confirmed,CNY,4861963.62,30,采购二组,2,2025-10-15T17:22:00+08:00
PO-202507-000529,SUP-049,2025-07-21T08:15:00+08:00,2025-07-24T08:15:00+08:00,confirmed,CNY,3123191.25,60,采购二组,1,2025-07-26T08:15:00+08:00
PO-202507-000530,SUP-035,2025-07-12T06:54:00+08:00,2025-07-13T18:54:00+08:00,confirmed,CNY,2272824.27,45,采购一组,1,2025-08-07T06:54:00+08:00
PO-202508-000531,SUP-044,2025-08-16T00:57:00+08:00,2025-08-23T00:57:00+08:00,confirmed,CNY,13174687.33,60,战略采购组,4,2025-08-20T00:57:00+08:00
PO-202509-000532,SUP-057,2025-09-08T10:16:00+08:00,2025-09-12T10:16:00+08:00,received,CNY,253795.74,90,采购一组,1,2025-10-18T10:16:00+08:00
PO-202509-000533,SUP-041,2025-09-10T07:16:00+08:00,2025-09-17T07:16:00+08:00,in_transit,CNY,1391430.72,30,采购一组,4,2025-09-19T07:16:00+08:00
PO-202603-000534,SUP-003,2026-03-13T10:35:00+08:00,2026-03-20T10:35:00+08:00,draft,CNY,7585929.75,30,采购二组,3,2026-03-14T10:35:00+08:00
PO-202508-000535,SUP-027,2025-08-27T04:06:00+08:00,2025-08-31T04:06:00+08:00,in_transit,CNY,12793549.98,90,采购二组,4,2025-10-06T04:06:00+08:00
PO-202507-000536,SUP-040,2025-07-02T19:37:00+08:00,2025-07-05T19:37:00+08:00,received,CNY,1119737.21,45,采购二组,2,2025-07-20T19:37:00+08:00
PO-202602-000537,SUP-022,2026-02-22T14:09:00+08:00,2026-02-24T02:09:00+08:00,in_transit,CNY,1638384.76,90,采购二组,2,2026-04-06T14:09:00+08:00
PO-202604-000538,SUP-052,2026-04-26T07:45:00+08:00,2026-05-01T07:45:00+08:00,received,CNY,1082673.59,90,采购一组,2,2026-06-03T07:45:00+08:00
PO-202508-000539,SUP-052,2025-08-27T02:52:00+08:00,2025-09-01T02:52:00+08:00,in_transit,CNY,463675.84,15,采购一组,2,2025-10-06T02:52:00+08:00
PO-202606-000540,SUP-022,2026-06-13T05:36:00+08:00,2026-06-16T05:36:00+08:00,received,CNY,1709720.88,60,战略采购组,2,2026-06-15T08:00:00+08:00
PO-202512-000541,SUP-009,2025-12-01T20:02:00+08:00,2025-12-08T20:02:00+08:00,received,CNY,18041581.28,45,采购一组,4,2026-01-02T20:02:00+08:00
PO-202506-000542,SUP-031,2025-06-21T07:32:00+08:00,2025-06-24T07:32:00+08:00,received,CNY,89012.0,45,战略采购组,1,2025-07-21T07:32:00+08:00
PO-202602-000543,SUP-020,2026-02-09T23:59:00+08:00,2026-02-14T23:59:00+08:00,received,CNY,21287260.4,45,采购一组,4,2026-03-18T23:59:00+08:00
PO-202604-000544,SUP-002,2026-04-26T13:26:00+08:00,2026-04-28T01:26:00+08:00,received,CNY,2017791.0,30,采购二组,1,2026-06-08T13:26:00+08:00
PO-202507-000545,SUP-019,2025-07-18T21:49:00+08:00,2025-07-25T21:49:00+08:00,delayed,CNY,1628346.1,45,战略采购组,3,2025-08-20T21:49:00+08:00
PO-202605-000546,SUP-019,2026-05-07T15:38:00+08:00,2026-05-10T15:38:00+08:00,received,CNY,1790055.02,45,采购一组,3,2026-06-15T08:00:00+08:00
PO-202510-000547,SUP-020,2025-10-17T07:14:00+08:00,2025-10-20T07:14:00+08:00,in_transit,CNY,21793250.66,15,战略采购组,3,2025-11-17T07:14:00+08:00
PO-202509-000548,SUP-030,2025-09-14T17:04:00+08:00,2025-09-19T17:04:00+08:00,received,CNY,607869.46,60,采购一组,2,2025-09-30T17:04:00+08:00
PO-202508-000549,SUP-018,2025-08-11T19:38:00+08:00,2025-08-15T19:38:00+08:00,received,CNY,473932.96,30,战略采购组,1,2025-08-30T19:38:00+08:00
PO-202508-000550,SUP-059,2025-08-02T15:57:00+08:00,2025-08-06T15:57:00+08:00,received,CNY,11638872.6,30,战略采购组,4,2025-08-22T15:57:00+08:00
PO-202601-000551,SUP-026,2026-01-09T10:26:00+08:00,2026-01-16T10:26:00+08:00,received,CNY,9238833.06,30,采购二组,3,2026-01-25T10:26:00+08:00
PO-202507-000552,SUP-027,2025-07-10T22:32:00+08:00,2025-07-14T22:32:00+08:00,delayed,CNY,10781325.01,15,采购一组,3,2025-07-21T22:32:00+08:00
PO-202605-000553,SUP-026,2026-05-21T07:05:00+08:00,2026-05-23T07:05:00+08:00,confirmed,CNY,2677953.6,30,战略采购组,1,2026-05-30T07:05:00+08:00
PO-202604-000554,SUP-007,2026-04-24T21:33:00+08:00,2026-04-28T21:33:00+08:00,received,CNY,432625.05,30,采购二组,1,2026-05-15T21:33:00+08:00
PO-202603-000555,SUP-048,2026-03-27T04:20:00+08:00,2026-04-01T04:20:00+08:00,in_transit,CNY,2592356.03,60,采购一组,3,2026-04-24T04:20:00+08:00
PO-202510-000556,SUP-005,2025-10-17T17:02:00+08:00,2025-10-20T17:02:00+08:00,confirmed,CNY,49281.78,30,采购二组,1,2025-11-12T17:02:00+08:00
PO-202606-000557,SUP-058,2026-06-02T01:57:00+08:00,2026-06-09T01:57:00+08:00,in_transit,CNY,3679875.62,90,采购一组,3,2026-06-15T08:00:00+08:00
PO-202604-000558,SUP-008,2026-04-17T16:04:00+08:00,2026-04-22T16:04:00+08:00,confirmed,CNY,1997242.54,60,战略采购组,2,2026-05-25T16:04:00+08:00
PO-202601-000559,SUP-047,2026-01-26T06:42:00+08:00,2026-01-29T06:42:00+08:00,in_transit,CNY,399409.92,60,采购一组,1,2026-02-04T06:42:00+08:00
PO-202601-000560,SUP-019,2026-01-15T16:08:00+08:00,2026-01-17T16:08:00+08:00,delayed,CNY,1490927.84,90,采购一组,1,2026-02-07T16:08:00+08:00
PO-202512-000561,SUP-033,2025-12-23T06:10:00+08:00,2025-12-26T06:10:00+08:00,received,CNY,3741970.78,30,采购一组,4,2025-12-31T06:10:00+08:00
PO-202605-000562,SUP-028,2026-05-11T07:50:00+08:00,2026-05-15T07:50:00+08:00,draft,CNY,3549479.53,15,采购二组,4,2026-05-17T07:50:00+08:00
PO-202506-000563,SUP-009,2025-06-24T10:48:00+08:00,2025-07-01T10:48:00+08:00,delayed,CNY,7023535.67,60,采购一组,4,2025-07-21T10:48:00+08:00
PO-202603-000564,SUP-046,2026-03-21T08:20:00+08:00,2026-03-26T08:20:00+08:00,in_transit,CNY,7705027.38,45,战略采购组,4,2026-03-25T08:20:00+08:00
PO-202606-000565,SUP-003,2026-06-09T15:14:00+08:00,2026-06-16T15:14:00+08:00,received,CNY,9642206.36,45,采购一组,3,2026-06-15T08:00:00+08:00
PO-202508-000566,SUP-054,2025-08-24T12:21:00+08:00,2025-08-27T12:21:00+08:00,received,CNY,1134924.93,90,战略采购组,2,2025-09-22T12:21:00+08:00
PO-202507-000567,SUP-012,2025-07-31T01:32:00+08:00,2025-08-05T01:32:00+08:00,in_transit,CNY,9623156.93,45,采购二组,3,2025-08-16T01:32:00+08:00
PO-202604-000568,SUP-026,2026-04-21T23:58:00+08:00,2026-04-26T23:58:00+08:00,draft,CNY,872316.52,30,采购一组,2,2026-05-29T23:58:00+08:00
PO-202510-000569,SUP-041,2025-10-20T15:40:00+08:00,2025-10-24T15:40:00+08:00,in_transit,CNY,292937.25,90,采购一组,1,2025-10-31T15:40:00+08:00
PO-202603-000570,SUP-024,2026-03-07T19:52:00+08:00,2026-03-11T19:52:00+08:00,received,CNY,2110516.21,45,战略采购组,2,2026-04-08T19:52:00+08:00
PO-202606-000571,SUP-015,2026-06-01T22:19:00+08:00,2026-06-08T22:19:00+08:00,delayed,CNY,2485737.6,60,采购一组,1,2026-06-09T22:19:00+08:00
PO-202604-000572,SUP-002,2026-04-26T00:12:00+08:00,2026-04-27T12:12:00+08:00,in_transit,CNY,200407.5,30,战略采购组,1,2026-05-22T00:12:00+08:00
PO-202605-000573,SUP-054,2026-05-25T07:46:00+08:00,2026-05-26T19:46:00+08:00,confirmed,CNY,301822.66,90,采购一组,2,2026-06-15T08:00:00+08:00
PO-202511-000574,SUP-011,2025-11-21T23:29:00+08:00,2025-11-26T23:29:00+08:00,confirmed,CNY,3906759.68,60,战略采购组,2,2025-12-10T23:29:00+08:00
PO-202511-000575,SUP-001,2025-11-06T07:01:00+08:00,2025-11-07T07:01:00+08:00,received,CNY,130914.85,30,采购一组,1,2025-11-14T07:01:00+08:00
PO-202511-000576,SUP-053,2025-11-11T09:37:00+08:00,2025-11-15T09:37:00+08:00,received,CNY,939360.24,90,采购一组,1,2025-11-28T09:37:00+08:00
PO-202507-000577,SUP-007,2025-07-14T22:55:00+08:00,2025-07-21T22:55:00+08:00,delayed,CNY,1070147.96,30,采购一组,1,2025-07-22T22:55:00+08:00
PO-202606-000578,SUP-020,2026-06-14T05:30:00+08:00,2026-06-17T05:30:00+08:00,cancelled,CNY,2717367.93,90,战略采购组,2,2026-06-15T08:00:00+08:00
PO-202602-000579,SUP-016,2026-02-20T23:13:00+08:00,2026-02-22T11:13:00+08:00,received,CNY,7300389.6,30,采购二组,1,2026-04-05T23:13:00+08:00
PO-202512-000580,SUP-050,2025-12-31T13:00:00+08:00,2026-01-07T13:00:00+08:00,delayed,CNY,25966877.91,45,采购一组,4,2026-01-26T13:00:00+08:00
PO-202507-000581,SUP-007,2025-07-23T23:35:00+08:00,2025-07-26T23:35:00+08:00,draft,CNY,7115519.45,30,采购二组,4,2025-09-02T23:35:00+08:00
PO-202507-000582,SUP-041,2025-07-29T17:08:00+08:00,2025-08-05T17:08:00+08:00,received,CNY,4266013.57,45,采购一组,4,2025-08-28T17:08:00+08:00
PO-202508-000583,SUP-030,2025-08-11T05:52:00+08:00,2025-08-16T05:52:00+08:00,received,CNY,12032308.46,90,战略采购组,4,2025-09-16T05:52:00+08:00
PO-202603-000584,SUP-043,2026-03-31T08:12:00+08:00,2026-04-04T08:12:00+08:00,confirmed,CNY,9824111.9,45,采购二组,2,2026-05-07T08:12:00+08:00
PO-202511-000585,SUP-004,2025-11-18T18:24:00+08:00,2025-11-22T18:24:00+08:00,delayed,CNY,14373950.49,30,战略采购组,4,2025-12-14T18:24:00+08:00
PO-202506-000586,SUP-037,2025-06-16T07:33:00+08:00,2025-06-23T07:33:00+08:00,delayed,CNY,10321725.92,45,采购二组,3,2025-06-30T07:33:00+08:00
PO-202601-000587,SUP-014,2026-01-08T17:17:00+08:00,2026-01-12T17:17:00+08:00,draft,CNY,5750340.74,30,战略采购组,2,2026-01-17T17:17:00+08:00
PO-202605-000588,SUP-013,2026-05-31T04:38:00+08:00,2026-06-07T04:38:00+08:00,in_transit,CNY,13068669.64,90,采购二组,4,2026-06-15T08:00:00+08:00
PO-202604-000589,SUP-033,2026-04-02T17:45:00+08:00,2026-04-06T17:45:00+08:00,received,CNY,7714525.15,45,采购二组,3,2026-04-02T17:45:00+08:00
PO-202506-000590,SUP-030,2025-06-27T11:51:00+08:00,2025-07-02T11:51:00+08:00,received,CNY,6076737.14,15,采购二组,4,2025-07-18T11:51:00+08:00
PO-202510-000591,SUP-049,2025-10-12T20:59:00+08:00,2025-10-17T20:59:00+08:00,received,CNY,2154585.5,30,战略采购组,2,2025-10-17T20:59:00+08:00
PO-202604-000592,SUP-051,2026-04-22T23:23:00+08:00,2026-04-29T23:23:00+08:00,received,CNY,787833.48,60,战略采购组,2,2026-05-09T23:23:00+08:00
PO-202606-000593,SUP-047,2026-06-01T07:16:00+08:00,2026-06-08T07:16:00+08:00,in_transit,CNY,2151491.73,60,战略采购组,3,2026-06-15T08:00:00+08:00
PO-202601-000594,SUP-029,2026-01-02T07:46:00+08:00,2026-01-05T07:46:00+08:00,confirmed,CNY,5361678.1,45,采购一组,4,2026-01-07T07:46:00+08:00
PO-202509-000595,SUP-003,2025-09-02T23:26:00+08:00,2025-09-07T23:26:00+08:00,received,CNY,7567324.6,30,采购一组,4,2025-09-12T23:26:00+08:00
PO-202507-000596,SUP-018,2025-07-22T18:09:00+08:00,2025-07-26T18:09:00+08:00,received,CNY,1317330.0,15,战略采购组,1,2025-08-27T18:09:00+08:00
PO-202601-000597,SUP-012,2026-01-21T06:28:00+08:00,2026-01-26T06:28:00+08:00,received,CNY,12652499.58,30,战略采购组,2,2026-01-30T06:28:00+08:00
PO-202509-000598,SUP-059,2025-09-23T16:17:00+08:00,2025-09-30T16:17:00+08:00,received,CNY,1231993.44,15,采购二组,4,2025-10-16T16:17:00+08:00
PO-202507-000599,SUP-038,2025-07-30T22:11:00+08:00,2025-08-01T10:11:00+08:00,received,CNY,4758237.66,15,战略采购组,2,2025-08-26T22:11:00+08:00
PO-202511-000600,SUP-050,2025-11-09T14:34:00+08:00,2025-11-11T02:34:00+08:00,in_transit,CNY,3963414.37,90,战略采购组,3,2025-12-08T14:34:00+08:00
PO-202510-000601,SUP-040,2025-10-04T18:15:00+08:00,2025-10-11T18:15:00+08:00,received,CNY,6873274.17,60,采购二组,4,2025-11-05T18:15:00+08:00
PO-202603-000602,SUP-023,2026-03-26T16:38:00+08:00,2026-04-02T16:38:00+08:00,confirmed,CNY,3524832.54,60,采购二组,1,2026-04-22T16:38:00+08:00
PO-202604-000603,SUP-046,2026-04-25T23:19:00+08:00,2026-04-29T23:19:00+08:00,confirmed,CNY,5483369.25,30,采购二组,4,2026-04-26T23:19:00+08:00
PO-202509-000604,SUP-015,2025-09-10T04:56:00+08:00,2025-09-17T04:56:00+08:00,confirmed,CNY,1775591.96,30,战略采购组,4,2025-10-22T04:56:00+08:00
PO-202509-000605,SUP-038,2025-09-05T13:52:00+08:00,2025-09-12T13:52:00+08:00,confirmed,CNY,19337580.66,15,采购二组,4,2025-10-10T13:52:00+08:00
PO-202507-000606,SUP-001,2025-07-17T21:25:00+08:00,2025-07-21T21:25:00+08:00,in_transit,CNY,1077382.62,90,战略采购组,2,2025-08-16T21:25:00+08:00
PO-202511-000607,SUP-036,2025-11-14T15:24:00+08:00,2025-11-16T03:24:00+08:00,in_transit,CNY,117285.1,45,采购一组,2,2025-11-26T15:24:00+08:00
PO-202509-000608,SUP-029,2025-09-08T05:42:00+08:00,2025-09-11T05:42:00+08:00,confirmed,CNY,12590179.77,45,战略采购组,4,2025-10-02T05:42:00+08:00
PO-202509-000609,SUP-015,2025-09-28T03:52:00+08:00,2025-10-05T03:52:00+08:00,in_transit,CNY,11815374.34,60,战略采购组,4,2025-10-10T03:52:00+08:00
PO-202604-000610,SUP-040,2026-04-27T02:45:00+08:00,2026-04-30T02:45:00+08:00,received,CNY,4684.09,90,战略采购组,1,2026-05-02T02:45:00+08:00
PO-202506-000611,SUP-017,2025-06-25T03:57:00+08:00,2025-06-29T03:57:00+08:00,received,CNY,2339706.84,30,战略采购组,3,2025-07-21T03:57:00+08:00
PO-202605-000612,SUP-012,2026-05-01T10:54:00+08:00,2026-05-05T10:54:00+08:00,in_transit,CNY,116783.94,90,采购二组,1,2026-05-01T10:54:00+08:00
PO-202511-000613,SUP-026,2025-11-22T15:14:00+08:00,2025-11-29T15:14:00+08:00,draft,CNY,3769967.45,60,采购一组,2,2025-12-10T15:14:00+08:00
PO-202606-000614,SUP-022,2026-06-07T13:16:00+08:00,2026-06-12T13:16:00+08:00,confirmed,CNY,9115870.9,45,采购一组,3,2026-06-15T08:00:00+08:00
PO-202604-000615,SUP-038,2026-04-08T03:24:00+08:00,2026-04-09T15:24:00+08:00,cancelled,CNY,16037103.82,30,采购一组,3,2026-05-21T03:24:00+08:00
PO-202603-000616,SUP-023,2026-03-31T09:20:00+08:00,2026-04-02T09:20:00+08:00,received,CNY,1025143.46,90,战略采购组,1,2026-05-05T09:20:00+08:00
PO-202605-000617,SUP-012,2026-05-13T19:16:00+08:00,2026-05-17T19:16:00+08:00,delayed,CNY,3586684.01,15,采购一组,4,2026-05-23T19:16:00+08:00
PO-202603-000618,SUP-042,2026-03-13T01:54:00+08:00,2026-03-20T01:54:00+08:00,received,CNY,3516439.75,15,采购一组,4,2026-03-22T01:54:00+08:00
PO-202511-000619,SUP-021,2025-11-22T23:30:00+08:00,2025-11-26T23:30:00+08:00,confirmed,CNY,1726805.15,60,采购一组,1,2025-12-12T23:30:00+08:00
PO-202605-000620,SUP-059,2026-05-26T18:36:00+08:00,2026-06-02T18:36:00+08:00,received,CNY,9002030.9,15,采购一组,4,2026-06-15T08:00:00+08:00
PO-202601-000621,SUP-021,2026-01-07T16:02:00+08:00,2026-01-14T16:02:00+08:00,received,CNY,6892604.29,90,采购二组,3,2026-02-02T16:02:00+08:00
PO-202508-000622,SUP-041,2025-08-23T18:47:00+08:00,2025-08-26T18:47:00+08:00,in_transit,CNY,8406728.6,45,采购一组,3,2025-09-22T18:47:00+08:00
PO-202604-000623,SUP-013,2026-04-26T07:37:00+08:00,2026-05-03T07:37:00+08:00,in_transit,CNY,8067598.67,45,采购一组,2,2026-06-03T07:37:00+08:00
PO-202601-000624,SUP-007,2026-01-02T15:55:00+08:00,2026-01-07T15:55:00+08:00,received,CNY,4504602.7,45,采购一组,2,2026-02-02T15:55:00+08:00
PO-202511-000625,SUP-033,2025-11-23T14:38:00+08:00,2025-11-26T14:38:00+08:00,received,CNY,7573740.88,15,采购一组,4,2026-01-06T14:38:00+08:00
PO-202601-000626,SUP-021,2026-01-04T14:27:00+08:00,2026-01-11T14:27:00+08:00,delayed,CNY,12196303.21,45,战略采购组,4,2026-02-06T14:27:00+08:00
PO-202604-000627,SUP-059,2026-04-06T11:14:00+08:00,2026-04-13T11:14:00+08:00,in_transit,CNY,90333.32,90,战略采购组,1,2026-05-19T11:14:00+08:00
PO-202511-000628,SUP-005,2025-11-30T19:35:00+08:00,2025-12-02T07:35:00+08:00,in_transit,CNY,2323127.04,90,采购一组,1,2025-12-01T19:35:00+08:00
PO-202603-000629,SUP-036,2026-03-25T17:02:00+08:00,2026-03-27T17:02:00+08:00,in_transit,CNY,15226189.38,45,战略采购组,3,2026-04-19T17:02:00+08:00
PO-202606-000630,SUP-044,2026-06-13T02:21:00+08:00,2026-06-18T02:21:00+08:00,received,CNY,6649446.8,90,采购一组,3,2026-06-15T08:00:00+08:00
PO-202507-000631,SUP-039,2025-07-05T01:31:00+08:00,2025-07-06T13:31:00+08:00,delayed,CNY,210583.92,30,采购一组,1,2025-07-27T01:31:00+08:00
PO-202512-000632,SUP-006,2025-12-29T15:06:00+08:00,2026-01-03T15:06:00+08:00,confirmed,CNY,2382754.0,90,采购二组,1,2026-02-09T15:06:00+08:00
PO-202601-000633,SUP-053,2026-01-06T16:15:00+08:00,2026-01-10T16:15:00+08:00,in_transit,CNY,10266463.95,90,采购二组,4,2026-01-28T16:15:00+08:00
PO-202509-000634,SUP-014,2025-09-10T03:41:00+08:00,2025-09-17T03:41:00+08:00,confirmed,CNY,24593941.73,60,战略采购组,4,2025-09-13T03:41:00+08:00
PO-202601-000635,SUP-054,2026-01-10T12:16:00+08:00,2026-01-11T12:16:00+08:00,in_transit,CNY,241544.5,45,战略采购组,1,2026-02-03T12:16:00+08:00
PO-202508-000636,SUP-055,2025-08-09T20:47:00+08:00,2025-08-14T20:47:00+08:00,confirmed,CNY,572045.94,15,战略采购组,2,2025-09-13T20:47:00+08:00
PO-202510-000637,SUP-055,2025-10-09T22:57:00+08:00,2025-10-12T22:57:00+08:00,received,CNY,3242253.26,30,采购二组,2,2025-10-17T22:57:00+08:00
PO-202507-000638,SUP-009,2025-07-11T13:07:00+08:00,2025-07-13T01:07:00+08:00,delayed,CNY,21896.0,30,采购一组,1,2025-08-12T13:07:00+08:00
PO-202510-000639,SUP-035,2025-10-08T19:06:00+08:00,2025-10-09T19:06:00+08:00,received,CNY,2468506.21,45,采购一组,1,2025-10-19T19:06:00+08:00
PO-202602-000640,SUP-029,2026-02-22T04:29:00+08:00,2026-02-23T04:29:00+08:00,received,CNY,1802309.74,45,战略采购组,1,2026-03-05T04:29:00+08:00
PO-202601-000641,SUP-051,2026-01-25T20:24:00+08:00,2026-01-29T20:24:00+08:00,in_transit,CNY,678652.34,15,采购二组,2,2026-02-21T20:24:00+08:00
PO-202511-000642,SUP-042,2025-11-23T03:57:00+08:00,2025-11-27T03:57:00+08:00,cancelled,CNY,9515978.23,60,采购一组,4,2026-01-05T03:57:00+08:00
PO-202509-000643,SUP-041,2025-09-21T05:02:00+08:00,2025-09-23T05:02:00+08:00,in_transit,CNY,4782323.98,45,战略采购组,2,2025-11-02T05:02:00+08:00
