inventory_id,material_id,warehouse_id,on_hand_qty,allocated_qty,available_qty,in_transit_qty,quality_hold_qty,safety_stock_qty,reorder_point_qty,average_unit_cost,last_counted_at,updated_at
INV-0158-05,MAT-0158,WH-05,741,124,617,435,15,609,822,36.67,2026-06-13T08:00:00+08:00,2026-06-15T05:37:00+08:00
INV-0158-06,MAT-0158,WH-06,1456,301,1155,211,47,609,822,36.67,2026-05-17T08:00:00+08:00,2026-06-15T05:46:00+08:00
INV-0159-01,MAT-0159,WH-01,1607,286,1321,443,33,1164,1571,14.62,2026-06-08T08:00:00+08:00,2026-06-15T07:30:00+08:00
INV-0159-02,MAT-0159,WH-02,2699,123,2576,408,84,1164,1571,14.62,2026-05-24T08:00:00+08:00,2026-06-15T07:31:00+08:00
INV-0159-03,MAT-0159,WH-03,1813,373,1440,1311,30,1164,1571,14.62,2026-05-21T08:00:00+08:00,2026-06-15T07:49:00+08:00
INV-0159-04,MAT-0159,WH-04,2249,43,2206,1034,32,1164,1571,14.62,2026-05-17T08:00:00+08:00,2026-06-15T05:39:00+08:00
INV-0159-05,MAT-0159,WH-05,311,66,245,1279,6,1164,1571,14.62,2026-06-14T08:00:00+08:00,2026-06-15T06:03:00+08:00
INV-0159-06,MAT-0159,WH-06,1265,147,1118,1144,49,1164,1571,14.62,2026-05-30T08:00:00+08:00,2026-06-15T07:49:00+08:00
INV-0160-01,MAT-0160,WH-01,417,56,361,216,9,205,277,299.36,2026-05-28T08:00:00+08:00,2026-06-15T07:58:00+08:00
INV-0160-02,MAT-0160,WH-02,268,84,184,224,4,205,277,299.36,2026-05-20T08:00:00+08:00,2026-06-15T06:43:00+08:00
INV-0160-03,MAT-0160,WH-03,160,48,112,37,0,205,277,299.36,2026-05-30T08:00:00+08:00,2026-06-15T06:54:00+08:00
INV-0160-04,MAT-0160,WH-04,325,99,226,72,12,205,277,299.36,2026-06-15T08:00:00+08:00,2026-06-15T05:22:00+08:00
INV-0160-05,MAT-0160,WH-05,48,13,35,12,0,205,277,299.36,2026-05-27T08:00:00+08:00,2026-06-15T05:50:00+08:00
INV-0160-06,MAT-0160,WH-06,322,3,319,149,6,205,277,299.36,2026-05-24T08:00:00+08:00,2026-06-15T07:55:00+08:00
INV-0161-01,MAT-0161,WH-01,1982,473,1509,1022,42,1308,1765,433.3,2026-06-13T08:00:00+08:00,2026-06-15T05:55:00+08:00
INV-0161-02,MAT-0161,WH-02,502,50,452,35,5,1308,1765,433.3,2026-06-12T08:00:00+08:00,2026-06-15T05:21:00+08:00
INV-0161-03,MAT-0161,WH-03,2686,856,1830,200,14,1308,1765,433.3,2026-06-02T08:00:00+08:00,2026-06-15T07:58:00+08:00
INV-0161-04,MAT-0161,WH-04,1075,288,787,1208,25,1308,1765,433.3,2026-05-22T08:00:00+08:00,2026-06-15T06:10:00+08:00
INV-0161-05,MAT-0161,WH-05,1917,636,1281,545,69,1308,1765,433.3,2026-05-31T08:00:00+08:00,2026-06-15T06:11:00+08:00
INV-0161-06,MAT-0161,WH-06,552,167,385,226,13,1308,1765,433.3,2026-06-14T08:00:00+08:00,2026-06-15T06:34:00+08:00
INV-0162-01,MAT-0162,WH-01,1512,271,1241,315,5,864,1166,41.94,2026-05-25T08:00:00+08:00,2026-06-15T06:30:00+08:00
INV-0162-02,MAT-0162,WH-02,1895,226,1669,586,11,864,1166,41.94,2026-06-06T08:00:00+08:00,2026-06-15T07:47:00+08:00
INV-0162-03,MAT-0162,WH-03,604,183,421,737,18,864,1166,41.94,2026-05-31T08:00:00+08:00,2026-06-15T05:34:00+08:00
INV-0162-04,MAT-0162,WH-04,194,41,153,521,3,864,1166,41.94,2026-05-18T08:00:00+08:00,2026-06-15T05:26:00+08:00
INV-0162-05,MAT-0162,WH-05,1970,513,1457,213,49,864,1166,41.94,2026-05-29T08:00:00+08:00,2026-06-15T06:14:00+08:00
INV-0162-06,MAT-0162,WH-06,2023,580,1443,683,50,864,1166,41.94,2026-06-09T08:00:00+08:00,2026-06-15T07:19:00+08:00
INV-0163-01,MAT-0163,WH-01,20,5,15,68,0,72,97,462.4,2026-06-12T08:00:00+08:00,2026-06-15T05:03:00+08:00
INV-0163-02,MAT-0163,WH-02,73,7,66,73,2,72,97,462.4,2026-06-10T08:00:00+08:00,2026-06-15T07:00:00+08:00
INV-0163-03,MAT-0163,WH-03,58,9,49,16,1,72,97,462.4,2026-06-05T08:00:00+08:00,2026-06-15T05:57:00+08:00
INV-0163-04,MAT-0163,WH-04,127,29,98,6,2,72,97,462.4,2026-06-07T08:00:00+08:00,2026-06-15T07:01:00+08:00
INV-0163-05,MAT-0163,WH-05,39,1,38,5,1,72,97,462.4,2026-05-26T08:00:00+08:00,2026-06-15T05:13:00+08:00
INV-0163-06,MAT-0163,WH-06,119,38,81,48,3,72,97,462.4,2026-05-30T08:00:00+08:00,2026-06-15T06:59:00+08:00
INV-0164-01,MAT-0164,WH-01,633,84,549,10,7,619,836,609.94,2026-05-28T08:00:00+08:00,2026-06-15T07:32:00+08:00
INV-0164-02,MAT-0164,WH-02,480,111,369,575,15,619,836,609.94,2026-05-27T08:00:00+08:00,2026-06-15T07:31:00+08:00
INV-0164-03,MAT-0164,WH-03,433,117,316,494,9,619,836,609.94,2026-05-21T08:00:00+08:00,2026-06-15T05:29:00+08:00
INV-0164-04,MAT-0164,WH-04,970,236,734,218,19,619,836,609.94,2026-06-07T08:00:00+08:00,2026-06-15T07:00:00+08:00
INV-0164-05,MAT-0164,WH-05,1036,155,881,142,20,619,836,609.94,2026-05-29T08:00:00+08:00,2026-06-15T06:55:00+08:00
INV-0164-06,MAT-0164,WH-06,802,24,778,454,21,619,836,609.94,2026-06-14T08:00:00+08:00,2026-06-15T07:12:00+08:00
INV-0165-01,MAT-0165,WH-01,853,38,815,236,32,777,1048,317.87,2026-06-15T08:00:00+08:00,2026-06-15T06:38:00+08:00
INV-0165-02,MAT-0165,WH-02,434,74,360,205,14,777,1048,317.87,2026-06-12T08:00:00+08:00,2026-06-15T05:57:00+08:00
INV-0165-03,MAT-0165,WH-03,1192,414,778,838,27,777,1048,317.87,2026-06-13T08:00:00+08:00,2026-06-15T05:54:00+08:00
INV-0165-04,MAT-0165,WH-04,1227,382,845,811,2,777,1048,317.87,2026-05-29T08:00:00+08:00,2026-06-15T05:18:00+08:00
INV-0165-05,MAT-0165,WH-05,1848,118,1730,134,1,777,1048,317.87,2026-06-03T08:00:00+08:00,2026-06-15T05:02:00+08:00
INV-0165-06,MAT-0165,WH-06,162,10,152,842,5,777,1048,317.87,2026-05-16T08:00:00+08:00,2026-06-15T07:22:00+08:00
INV-0166-01,MAT-0166,WH-01,927,50,877,168,36,550,743,582.18,2026-06-07T08:00:00+08:00,2026-06-15T05:14:00+08:00
INV-0166-02,MAT-0166,WH-02,223,43,180,434,7,550,743,582.18,2026-05-23T08:00:00+08:00,2026-06-15T05:22:00+08:00
INV-0166-03,MAT-0166,WH-03,141,36,105,323,2,550,743,582.18,2026-06-02T08:00:00+08:00,2026-06-15T06:53:00+08:00
INV-0166-04,MAT-0166,WH-04,693,78,615,169,3,550,743,582.18,2026-06-05T08:00:00+08:00,2026-06-15T05:29:00+08:00
INV-0166-05,MAT-0166,WH-05,1201,98,1103,185,1,550,743,582.18,2026-06-11T08:00:00+08:00,2026-06-15T06:17:00+08:00
INV-0166-06,MAT-0166,WH-06,272,18,254,269,3,550,743,582.18,2026-06-03T08:00:00+08:00,2026-06-15T06:09:00+08:00
INV-0167-01,MAT-0167,WH-01,2899,692,2207,1379,4,1493,2016,86.62,2026-06-02T08:00:00+08:00,2026-06-15T05:49:00+08:00
INV-0167-02,MAT-0167,WH-02,3359,1108,2251,737,89,1493,2016,86.62,2026-06-11T08:00:00+08:00,2026-06-15T07:43:00+08:00
INV-0167-03,MAT-0167,WH-03,752,208,544,579,3,1493,2016,86.62,2026-05-29T08:00:00+08:00,2026-06-15T06:23:00+08:00
INV-0167-04,MAT-0167,WH-04,2824,764,2060,138,79,1493,2016,86.62,2026-06-13T08:00:00+08:00,2026-06-15T05:36:00+08:00
INV-0167-05,MAT-0167,WH-05,2052,645,1407,1345,32,1493,2016,86.62,2026-05-26T08:00:00+08:00,2026-06-15T07:45:00+08:00
INV-0167-06,MAT-0167,WH-06,2936,844,2092,1016,102,1493,2016,86.62,2026-06-09T08:00:00+08:00,2026-06-15T08:00:00+08:00
INV-0168-01,MAT-0168,WH-01,17,5,12,12,0,43,58,490.26,2026-05-18T08:00:00+08:00,2026-06-15T05:08:00+08:00
INV-0168-02,MAT-0168,WH-02,62,12,50,30,0,43,58,490.26,2026-05-18T08:00:00+08:00,2026-06-15T07:30:00+08:00
INV-0168-03,MAT-0168,WH-03,90,24,66,11,3,43,58,490.26,2026-05-23T08:00:00+08:00,2026-06-15T05:54:00+08:00
INV-0168-04,MAT-0168,WH-04,63,12,51,5,1,43,58,490.26,2026-05-29T08:00:00+08:00,2026-06-15T05:47:00+08:00
INV-0168-05,MAT-0168,WH-05,9,0,9,49,0,43,58,490.26,2026-06-01T08:00:00+08:00,2026-06-15T05:19:00+08:00
INV-0168-06,MAT-0168,WH-06,35,10,25,51,0,43,58,490.26,2026-05-16T08:00:00+08:00,2026-06-15T05:11:00+08:00
INV-0169-01,MAT-0169,WH-01,168,35,133,180,2,642,867,37.41,2026-05-19T08:00:00+08:00,2026-06-15T05:27:00+08:00
INV-0169-02,MAT-0169,WH-02,779,69,710,491,1,642,867,37.41,2026-05-22T08:00:00+08:00,2026-06-15T07:56:00+08:00
INV-0169-03,MAT-0169,WH-03,1413,21,1392,601,51,642,867,37.41,2026-06-15T08:00:00+08:00,2026-06-15T07:14:00+08:00
INV-0169-04,MAT-0169,WH-04,335,84,251,204,7,642,867,37.41,2026-06-12T08:00:00+08:00,2026-06-15T06:40:00+08:00
INV-0169-05,MAT-0169,WH-05,1017,267,750,390,8,642,867,37.41,2026-06-06T08:00:00+08:00,2026-06-15T06:58:00+08:00
INV-0169-06,MAT-0169,WH-06,1392,309,1083,254,22,642,867,37.41,2026-06-03T08:00:00+08:00,2026-06-15T07:41:00+08:00
INV-0170-01,MAT-0170,WH-01,194,34,160,121,6,236,319,187.94,2026-06-03T08:00:00+08:00,2026-06-15T07:14:00+08:00
INV-0170-02,MAT-0170,WH-02,511,69,442,189,6,236,319,187.94,2026-06-13T08:00:00+08:00,2026-06-15T06:04:00+08:00
INV-0170-03,MAT-0170,WH-03,167,44,123,267,6,236,319,187.94,2026-05-26T08:00:00+08:00,2026-06-15T07:32:00+08:00
INV-0170-04,MAT-0170,WH-04,416,26,390,155,7,236,319,187.94,2026-05-18T08:00:00+08:00,2026-06-15T07:17:00+08:00
INV-0170-05,MAT-0170,WH-05,482,165,317,80,12,236,319,187.94,2026-05-25T08:00:00+08:00,2026-06-15T07:55:00+08:00
INV-0170-06,MAT-0170,WH-06,279,58,221,254,1,236,319,187.94,2026-05-31T08:00:00+08:00,2026-06-15T07:32:00+08:00
INV-0171-01,MAT-0171,WH-01,1684,90,1594,557,26,976,1318,1091.83,2026-06-11T08:00:00+08:00,2026-06-15T07:58:00+08:00
INV-0171-02,MAT-0171,WH-02,2093,670,1423,646,54,976,1318,1091.83,2026-06-10T08:00:00+08:00,2026-06-15T05:29:00+08:00
INV-0171-03,MAT-0171,WH-03,2014,159,1855,1128,69,976,1318,1091.83,2026-06-11T08:00:00+08:00,2026-06-15T05:18:00+08:00
INV-0171-04,MAT-0171,WH-04,1898,421,1477,692,26,976,1318,1091.83,2026-05-28T08:00:00+08:00,2026-06-15T05:10:00+08:00
INV-0171-05,MAT-0171,WH-05,1318,414,904,585,49,976,1318,1091.83,2026-05-16T08:00:00+08:00,2026-06-15T06:37:00+08:00
INV-0171-06,MAT-0171,WH-06,285,70,215,843,2,976,1318,1091.83,2026-06-02T08:00:00+08:00,2026-06-15T07:50:00+08:00
INV-0172-01,MAT-0172,WH-01,1742,62,1680,315,48,1068,1441,561.85,2026-05-29T08:00:00+08:00,2026-06-15T06:46:00+08:00
INV-0172-02,MAT-0172,WH-02,2517,429,2088,220,22,1068,1441,561.85,2026-05-19T08:00:00+08:00,2026-06-15T05:06:00+08:00
INV-0172-03,MAT-0172,WH-03,966,216,750,163,29,1068,1441,561.85,2026-05-18T08:00:00+08:00,2026-06-15T05:16:00+08:00
INV-0172-04,MAT-0172,WH-04,1497,244,1253,561,45,1068,1441,561.85,2026-05-20T08:00:00+08:00,2026-06-15T07:09:00+08:00
INV-0172-05,MAT-0172,WH-05,2408,212,2196,179,38,1068,1441,561.85,2026-05-21T08:00:00+08:00,2026-06-15T07:37:00+08:00
INV-0172-06,MAT-0172,WH-06,921,42,879,661,19,1068,1441,561.85,2026-06-12T08:00:00+08:00,2026-06-15T06:22:00+08:00
INV-0173-01,MAT-0173,WH-01,1053,248,805,262,27,617,833,777.01,2026-06-06T08:00:00+08:00,2026-06-15T07:35:00+08:00
INV-0173-02,MAT-0173,WH-02,1409,181,1228,479,3,617,833,777.01,2026-05-23T08:00:00+08:00,2026-06-15T07:30:00+08:00
INV-0173-03,MAT-0173,WH-03,1115,56,1059,645,9,617,833,777.01,2026-06-07T08:00:00+08:00,2026-06-15T07:20:00+08:00
INV-0173-04,MAT-0173,WH-04,1000,86,914,178,5,617,833,777.01,2026-06-13T08:00:00+08:00,2026-06-15T06:58:00+08:00
INV-0173-05,MAT-0173,WH-05,803,140,663,235,8,617,833,777.01,2026-06-13T08:00:00+08:00,2026-06-15T06:18:00+08:00
INV-0173-06,MAT-0173,WH-06,1186,12,1174,48,28,617,833,777.01,2026-05-22T08:00:00+08:00,2026-06-15T06:51:00+08:00
INV-0174-01,MAT-0174,WH-01,765,62,703,234,29,440,595,4.39,2026-06-03T08:00:00+08:00,2026-06-15T07:30:00+08:00
INV-0174-02,MAT-0174,WH-02,961,45,916,249,13,440,595,4.39,2026-06-11T08:00:00+08:00,2026-06-15T06:57:00+08:00
INV-0174-03,MAT-0174,WH-03,735,87,648,498,19,440,595,4.39,2026-06-14T08:00:00+08:00,2026-06-15T06:00:00+08:00
INV-0174-04,MAT-0174,WH-04,359,48,311,408,11,440,595,4.39,2026-05-31T08:00:00+08:00,2026-06-15T05:39:00+08:00
INV-0174-05,MAT-0174,WH-05,952,109,843,37,36,440,595,4.39,2026-06-14T08:00:00+08:00,2026-06-15T05:37:00+08:00
INV-0174-06,MAT-0174,WH-06,1035,160,875,493,34,440,595,4.39,2026-06-10T08:00:00+08:00,2026-06-15T06:33:00+08:00
INV-0175-01,MAT-0175,WH-01,754,73,681,325,0,669,903,464.71,2026-06-14T08:00:00+08:00,2026-06-15T07:15:00+08:00
INV-0175-02,MAT-0175,WH-02,1581,233,1348,645,20,669,903,464.71,2026-05-25T08:00:00+08:00,2026-06-15T05:00:00+08:00
INV-0175-03,MAT-0175,WH-03,1237,161,1076,409,1,669,903,464.71,2026-05-20T08:00:00+08:00,2026-06-15T06:26:00+08:00
INV-0175-04,MAT-0175,WH-04,561,50,511,184,3,669,903,464.71,2026-06-11T08:00:00+08:00,2026-06-15T06:53:00+08:00
INV-0175-05,MAT-0175,WH-05,914,41,873,690,33,669,903,464.71,2026-05-25T08:00:00+08:00,2026-06-15T05:53:00+08:00
INV-0175-06,MAT-0175,WH-06,1188,293,895,87,30,669,903,464.71,2026-05-27T08:00:00+08:00,2026-06-15T05:08:00+08:00
INV-0176-01,MAT-0176,WH-01,722,61,661,429,1,420,568,897.76,2026-06-08T08:00:00+08:00,2026-06-15T05:09:00+08:00
INV-0176-02,MAT-0176,WH-02,246,17,229,232,7,420,568,897.76,2026-06-07T08:00:00+08:00,2026-06-15T06:43:00+08:00
INV-0176-03,MAT-0176,WH-03,461,124,337,291,13,420,568,897.76,2026-06-04T08:00:00+08:00,2026-06-15T05:57:00+08:00
INV-0176-04,MAT-0176,WH-04,289,24,265,362,1,420,568,897.76,2026-05-27T08:00:00+08:00,2026-06-15T06:53:00+08:00
INV-0176-05,MAT-0176,WH-05,766,20,746,141,10,420,568,897.76,2026-05-29T08:00:00+08:00,2026-06-15T05:52:00+08:00
INV-0176-06,MAT-0176,WH-06,261,82,179,110,8,420,568,897.76,2026-05-28T08:00:00+08:00,2026-06-15T06:46:00+08:00
INV-0177-01,MAT-0177,WH-01,31,0,31,18,0,49,66,573.02,2026-06-03T08:00:00+08:00,2026-06-15T05:23:00+08:00
INV-0177-02,MAT-0177,WH-02,55,10,45,27,0,49,66,573.02,2026-06-10T08:00:00+08:00,2026-06-15T05:49:00+08:00
INV-0177-03,MAT-0177,WH-03,56,8,48,58,1,49,66,573.02,2026-06-13T08:00:00+08:00,2026-06-15T06:34:00+08:00
INV-0177-04,MAT-0177,WH-04,91,18,73,16,0,49,66,573.02,2026-05-20T08:00:00+08:00,2026-06-15T05:35:00+08:00
INV-0177-05,MAT-0177,WH-05,60,5,55,9,1,49,66,573.02,2026-05-24T08:00:00+08:00,2026-06-15T07:00:00+08:00
INV-0177-06,MAT-0177,WH-06,33,6,27,27,1,49,66,573.02,2026-05-23T08:00:00+08:00,2026-06-15T07:48:00+08:00
INV-0178-01,MAT-0178,WH-01,256,15,241,80,9,196,265,349.25,2026-05-18T08:00:00+08:00,2026-06-15T05:07:00+08:00
INV-0178-02,MAT-0178,WH-02,322,60,262,78,11,196,265,349.25,2026-05-24T08:00:00+08:00,2026-06-15T05:38:00+08:00
INV-0178-03,MAT-0178,WH-03,291,70,221,117,4,196,265,349.25,2026-05-28T08:00:00+08:00,2026-06-15T06:32:00+08:00
INV-0178-04,MAT-0178,WH-04,344,94,250,145,2,196,265,349.25,2026-05-22T08:00:00+08:00,2026-06-15T05:45:00+08:00
INV-0178-05,MAT-0178,WH-05,115,26,89,55,4,196,265,349.25,2026-06-09T08:00:00+08:00,2026-06-15T05:00:00+08:00
INV-0178-06,MAT-0178,WH-06,191,14,177,167,6,196,265,349.25,2026-05-24T08:00:00+08:00,2026-06-15T05:47:00+08:00
INV-0179-01,MAT-0179,WH-01,4607,49,4558,959,50,1960,2646,556.76,2026-06-02T08:00:00+08:00,2026-06-15T05:07:00+08:00
INV-0179-02,MAT-0179,WH-02,3289,89,3200,562,5,1960,2646,556.76,2026-06-15T08:00:00+08:00,2026-06-15T06:14:00+08:00
INV-0179-03,MAT-0179,WH-03,655,79,576,2129,20,1960,2646,556.76,2026-06-05T08:00:00+08:00,2026-06-15T07:17:00+08:00
INV-0179-04,MAT-0179,WH-04,1087,150,937,785,7,1960,2646,556.76,2026-06-04T08:00:00+08:00,2026-06-15T06:25:00+08:00
INV-0179-05,MAT-0179,WH-05,4532,1451,3081,126,133,1960,2646,556.76,2026-05-23T08:00:00+08:00,2026-06-15T07:45:00+08:00
INV-0179-06,MAT-0179,WH-06,4158,1039,3119,1995,138,1960,2646,556.76,2026-05-24T08:00:00+08:00,2026-06-15T07:15:00+08:00
INV-0180-01,MAT-0180,WH-01,305,96,209,550,0,739,997,152.18,2026-05-31T08:00:00+08:00,2026-06-15T07:07:00+08:00
INV-0180-02,MAT-0180,WH-02,164,16,148,573,2,739,997,152.18,2026-06-08T08:00:00+08:00,2026-06-15T05:55:00+08:00
INV-0180-03,MAT-0180,WH-03,1190,307,883,487,25,739,997,152.18,2026-06-12T08:00:00+08:00,2026-06-15T07:05:00+08:00
INV-0180-04,MAT-0180,WH-04,528,110,418,780,17,739,997,152.18,2026-05-21T08:00:00+08:00,2026-06-15T06:12:00+08:00
INV-0180-05,MAT-0180,WH-05,385,32,353,314,10,739,997,152.18,2026-06-05T08:00:00+08:00,2026-06-15T05:53:00+08:00
INV-0180-06,MAT-0180,WH-06,1103,288,815,568,16,739,997,152.18,2026-05-29T08:00:00+08:00,2026-06-15T05:01:00+08:00
INV-0181-01,MAT-0181,WH-01,114,3,111,225,2,404,545,210.02,2026-06-07T08:00:00+08:00,2026-06-15T06:30:00+08:00
INV-0181-02,MAT-0181,WH-02,357,51,306,424,5,404,545,210.02,2026-06-02T08:00:00+08:00,2026-06-15T07:18:00+08:00
INV-0181-03,MAT-0181,WH-03,436,47,389,288,3,404,545,210.02,2026-05-20T08:00:00+08:00,2026-06-15T05:19:00+08:00
INV-0181-04,MAT-0181,WH-04,752,243,509,245,4,404,545,210.02,2026-06-09T08:00:00+08:00,2026-06-15T07:15:00+08:00
INV-0181-05,MAT-0181,WH-05,703,209,494,198,5,404,545,210.02,2026-05-27T08:00:00+08:00,2026-06-15T07:28:00+08:00
INV-0181-06,MAT-0181,WH-06,206,19,187,371,6,404,545,210.02,2026-06-05T08:00:00+08:00,2026-06-15T06:23:00+08:00
INV-0182-01,MAT-0182,WH-01,891,29,862,226,31,388,524,338.88,2026-06-02T08:00:00+08:00,2026-06-15T07:22:00+08:00
INV-0182-02,MAT-0182,WH-02,876,230,646,332,30,388,524,338.88,2026-06-06T08:00:00+08:00,2026-06-15T06:00:00+08:00
INV-0182-03,MAT-0182,WH-03,259,19,240,393,1,388,524,338.88,2026-05-25T08:00:00+08:00,2026-06-15T07:18:00+08:00
INV-0182-04,MAT-0182,WH-04,743,240,503,284,5,388,524,338.88,2026-05-18T08:00:00+08:00,2026-06-15T06:48:00+08:00
INV-0182-05,MAT-0182,WH-05,216,66,150,187,0,388,524,338.88,2026-05-23T08:00:00+08:00,2026-06-15T07:19:00+08:00
INV-0182-06,MAT-0182,WH-06,744,117,627,168,4,388,524,338.88,2026-06-13T08:00:00+08:00,2026-06-15T05:24:00+08:00
INV-0183-01,MAT-0183,WH-01,850,105,745,219,30,397,536,77.45,2026-05-19T08:00:00+08:00,2026-06-15T07:43:00+08:00
INV-0183-02,MAT-0183,WH-02,314,40,274,79,5,397,536,77.45,2026-06-12T08:00:00+08:00,2026-06-15T07:00:00+08:00
INV-0183-03,MAT-0183,WH-03,652,178,474,286,21,397,536,77.45,2026-05-19T08:00:00+08:00,2026-06-15T06:48:00+08:00
INV-0183-04,MAT-0183,WH-04,95,16,79,423,3,397,536,77.45,2026-06-09T08:00:00+08:00,2026-06-15T05:18:00+08:00
INV-0183-05,MAT-0183,WH-05,467,6,461,464,16,397,536,77.45,2026-06-05T08:00:00+08:00,2026-06-15T05:12:00+08:00
INV-0183-06,MAT-0183,WH-06,714,73,641,374,17,397,536,77.45,2026-05-18T08:00:00+08:00,2026-06-15T05:59:00+08:00
INV-0184-01,MAT-0184,WH-01,4884,467,4417,2602,2,2963,4000,259.45,2026-05-22T08:00:00+08:00,2026-06-15T06:00:00+08:00
INV-0184-02,MAT-0184,WH-02,1974,341,1633,2096,38,2963,4000,259.45,2026-06-02T08:00:00+08:00,2026-06-15T07:53:00+08:00
INV-0184-03,MAT-0184,WH-03,2792,73,2719,2175,33,2963,4000,259.45,2026-05-19T08:00:00+08:00,2026-06-15T05:58:00+08:00
INV-0184-04,MAT-0184,WH-04,2346,711,1635,698,89,2963,4000,259.45,2026-05-25T08:00:00+08:00,2026-06-15T05:20:00+08:00
INV-0184-05,MAT-0184,WH-05,4483,960,3523,1537,51,2963,4000,259.45,2026-06-01T08:00:00+08:00,2026-06-15T06:32:00+08:00
INV-0184-06,MAT-0184,WH-06,3242,332,2910,1654,18,2963,4000,259.45,2026-06-07T08:00:00+08:00,2026-06-15T06:16:00+08:00
INV-0185-01,MAT-0185,WH-01,1619,272,1347,984,48,987,1332,518.24,2026-06-01T08:00:00+08:00,2026-06-15T07:20:00+08:00
INV-0185-02,MAT-0185,WH-02,1923,20,1903,827,37,987,1332,518.24,2026-06-01T08:00:00+08:00,2026-06-15T05:29:00+08:00
INV-0185-03,MAT-0185,WH-03,709,115,594,362,10,987,1332,518.24,2026-06-04T08:00:00+08:00,2026-06-15T07:28:00+08:00
INV-0185-04,MAT-0185,WH-04,1997,288,1709,696,44,987,1332,518.24,2026-06-02T08:00:00+08:00,2026-06-15T07:49:00+08:00
INV-0185-05,MAT-0185,WH-05,1892,393,1499,880,63,987,1332,518.24,2026-06-14T08:00:00+08:00,2026-06-15T07:15:00+08:00
INV-0185-06,MAT-0185,WH-06,1154,23,1131,900,38,987,1332,518.24,2026-06-08T08:00:00+08:00,2026-06-15T06:20:00+08:00
INV-0186-01,MAT-0186,WH-01,109,29,80,133,0,165,222,390.93,2026-05-17T08:00:00+08:00,2026-06-15T05:13:00+08:00
INV-0186-02,MAT-0186,WH-02,155,22,133,27,0,165,222,390.93,2026-05-28T08:00:00+08:00,2026-06-15T05:52:00+08:00
INV-0186-03,MAT-0186,WH-03,96,24,72,132,3,165,222,390.93,2026-05-23T08:00:00+08:00,2026-06-15T07:34:00+08:00
INV-0186-04,MAT-0186,WH-04,271,58,213,23,1,165,222,390.93,2026-05-16T08:00:00+08:00,2026-06-15T05:12:00+08:00
INV-0186-05,MAT-0186,WH-05,261,68,193,184,9,165,222,390.93,2026-06-15T08:00:00+08:00,2026-06-15T06:26:00+08:00
INV-0186-06,MAT-0186,WH-06,349,78,271,107,4,165,222,390.93,2026-06-09T08:00:00+08:00,2026-06-15T07:43:00+08:00
INV-0187-01,MAT-0187,WH-01,1427,107,1320,265,23,804,1085,27.18,2026-06-05T08:00:00+08:00,2026-06-15T06:37:00+08:00
INV-0187-02,MAT-0187,WH-02,262,82,180,270,1,804,1085,27.18,2026-05-30T08:00:00+08:00,2026-06-15T05:38:00+08:00
INV-0187-03,MAT-0187,WH-03,1368,78,1290,689,38,804,1085,27.18,2026-06-02T08:00:00+08:00,2026-06-15T05:37:00+08:00
INV-0187-04,MAT-0187,WH-04,1698,326,1372,91,17,804,1085,27.18,2026-05-23T08:00:00+08:00,2026-06-15T07:40:00+08:00
INV-0187-05,MAT-0187,WH-05,1846,545,1301,866,63,804,1085,27.18,2026-05-23T08:00:00+08:00,2026-06-15T07:04:00+08:00
INV-0187-06,MAT-0187,WH-06,1508,471,1037,715,24,804,1085,27.18,2026-06-10T08:00:00+08:00,2026-06-15T07:39:00+08:00
INV-0188-01,MAT-0188,WH-01,860,156,704,712,4,718,969,85.78,2026-05-25T08:00:00+08:00,2026-06-15T07:48:00+08:00
INV-0188-02,MAT-0188,WH-02,245,1,244,679,4,718,969,85.78,2026-06-08T08:00:00+08:00,2026-06-15T05:13:00+08:00
INV-0188-03,MAT-0188,WH-03,1029,52,977,360,21,718,969,85.78,2026-06-01T08:00:00+08:00,2026-06-15T05:45:00+08:00
INV-0188-04,MAT-0188,WH-04,529,52,477,508,16,718,969,85.78,2026-05-30T08:00:00+08:00,2026-06-15T05:19:00+08:00
INV-0188-05,MAT-0188,WH-05,1030,309,721,180,29,718,969,85.78,2026-06-12T08:00:00+08:00,2026-06-15T05:49:00+08:00
INV-0188-06,MAT-0188,WH-06,505,165,340,404,13,718,969,85.78,2026-06-01T08:00:00+08:00,2026-06-15T05:41:00+08:00
INV-0189-01,MAT-0189,WH-01,205,52,153,244,7,222,300,844.68,2026-05-30T08:00:00+08:00,2026-06-15T06:01:00+08:00
INV-0189-02,MAT-0189,WH-02,327,110,217,34,6,222,300,844.68,2026-05-18T08:00:00+08:00,2026-06-15T06:12:00+08:00
INV-0189-03,MAT-0189,WH-03,349,48,301,33,1,222,300,844.68,2026-05-18T08:00:00+08:00,2026-06-15T07:57:00+08:00
INV-0189-04,MAT-0189,WH-04,154,25,129,139,3,222,300,844.68,2026-06-03T08:00:00+08:00,2026-06-15T06:17:00+08:00
INV-0189-05,MAT-0189,WH-05,443,46,397,19,7,222,300,844.68,2026-05-17T08:00:00+08:00,2026-06-15T05:47:00+08:00
INV-0189-06,MAT-0189,WH-06,444,154,290,135,0,222,300,844.68,2026-05-17T08:00:00+08:00,2026-06-15T06:31:00+08:00
INV-0190-01,MAT-0190,WH-01,584,64,520,110,22,527,711,151.75,2026-06-07T08:00:00+08:00,2026-06-15T06:42:00+08:00
