shipment_id,purchase_order_id,supplier_id,transport_mode,carrier,origin,destination_warehouse_id,planned_arrival_at,estimated_arrival_at,delay_hours,shipment_status,tracking_number,freight_cost,updated_at
SHP-0000516,PO-202604-001086,SUP-022,road,承运商15,杭州,WH-02,2026-04-12T15:15:00+08:00,2026-04-14T15:15:00+08:00,48,in_transit,CG000000000516,2854.36,2026-06-14T09:08:00+08:00
SHP-0000517,PO-202511-001697,SUP-005,sea,承运商12,天津,WH-04,2025-11-21T21:22:00+08:00,2025-11-22T03:22:00+08:00,6,in_transit,CG000000000517,2377.15,2026-06-14T18:34:00+08:00
SHP-0000518,PO-202507-000846,SUP-056,road,承运商08,合肥,WH-06,2025-08-07T04:29:00+08:00,2025-08-07T04:29:00+08:00,0,delivered,CG000000000518,55327.12,2026-06-14T16:05:00+08:00
SHP-0000519,PO-202603-000954,SUP-016,air,承运商15,武汉,WH-01,2026-03-15T04:29:00+08:00,2026-03-15T16:29:00+08:00,12,delivered,CG000000000519,122615.72,2026-06-15T03:14:00+08:00
SHP-0000520,PO-202510-001484,SUP-008,road,承运商01,成都,WH-05,2025-10-25T12:55:00+08:00,2025-10-25T12:55:00+08:00,0,delivered,CG000000000520,47221.25,2026-06-15T02:38:00+08:00
SHP-0000521,PO-202507-001545,SUP-050,road,承运商17,上海,WH-03,2025-08-06T09:19:00+08:00,2025-08-09T09:19:00+08:00,72,delayed,CG000000000521,30823.99,2026-06-14T14:49:00+08:00
SHP-0000522,PO-202507-000373,SUP-012,road,承运商13,武汉,WH-01,2025-08-01T15:34:00+08:00,2025-08-03T15:34:00+08:00,48,delayed,CG000000000522,29787.26,2026-06-14T11:29:00+08:00
SHP-0000523,PO-202601-000202,SUP-030,sea,承运商12,成都,WH-02,2026-01-06T08:24:00+08:00,2026-01-06T08:24:00+08:00,0,delayed,CG000000000523,67457.22,2026-06-14T11:44:00+08:00
SHP-0000524,PO-202605-001515,SUP-032,sea,承运商16,上海,WH-03,2026-05-11T09:08:00+08:00,2026-05-13T09:08:00+08:00,48,delivered,CG000000000524,29536.14,2026-06-15T07:04:00+08:00
SHP-0000525,PO-202512-000042,SUP-053,road,承运商03,东莞,WH-02,2026-01-02T11:37:00+08:00,2026-01-02T11:37:00+08:00,0,delivered,CG000000000525,7230.74,2026-06-14T15:07:00+08:00
SHP-0000526,PO-202509-000867,SUP-007,road,承运商15,天津,WH-01,2025-10-02T08:59:00+08:00,2025-10-02T08:59:00+08:00,0,delivered,CG000000000526,54412.87,2026-06-14T17:05:00+08:00
SHP-0000527,PO-202602-000512,SUP-053,sea,承运商18,东莞,WH-03,2026-02-12T00:24:00+08:00,2026-02-12T00:24:00+08:00,0,delayed,CG000000000527,47110.26,2026-06-14T23:11:00+08:00
SHP-0000528,PO-202509-001307,SUP-046,sea,承运商04,合肥,WH-02,2025-09-27T11:15:00+08:00,2025-09-27T11:15:00+08:00,0,blocked,CG000000000528,49776.2,2026-06-15T01:35:00+08:00
SHP-0000529,PO-202606-001378,SUP-018,rail,承运商22,杭州,WH-03,2026-06-16T09:03:00+08:00,2026-06-17T09:03:00+08:00,24,in_transit,CG000000000529,42464.29,2026-06-15T03:19:00+08:00
SHP-0000530,PO-202603-001282,SUP-017,road,承运商06,天津,WH-06,2026-04-02T22:14:00+08:00,2026-04-02T22:14:00+08:00,0,delivered,CG000000000530,9786.01,2026-06-15T05:22:00+08:00
SHP-0000531,PO-202605-000677,SUP-025,road,承运商18,上海,WH-06,2026-05-11T04:36:00+08:00,2026-05-11T04:36:00+08:00,0,delivered,CG000000000531,17300.23,2026-06-15T05:57:00+08:00
SHP-0000532,PO-202511-001542,SUP-031,road,承运商02,成都,WH-05,2025-11-16T02:40:00+08:00,2025-11-16T08:40:00+08:00,6,in_transit,CG000000000532,15366.66,2026-06-14T12:19:00+08:00
SHP-0000533,PO-202601-000757,SUP-002,sea,承运商22,青岛,WH-03,2026-02-03T08:21:00+08:00,2026-02-04T08:21:00+08:00,24,delayed,CG000000000533,18791.36,2026-06-15T07:54:00+08:00
SHP-0000534,PO-202602-000311,SUP-053,sea,承运商06,上海,WH-05,2026-03-02T20:20:00+08:00,2026-03-02T20:20:00+08:00,0,delivered,CG000000000534,8423.7,2026-06-14T17:39:00+08:00
SHP-0000535,PO-202509-000397,SUP-036,air,承运商09,青岛,WH-01,2025-09-15T04:41:00+08:00,2025-09-16T04:41:00+08:00,24,delivered,CG000000000535,140641.14,2026-06-14T21:48:00+08:00
SHP-0000536,PO-202602-001048,SUP-039,air,承运商03,青岛,WH-03,2026-02-11T21:08:00+08:00,2026-02-14T21:08:00+08:00,72,delivered,CG000000000536,144924.91,2026-06-15T06:07:00+08:00
SHP-0000537,PO-202606-000435,SUP-030,road,承运商22,天津,WH-06,2026-06-15T17:55:00+08:00,2026-06-16T05:55:00+08:00,12,delayed,CG000000000537,63668.34,2026-06-15T07:03:00+08:00
SHP-0000538,PO-202603-001392,SUP-016,road,承运商03,武汉,WH-01,2026-03-15T21:18:00+08:00,2026-03-15T21:18:00+08:00,0,blocked,CG000000000538,50875.75,2026-06-14T17:44:00+08:00
SHP-0000539,PO-202604-000209,SUP-031,road,承运商16,杭州,WH-06,2026-04-15T23:31:00+08:00,2026-04-15T23:31:00+08:00,0,delayed,CG000000000539,62611.83,2026-06-15T03:12:00+08:00
SHP-0000540,PO-202512-000918,SUP-046,rail,承运商09,合肥,WH-02,2025-12-08T17:47:00+08:00,2025-12-08T17:47:00+08:00,0,in_transit,CG000000000540,45576.31,2026-06-14T16:17:00+08:00
SHP-0000541,PO-202606-001314,SUP-019,air,承运商21,杭州,WH-06,2026-06-17T12:59:00+08:00,2026-06-17T12:59:00+08:00,0,customs_hold,CG000000000541,7329.66,2026-06-14T17:40:00+08:00
SHP-0000542,PO-202603-001202,SUP-046,rail,承运商14,合肥,WH-02,2026-04-01T19:28:00+08:00,2026-04-01T19:28:00+08:00,0,delayed,CG000000000542,2739.54,2026-06-14T14:23:00+08:00
SHP-0000543,PO-202512-001482,SUP-053,rail,承运商14,天津,WH-04,2025-12-18T00:27:00+08:00,2025-12-18T00:27:00+08:00,0,blocked,CG000000000543,51595.68,2026-06-15T00:02:00+08:00
SHP-0000544,PO-202507-001755,SUP-027,sea,承运商15,成都,WH-02,2025-07-26T03:36:00+08:00,2025-07-26T09:36:00+08:00,6,delivered,CG000000000544,60707.54,2026-06-14T21:37:00+08:00
SHP-0000545,PO-202602-001127,SUP-013,rail,承运商12,宁波,WH-02,2026-02-22T13:21:00+08:00,2026-02-22T13:21:00+08:00,0,delayed,CG000000000545,12911.72,2026-06-15T07:09:00+08:00
SHP-0000546,PO-202510-001791,SUP-030,air,承运商16,东莞,WH-06,2025-11-02T09:03:00+08:00,2025-11-04T09:03:00+08:00,48,delayed,CG000000000546,4784.41,2026-06-14T12:50:00+08:00
SHP-0000547,PO-202606-001143,SUP-009,air,承运商23,青岛,WH-01,2026-06-12T06:36:00+08:00,2026-06-12T06:36:00+08:00,0,delivered,CG000000000547,13442.82,2026-06-15T02:21:00+08:00
SHP-0000548,PO-202604-001677,SUP-013,rail,承运商02,上海,WH-06,2026-04-21T13:42:00+08:00,2026-04-21T13:42:00+08:00,0,customs_hold,CG000000000548,19212.86,2026-06-14T21:08:00+08:00
SHP-0000549,PO-202604-000823,SUP-017,sea,承运商14,东莞,WH-06,2026-04-21T08:22:00+08:00,2026-04-21T20:22:00+08:00,12,in_transit,CG000000000549,47063.41,2026-06-14T18:58:00+08:00
SHP-0000550,PO-202511-001462,SUP-050,air,承运商05,成都,WH-06,2025-11-16T14:20:00+08:00,2025-11-16T14:20:00+08:00,0,delayed,CG000000000550,83899.32,2026-06-14T15:59:00+08:00
SHP-0000551,PO-202512-001211,SUP-009,air,承运商13,合肥,WH-01,2026-01-01T10:25:00+08:00,2026-01-01T10:25:00+08:00,0,in_transit,CG000000000551,77281.21,2026-06-15T02:41:00+08:00
SHP-0000552,PO-202606-000722,SUP-047,sea,承运商08,宁波,WH-06,2026-06-20T19:05:00+08:00,2026-06-21T01:05:00+08:00,6,delivered,CG000000000552,46022.68,2026-06-15T07:46:00+08:00
SHP-0000553,PO-202509-000548,SUP-030,sea,承运商15,武汉,WH-05,2025-09-19T17:04:00+08:00,2025-09-19T17:04:00+08:00,0,in_transit,CG000000000553,32858.69,2026-06-14T18:36:00+08:00
SHP-0000554,PO-202507-000888,SUP-022,road,承运商06,宁波,WH-05,2025-07-26T18:18:00+08:00,2025-07-27T18:18:00+08:00,24,delivered,CG000000000554,4327.95,2026-06-14T09:48:00+08:00
SHP-0000555,PO-202602-000032,SUP-007,sea,承运商04,成都,WH-02,2026-02-12T17:51:00+08:00,2026-02-13T05:51:00+08:00,12,delivered,CG000000000555,12600.07,2026-06-15T06:15:00+08:00
SHP-0000556,PO-202512-000213,SUP-038,sea,承运商22,合肥,WH-06,2025-12-23T01:19:00+08:00,2025-12-25T01:19:00+08:00,48,delayed,CG000000000556,43418.14,2026-06-14T21:05:00+08:00
SHP-0000557,PO-202603-001760,SUP-034,rail,承运商11,宁波,WH-04,2026-03-07T22:33:00+08:00,2026-03-07T22:33:00+08:00,0,in_transit,CG000000000557,33837.63,2026-06-14T18:20:00+08:00
SHP-0000558,PO-202510-000852,SUP-046,rail,承运商24,合肥,WH-06,2025-10-28T03:23:00+08:00,2025-10-28T03:23:00+08:00,0,delivered,CG000000000558,50176.28,2026-06-14T10:13:00+08:00
SHP-0000559,PO-202603-000954,SUP-016,rail,承运商12,武汉,WH-06,2026-03-15T04:29:00+08:00,2026-03-15T04:29:00+08:00,0,delivered,CG000000000559,40060.52,2026-06-14T12:32:00+08:00
SHP-0000560,PO-202510-001794,SUP-045,sea,承运商13,宁波,WH-03,2025-10-13T01:47:00+08:00,2025-10-13T01:47:00+08:00,0,in_transit,CG000000000560,12287.52,2026-06-14T21:46:00+08:00
SHP-0000561,PO-202507-000527,SUP-010,rail,承运商02,天津,WH-01,2025-07-18T08:49:00+08:00,2025-07-18T08:49:00+08:00,0,in_transit,CG000000000561,51343.33,2026-06-14T19:17:00+08:00
SHP-0000562,PO-202509-001639,SUP-035,sea,承运商24,上海,WH-02,2025-09-23T13:06:00+08:00,2025-09-24T13:06:00+08:00,24,delayed,CG000000000562,18221.26,2026-06-14T16:10:00+08:00
SHP-0000563,PO-202507-000979,SUP-032,road,承运商20,天津,WH-06,2025-07-31T01:39:00+08:00,2025-07-31T01:39:00+08:00,0,delivered,CG000000000563,28180.82,2026-06-15T04:25:00+08:00
SHP-0000564,PO-202606-001402,SUP-001,sea,承运商18,天津,WH-04,2026-06-06T20:27:00+08:00,2026-06-06T20:27:00+08:00,0,delivered,CG000000000564,62367.69,2026-06-14T13:47:00+08:00
SHP-0000565,PO-202512-000845,SUP-009,road,承运商10,东莞,WH-02,2025-12-09T11:36:00+08:00,2025-12-09T23:36:00+08:00,12,in_transit,CG000000000565,61418.13,2026-06-15T07:43:00+08:00
SHP-0000566,PO-202603-000423,SUP-024,road,承运商04,宁波,WH-01,2026-03-21T04:08:00+08:00,2026-03-21T04:08:00+08:00,0,delivered,CG000000000566,12297.37,2026-06-14T21:06:00+08:00
SHP-0000567,PO-202606-000087,SUP-003,sea,承运商23,苏州,WH-01,2026-06-08T15:24:00+08:00,2026-06-08T15:24:00+08:00,0,delivered,CG000000000567,59121.83,2026-06-14T08:30:00+08:00
SHP-0000568,PO-202606-000394,SUP-007,rail,承运商05,成都,WH-05,2026-06-05T09:06:00+08:00,2026-06-05T15:06:00+08:00,6,in_transit,CG000000000568,15604.68,2026-06-14T20:50:00+08:00
SHP-0000569,PO-202605-001712,SUP-060,road,承运商17,天津,WH-04,2026-05-15T23:28:00+08:00,2026-05-17T23:28:00+08:00,48,in_transit,CG000000000569,8836.16,2026-06-14T12:41:00+08:00
SHP-0000570,PO-202512-000006,SUP-034,road,承运商17,天津,WH-01,2025-12-09T03:32:00+08:00,2025-12-09T03:32:00+08:00,0,delivered,CG000000000570,21369.1,2026-06-15T01:44:00+08:00
SHP-0000571,PO-202510-000045,SUP-036,rail,承运商12,宁波,WH-05,2025-10-12T11:04:00+08:00,2025-10-14T11:04:00+08:00,48,in_transit,CG000000000571,11229.49,2026-06-15T02:56:00+08:00
SHP-0000572,PO-202506-000586,SUP-037,sea,承运商21,苏州,WH-03,2025-06-23T07:33:00+08:00,2025-06-23T07:33:00+08:00,0,delivered,CG000000000572,39919.17,2026-06-14T08:09:00+08:00
SHP-0000573,PO-202511-001108,SUP-032,sea,承运商05,上海,WH-06,2025-12-05T11:03:00+08:00,2025-12-05T11:03:00+08:00,0,delivered,CG000000000573,45559.61,2026-06-14T10:31:00+08:00
SHP-0000574,PO-202508-000874,SUP-058,sea,承运商13,东莞,WH-01,2025-08-23T16:21:00+08:00,2025-08-25T16:21:00+08:00,48,customs_hold,CG000000000574,20230.7,2026-06-14T17:32:00+08:00
SHP-0000575,PO-202510-001140,SUP-002,rail,承运商06,武汉,WH-05,2025-10-08T19:36:00+08:00,2025-10-09T07:36:00+08:00,12,in_transit,CG000000000575,41812.92,2026-06-15T03:26:00+08:00
SHP-0000576,PO-202605-000834,SUP-014,road,承运商03,合肥,WH-04,2026-06-06T10:51:00+08:00,2026-06-06T16:51:00+08:00,6,in_transit,CG000000000576,25524.62,2026-06-14T21:18:00+08:00
SHP-0000577,PO-202507-000066,SUP-035,road,承运商03,苏州,WH-01,2025-07-06T07:50:00+08:00,2025-07-06T13:50:00+08:00,6,in_transit,CG000000000577,34694.11,2026-06-14T10:12:00+08:00
SHP-0000578,PO-202601-001084,SUP-022,air,承运商03,上海,WH-05,2026-01-12T01:51:00+08:00,2026-01-12T01:51:00+08:00,0,in_transit,CG000000000578,23619.55,2026-06-14T22:11:00+08:00
SHP-0000579,PO-202602-000479,SUP-023,road,承运商20,杭州,WH-04,2026-02-08T05:44:00+08:00,2026-02-08T05:44:00+08:00,0,delivered,CG000000000579,1546.35,2026-06-14T23:29:00+08:00
SHP-0000580,PO-202606-000614,SUP-022,air,承运商14,宁波,WH-05,2026-06-12T13:16:00+08:00,2026-06-13T13:16:00+08:00,24,delivered,CG000000000580,102671.34,2026-06-14T13:36:00+08:00
SHP-0000581,PO-202510-001411,SUP-027,air,承运商20,天津,WH-01,2025-10-05T07:12:00+08:00,2025-10-05T07:12:00+08:00,0,delayed,CG000000000581,62633.71,2026-06-14T12:23:00+08:00
SHP-0000582,PO-202604-001715,SUP-046,sea,承运商01,合肥,WH-01,2026-05-02T12:56:00+08:00,2026-05-02T12:56:00+08:00,0,delivered,CG000000000582,8153.05,2026-06-14T13:03:00+08:00
SHP-0000583,PO-202511-001283,SUP-024,sea,承运商07,东莞,WH-06,2025-11-09T11:04:00+08:00,2025-11-09T11:04:00+08:00,0,in_transit,CG000000000583,61457.99,2026-06-15T01:20:00+08:00
SHP-0000584,PO-202604-000189,SUP-022,air,承运商01,东莞,WH-05,2026-05-01T04:34:00+08:00,2026-05-03T04:34:00+08:00,48,delivered,CG000000000584,127438.77,2026-06-14T08:07:00+08:00
SHP-0000585,PO-202605-000150,SUP-043,rail,承运商03,合肥,WH-02,2026-05-14T22:16:00+08:00,2026-05-17T22:16:00+08:00,72,delivered,CG000000000585,15932.6,2026-06-15T04:57:00+08:00
SHP-0000586,PO-202507-000066,SUP-035,road,承运商07,武汉,WH-02,2025-07-06T07:50:00+08:00,2025-07-06T13:50:00+08:00,6,delivered,CG000000000586,59472.86,2026-06-14T12:46:00+08:00
SHP-0000587,PO-202511-000094,SUP-060,rail,承运商15,青岛,WH-03,2025-12-03T09:48:00+08:00,2025-12-03T09:48:00+08:00,0,delayed,CG000000000587,20774.82,2026-06-14T20:52:00+08:00
SHP-0000588,PO-202509-000991,SUP-052,road,承运商02,武汉,WH-01,2025-09-28T15:26:00+08:00,2025-09-30T15:26:00+08:00,48,in_transit,CG000000000588,62324.59,2026-06-15T01:08:00+08:00
SHP-0000589,PO-202601-001053,SUP-057,road,承运商20,青岛,WH-03,2026-01-14T18:34:00+08:00,2026-01-14T18:34:00+08:00,0,delayed,CG000000000589,7423.62,2026-06-15T00:08:00+08:00
SHP-0000590,PO-202605-000357,SUP-022,road,承运商10,宁波,WH-02,2026-06-04T06:00:00+08:00,2026-06-04T18:00:00+08:00,12,delivered,CG000000000590,62640.13,2026-06-14T15:05:00+08:00
SHP-0000591,PO-202508-001641,SUP-045,road,承运商05,苏州,WH-04,2025-08-22T12:32:00+08:00,2025-08-22T12:32:00+08:00,0,delivered,CG000000000591,7138.14,2026-06-14T10:57:00+08:00
SHP-0000592,PO-202512-000662,SUP-054,road,承运商24,上海,WH-04,2025-12-18T01:23:00+08:00,2025-12-18T01:23:00+08:00,0,delivered,CG000000000592,25032.43,2026-06-14T18:18:00+08:00
SHP-0000593,PO-202508-000982,SUP-053,sea,承运商06,杭州,WH-06,2025-08-30T15:31:00+08:00,2025-08-30T15:31:00+08:00,0,delivered,CG000000000593,34831.4,2026-06-14T23:01:00+08:00
SHP-0000594,PO-202602-000716,SUP-013,rail,承运商10,杭州,WH-02,2026-03-04T18:38:00+08:00,2026-03-04T18:38:00+08:00,0,customs_hold,CG000000000594,64573.05,2026-06-14T21:44:00+08:00
SHP-0000595,PO-202603-001444,SUP-024,sea,承运商24,合肥,WH-01,2026-03-08T03:43:00+08:00,2026-03-08T03:43:00+08:00,0,delivered,CG000000000595,13057.92,2026-06-15T07:23:00+08:00
SHP-0000596,PO-202605-000250,SUP-053,road,承运商11,苏州,WH-02,2026-05-10T06:23:00+08:00,2026-05-10T06:23:00+08:00,0,in_transit,CG000000000596,61450.82,2026-06-15T00:00:00+08:00
SHP-0000597,PO-202605-000419,SUP-002,air,承运商07,青岛,WH-06,2026-05-21T20:05:00+08:00,2026-05-22T08:05:00+08:00,12,delivered,CG000000000597,67392.69,2026-06-14T21:48:00+08:00
SHP-0000598,PO-202601-000920,SUP-034,rail,承运商23,成都,WH-05,2026-01-23T15:07:00+08:00,2026-01-23T15:07:00+08:00,0,in_transit,CG000000000598,58566.38,2026-06-14T12:31:00+08:00
SHP-0000599,PO-202605-000029,SUP-034,road,承运商02,天津,WH-01,2026-05-27T14:31:00+08:00,2026-05-30T14:31:00+08:00,72,in_transit,CG000000000599,66895.42,2026-06-14T15:21:00+08:00
SHP-0000600,PO-202508-001752,SUP-028,sea,承运商20,合肥,WH-03,2025-08-18T13:24:00+08:00,2025-08-18T19:24:00+08:00,6,blocked,CG000000000600,32751.25,2026-06-15T02:24:00+08:00
SHP-0000601,PO-202509-001521,SUP-059,road,承运商19,天津,WH-06,2025-10-02T15:46:00+08:00,2025-10-02T21:46:00+08:00,6,delivered,CG000000000601,66153.2,2026-06-14T16:01:00+08:00
SHP-0000602,PO-202509-000609,SUP-015,road,承运商13,宁波,WH-03,2025-10-05T03:52:00+08:00,2025-10-06T03:52:00+08:00,24,in_transit,CG000000000602,59924.82,2026-06-14T19:50:00+08:00
SHP-0000603,PO-202601-001157,SUP-055,road,承运商17,杭州,WH-03,2026-02-01T11:38:00+08:00,2026-02-01T11:38:00+08:00,0,in_transit,CG000000000603,31083.87,2026-06-14T22:50:00+08:00
SHP-0000604,PO-202507-001193,SUP-002,road,承运商21,苏州,WH-03,2025-07-25T23:18:00+08:00,2025-07-25T23:18:00+08:00,0,delivered,CG000000000604,2914.72,2026-06-15T04:56:00+08:00
SHP-0000605,PO-202512-000143,SUP-046,sea,承运商23,武汉,WH-01,2025-12-10T21:52:00+08:00,2025-12-10T21:52:00+08:00,0,in_transit,CG000000000605,32163.53,2026-06-14T10:52:00+08:00
SHP-0000606,PO-202606-001689,SUP-042,road,承运商07,上海,WH-03,2026-06-15T15:24:00+08:00,2026-06-18T15:24:00+08:00,72,in_transit,CG000000000606,34663.7,2026-06-14T21:52:00+08:00
SHP-0000607,PO-202511-000282,SUP-043,air,承运商09,成都,WH-01,2025-11-13T02:20:00+08:00,2025-11-13T14:20:00+08:00,12,delivered,CG000000000607,145087.16,2026-06-15T00:38:00+08:00
SHP-0000608,PO-202606-000540,SUP-022,road,承运商04,东莞,WH-04,2026-06-16T05:36:00+08:00,2026-06-16T05:36:00+08:00,0,in_transit,CG000000000608,65058.05,2026-06-14T19:43:00+08:00
SHP-0000609,PO-202602-000315,SUP-015,road,承运商12,合肥,WH-03,2026-02-23T04:02:00+08:00,2026-02-23T16:02:00+08:00,12,delivered,CG000000000609,22916.01,2026-06-14T17:42:00+08:00
SHP-0000610,PO-202509-000395,SUP-045,rail,承运商08,苏州,WH-01,2025-09-23T12:41:00+08:00,2025-09-23T12:41:00+08:00,0,delayed,CG000000000610,38230.95,2026-06-15T03:30:00+08:00
SHP-0000611,PO-202606-000571,SUP-015,road,承运商02,成都,WH-05,2026-06-08T22:19:00+08:00,2026-06-08T22:19:00+08:00,0,delivered,CG000000000611,11619.57,2026-06-14T17:07:00+08:00
SHP-0000612,PO-202511-001242,SUP-053,road,承运商20,合肥,WH-03,2025-11-18T09:10:00+08:00,2025-11-18T09:10:00+08:00,0,delayed,CG000000000612,56552.97,2026-06-15T01:40:00+08:00
SHP-0000613,PO-202511-001481,SUP-026,rail,承运商15,上海,WH-02,2025-11-16T03:21:00+08:00,2025-11-16T15:21:00+08:00,12,in_transit,CG000000000613,21083.14,2026-06-14T21:10:00+08:00
SHP-0000614,PO-202604-001707,SUP-046,air,承运商18,天津,WH-03,2026-04-24T23:32:00+08:00,2026-04-24T23:32:00+08:00,0,in_transit,CG000000000614,115149.73,2026-06-14T16:50:00+08:00
SHP-0000615,PO-202604-001510,SUP-032,road,承运商02,苏州,WH-03,2026-04-24T18:21:00+08:00,2026-04-25T00:21:00+08:00,6,delayed,CG000000000615,57044.21,2026-06-15T03:23:00+08:00
SHP-0000616,PO-202510-000162,SUP-022,sea,承运商12,上海,WH-01,2025-10-27T23:50:00+08:00,2025-10-27T23:50:00+08:00,0,blocked,CG000000000616,57269.43,2026-06-15T00:27:00+08:00
SHP-0000617,PO-202508-001138,SUP-055,road,承运商05,武汉,WH-05,2025-08-09T05:38:00+08:00,2025-08-09T17:38:00+08:00,12,in_transit,CG000000000617,64993.41,2026-06-15T02:55:00+08:00
SHP-0000618,PO-202509-000844,SUP-018,road,承运商04,杭州,WH-04,2025-09-07T13:30:00+08:00,2025-09-07T13:30:00+08:00,0,delivered,CG000000000618,6241.41,2026-06-14T15:57:00+08:00
SHP-0000619,PO-202510-001256,SUP-012,road,承运商13,上海,WH-04,2025-10-08T07:00:00+08:00,2025-10-08T07:00:00+08:00,0,in_transit,CG000000000619,51574.8,2026-06-14T12:42:00+08:00
SHP-0000620,PO-202512-000247,SUP-017,rail,承运商13,成都,WH-04,2025-12-29T06:07:00+08:00,2025-12-29T18:07:00+08:00,12,in_transit,CG000000000620,66840.86,2026-06-15T02:02:00+08:00
SHP-0000621,PO-202511-001691,SUP-041,road,承运商06,武汉,WH-02,2025-11-10T08:29:00+08:00,2025-11-10T08:29:00+08:00,0,delivered,CG000000000621,58227.47,2026-06-14T13:18:00+08:00
SHP-0000622,PO-202606-000428,SUP-020,sea,承运商07,宁波,WH-02,2026-06-17T12:23:00+08:00,2026-06-17T12:23:00+08:00,0,delivered,CG000000000622,44253.04,2026-06-14T12:30:00+08:00
SHP-0000623,PO-202604-000884,SUP-036,road,承运商10,苏州,WH-06,2026-04-28T14:13:00+08:00,2026-04-29T02:13:00+08:00,12,delivered,CG000000000623,11554.81,2026-06-15T05:25:00+08:00
SHP-0000624,PO-202603-000293,SUP-030,rail,承运商19,苏州,WH-06,2026-03-20T11:34:00+08:00,2026-03-20T11:34:00+08:00,0,delivered,CG000000000624,11715.25,2026-06-15T01:23:00+08:00
SHP-0000625,PO-202605-000488,SUP-037,sea,承运商05,杭州,WH-06,2026-05-09T21:38:00+08:00,2026-05-09T21:38:00+08:00,0,in_transit,CG000000000625,46729.59,2026-06-14T10:19:00+08:00
SHP-0000626,PO-202603-000693,SUP-011,road,承运商04,东莞,WH-02,2026-03-30T20:31:00+08:00,2026-03-30T20:31:00+08:00,0,delayed,CG000000000626,22365.32,2026-06-15T06:50:00+08:00
SHP-0000627,PO-202507-001194,SUP-002,road,承运商03,天津,WH-02,2025-07-22T23:55:00+08:00,2025-07-22T23:55:00+08:00,0,delayed,CG000000000627,8743.41,2026-06-14T23:19:00+08:00
SHP-0000628,PO-202509-000598,SUP-059,road,承运商14,青岛,WH-02,2025-09-30T16:17:00+08:00,2025-10-01T04:17:00+08:00,12,delivered,CG000000000628,14881.71,2026-06-14T13:39:00+08:00
SHP-0000629,PO-202604-001677,SUP-013,rail,承运商14,成都,WH-05,2026-04-21T13:42:00+08:00,2026-04-23T13:42:00+08:00,48,in_transit,CG000000000629,52887.13,2026-06-14T16:54:00+08:00
SHP-0000630,PO-202509-001729,SUP-041,sea,承运商21,合肥,WH-06,2025-10-02T08:42:00+08:00,2025-10-02T08:42:00+08:00,0,in_transit,CG000000000630,22672.26,2026-06-14T12:17:00+08:00
SHP-0000631,PO-202512-001370,SUP-028,road,承运商07,东莞,WH-01,2025-12-11T11:05:00+08:00,2025-12-11T11:05:00+08:00,0,in_transit,CG000000000631,46568.59,2026-06-14T17:09:00+08:00
SHP-0000632,PO-202601-000269,SUP-010,rail,承运商08,上海,WH-06,2026-01-22T16:13:00+08:00,2026-01-24T16:13:00+08:00,48,delivered,CG000000000632,12617.89,2026-06-14T20:30:00+08:00
SHP-0000633,PO-202507-000036,SUP-033,road,承运商09,杭州,WH-05,2025-07-05T07:39:00+08:00,2025-07-05T07:39:00+08:00,0,in_transit,CG000000000633,20447.95,2026-06-14T19:44:00+08:00
SHP-0000634,PO-202509-000256,SUP-051,road,承运商24,东莞,WH-04,2025-10-02T08:19:00+08:00,2025-10-03T08:19:00+08:00,24,customs_hold,CG000000000634,53741.66,2026-06-14T15:05:00+08:00
SHP-0000635,PO-202512-000754,SUP-055,sea,承运商01,杭州,WH-02,2026-01-04T21:21:00+08:00,2026-01-04T21:21:00+08:00,0,delivered,CG000000000635,49402.03,2026-06-14T22:58:00+08:00
SHP-0000636,PO-202605-001219,SUP-050,sea,承运商01,东莞,WH-06,2026-05-05T10:16:00+08:00,2026-05-05T10:16:00+08:00,0,delivered,CG000000000636,29179.73,2026-06-15T01:53:00+08:00
