purchase_order_line_id,purchase_order_id,line_no,material_id,ordered_qty,received_qty,unit_cost,line_amount,warehouse_id,updated_at
PO-202605-000562-02,PO-202605-000562,2,MAT-0043,9328,3793,280.5,2616504.0,WH-05,2026-06-15T08:00:00+08:00
PO-202605-000562-03,PO-202605-000562,3,MAT-0155,5712,3922,100.14,571999.68,WH-04,2026-06-15T08:00:00+08:00
PO-202605-000562-04,PO-202605-000562,4,MAT-0197,438,121,433.49,189868.62,WH-04,2026-05-28T07:50:00+08:00
PO-202506-000563-01,PO-202506-000563,1,MAT-0139,5962,335,203.51,1213326.62,WH-06,2025-07-03T10:48:00+08:00
PO-202506-000563-02,PO-202506-000563,2,MAT-0063,1655,544,118.11,195472.05,WH-05,2025-07-08T10:48:00+08:00
PO-202506-000563-03,PO-202506-000563,3,MAT-0011,8847,923,8.0,70776.0,WH-02,2025-06-29T10:48:00+08:00
PO-202506-000563-04,PO-202506-000563,4,MAT-0236,10641,3527,521.0,5543961.0,WH-01,2025-07-06T10:48:00+08:00
PO-202603-000564-01,PO-202603-000564,1,MAT-0120,8188,2330,19.55,160075.4,WH-04,2026-04-22T08:20:00+08:00
PO-202603-000564-02,PO-202603-000564,2,MAT-0099,2390,1287,52.16,124662.4,WH-03,2026-05-01T08:20:00+08:00
PO-202603-000564-03,PO-202603-000564,3,MAT-0032,1973,1326,376.3,742439.9,WH-06,2026-04-20T08:20:00+08:00
PO-202603-000564-04,PO-202603-000564,4,MAT-0147,10936,3942,610.63,6677849.68,WH-02,2026-04-16T08:20:00+08:00
PO-202606-000565-01,PO-202606-000565,1,MAT-0225,10570,10570,697.85,7376274.5,WH-03,2026-06-15T08:00:00+08:00
PO-202606-000565-02,PO-202606-000565,2,MAT-0175,1558,1558,590.61,920170.38,WH-06,2026-06-15T08:00:00+08:00
PO-202606-000565-03,PO-202606-000565,3,MAT-0153,3332,3332,403.89,1345761.48,WH-06,2026-06-15T08:00:00+08:00
PO-202508-000566-01,PO-202508-000566,1,MAT-0071,3522,3522,26.69,94002.18,WH-06,2025-10-08T12:21:00+08:00
PO-202508-000566-02,PO-202508-000566,2,MAT-0057,8025,8025,129.71,1040922.75,WH-03,2025-09-17T12:21:00+08:00
PO-202507-000567-01,PO-202507-000567,1,MAT-0209,111,31,1194.5,132589.5,WH-01,2025-08-09T01:32:00+08:00
PO-202507-000567-02,PO-202507-000567,2,MAT-0072,3951,1244,1037.07,4097463.57,WH-06,2025-08-26T01:32:00+08:00
PO-202507-000567-03,PO-202507-000567,3,MAT-0124,9263,3357,582.22,5393103.86,WH-05,2025-08-16T01:32:00+08:00
PO-202604-000568-01,PO-202604-000568,1,MAT-0114,2174,1599,207.14,450322.36,WH-04,2026-04-28T23:58:00+08:00
PO-202604-000568-02,PO-202604-000568,2,MAT-0140,2828,1406,149.22,421994.16,WH-01,2026-04-30T23:58:00+08:00
PO-202510-000569-01,PO-202510-000569,1,MAT-0051,6403,4937,45.75,292937.25,WH-01,2025-11-04T15:40:00+08:00
PO-202603-000570-01,PO-202603-000570,1,MAT-0237,10805,10805,41.45,447867.25,WH-04,2026-03-21T19:52:00+08:00
PO-202603-000570-02,PO-202603-000570,2,MAT-0207,6783,6783,245.12,1662648.96,WH-04,2026-04-14T19:52:00+08:00
PO-202606-000571-01,PO-202606-000571,1,MAT-0189,2920,1928,851.28,2485737.6,WH-02,2026-06-15T08:00:00+08:00
PO-202604-000572-01,PO-202604-000572,1,MAT-0073,8907,3325,22.5,200407.5,WH-04,2026-04-29T00:12:00+08:00
PO-202605-000573-01,PO-202605-000573,1,MAT-0071,3394,1526,26.69,90585.86,WH-02,2026-06-08T07:46:00+08:00
PO-202605-000573-02,PO-202605-000573,2,MAT-0048,11236,2427,18.8,211236.8,WH-03,2026-06-15T08:00:00+08:00
PO-202511-000574-01,PO-202511-000574,1,MAT-0130,7172,5001,538.63,3863054.36,WH-05,2025-12-15T23:29:00+08:00
PO-202511-000574-02,PO-202511-000574,2,MAT-0021,3306,1333,13.22,43705.32,WH-04,2025-12-29T23:29:00+08:00
PO-202511-000575-01,PO-202511-000575,1,MAT-0099,3013,3013,43.45,130914.85,WH-02,2025-11-06T07:01:00+08:00
PO-202511-000576-01,PO-202511-000576,1,MAT-0015,3186,3186,294.84,939360.24,WH-01,2025-11-30T09:37:00+08:00
PO-202507-000577-01,PO-202507-000577,1,MAT-0064,9979,4360,107.24,1070147.96,WH-02,2025-07-31T22:55:00+08:00
PO-202606-000578-01,PO-202606-000578,1,MAT-0001,11759,367,180.81,2126144.79,WH-06,2026-06-15T08:00:00+08:00
PO-202606-000578-02,PO-202606-000578,2,MAT-0067,8962,4262,65.97,591223.14,WH-02,2026-06-15T08:00:00+08:00
PO-202602-000579-01,PO-202602-000579,1,MAT-0106,11448,11448,637.7,7300389.6,WH-06,2026-03-22T23:13:00+08:00
PO-202512-000580-01,PO-202512-000580,1,MAT-0202,8868,3528,552.85,4902673.8,WH-05,2026-02-05T13:00:00+08:00
PO-202512-000580-02,PO-202512-000580,2,MAT-0072,8445,1553,956.09,8074180.05,WH-05,2026-01-09T13:00:00+08:00
PO-202512-000580-03,PO-202512-000580,3,MAT-0185,3381,961,564.22,1907627.82,WH-05,2026-01-08T13:00:00+08:00
PO-202512-000580-04,PO-202512-000580,4,MAT-0232,10968,353,1010.43,11082396.24,WH-02,2026-01-09T13:00:00+08:00
PO-202507-000581-01,PO-202507-000581,1,MAT-0010,8064,2803,849.95,6853996.8,WH-02,2025-08-05T23:35:00+08:00
PO-202507-000581-02,PO-202507-000581,2,MAT-0174,2186,1171,4.62,10099.32,WH-01,2025-08-15T23:35:00+08:00
PO-202507-000581-03,PO-202507-000581,3,MAT-0187,7405,4174,29.55,218817.75,WH-03,2025-08-23T23:35:00+08:00
PO-202507-000581-04,PO-202507-000581,4,MAT-0144,2401,766,13.58,32605.58,WH-05,2025-08-20T23:35:00+08:00
PO-202507-000582-01,PO-202507-000582,1,MAT-0156,5405,5405,21.63,116910.15,WH-05,2025-08-08T17:08:00+08:00
PO-202507-000582-02,PO-202507-000582,2,MAT-0218,10140,10140,143.16,1451642.4,WH-01,2025-08-27T17:08:00+08:00
PO-202507-000582-03,PO-202507-000582,3,MAT-0236,4243,4243,618.58,2624634.94,WH-03,2025-08-19T17:08:00+08:00
PO-202507-000582-04,PO-202507-000582,4,MAT-0215,1038,1038,70.16,72826.08,WH-04,2025-08-10T17:08:00+08:00
PO-202508-000583-01,PO-202508-000583,1,MAT-0227,9499,9499,777.65,7386897.35,WH-03,2025-08-19T05:52:00+08:00
PO-202508-000583-02,PO-202508-000583,2,MAT-0237,9886,9886,55.32,546893.52,WH-04,2025-08-24T05:52:00+08:00
PO-202508-000583-03,PO-202508-000583,3,MAT-0134,9960,9960,261.18,2601352.8,WH-02,2025-08-25T05:52:00+08:00
PO-202508-000583-04,PO-202508-000583,4,MAT-0186,3489,3489,429.11,1497164.79,WH-01,2025-09-19T05:52:00+08:00
PO-202603-000584-01,PO-202603-000584,1,MAT-0056,7894,3496,294.11,2321704.34,WH-03,2026-05-08T08:12:00+08:00
PO-202603-000584-02,PO-202603-000584,2,MAT-0105,11499,2970,652.44,7502407.56,WH-06,2026-04-26T08:12:00+08:00
PO-202511-000585-01,PO-202511-000585,1,MAT-0152,980,75,653.45,640381.0,WH-02,2025-12-28T18:24:00+08:00
PO-202511-000585-02,PO-202511-000585,2,MAT-0025,551,128,672.67,370641.17,WH-06,2025-12-13T18:24:00+08:00
PO-202511-000585-03,PO-202511-000585,3,MAT-0013,10120,5376,1071.98,10848437.6,WH-01,2025-12-01T18:24:00+08:00
PO-202511-000585-04,PO-202511-000585,4,MAT-0220,7604,621,330.68,2514490.72,WH-04,2025-12-16T18:24:00+08:00
PO-202506-000586-01,PO-202506-000586,1,MAT-0097,6298,1658,998.17,6286474.66,WH-06,2025-06-18T07:33:00+08:00
PO-202506-000586-02,PO-202506-000586,2,MAT-0139,7127,812,232.93,1660092.11,WH-05,2025-07-09T07:33:00+08:00
PO-202506-000586-03,PO-202506-000586,3,MAT-0160,7745,5110,306.67,2375159.15,WH-03,2025-06-27T07:33:00+08:00
PO-202601-000587-01,PO-202601-000587,1,MAT-0069,11150,3197,502.0,5597300.0,WH-01,2026-02-12T17:17:00+08:00
PO-202601-000587-02,PO-202601-000587,2,MAT-0150,9013,2611,16.98,153040.74,WH-06,2026-01-21T17:17:00+08:00
PO-202605-000588-01,PO-202605-000588,1,MAT-0188,7877,2205,87.44,688764.88,WH-03,2026-06-15T08:00:00+08:00
PO-202605-000588-02,PO-202605-000588,2,MAT-0028,5658,2715,1346.74,7619854.92,WH-06,2026-06-15T08:00:00+08:00
PO-202605-000588-03,PO-202605-000588,3,MAT-0231,11039,1490,351.2,3876896.8,WH-06,2026-06-15T04:38:00+08:00
PO-202605-000588-04,PO-202605-000588,4,MAT-0068,6538,3297,135.08,883153.04,WH-06,2026-06-15T08:00:00+08:00
PO-202604-000589-01,PO-202604-000589,1,MAT-0056,10888,10888,304.25,3312674.0,WH-04,2026-04-30T17:45:00+08:00
PO-202604-000589-02,PO-202604-000589,2,MAT-0131,4917,4917,528.17,2597011.89,WH-05,2026-04-24T17:45:00+08:00
PO-202604-000589-03,PO-202604-000589,3,MAT-0038,3134,3134,575.89,1804839.26,WH-03,2026-05-09T17:45:00+08:00
PO-202506-000590-01,PO-202506-000590,1,MAT-0067,917,917,65.58,60136.86,WH-03,2025-07-21T11:51:00+08:00
PO-202506-000590-02,PO-202506-000590,2,MAT-0138,10961,10961,187.36,2053652.96,WH-03,2025-07-28T11:51:00+08:00
PO-202506-000590-03,PO-202506-000590,3,MAT-0237,8213,8213,55.32,454343.16,WH-06,2025-07-29T11:51:00+08:00
PO-202506-000590-04,PO-202506-000590,4,MAT-0002,2414,2414,1453.44,3508604.16,WH-01,2025-08-03T11:51:00+08:00
PO-202510-000591-01,PO-202510-000591,1,MAT-0197,5578,5578,384.01,2142007.78,WH-05,2025-10-24T20:59:00+08:00
PO-202510-000591-02,PO-202510-000591,2,MAT-0187,383,383,32.84,12577.72,WH-05,2025-10-19T20:59:00+08:00
PO-202604-000592-01,PO-202604-000592,1,MAT-0036,116,116,124.34,14423.44,WH-06,2026-04-22T23:23:00+08:00
PO-202604-000592-02,PO-202604-000592,2,MAT-0213,2236,2236,345.89,773410.04,WH-01,2026-06-04T23:23:00+08:00
PO-202606-000593-01,PO-202606-000593,1,MAT-0066,592,425,184.34,109129.28,WH-05,2026-06-13T07:16:00+08:00
PO-202606-000593-02,PO-202606-000593,2,MAT-0095,6034,4274,305.89,1845740.26,WH-04,2026-06-15T08:00:00+08:00
PO-202606-000593-03,PO-202606-000593,3,MAT-0151,1191,506,165.09,196622.19,WH-01,2026-06-15T08:00:00+08:00
PO-202601-000594-01,PO-202601-000594,1,MAT-0134,4037,2441,245.18,989791.66,WH-03,2026-01-14T07:46:00+08:00
PO-202601-000594-02,PO-202601-000594,2,MAT-0142,4931,464,418.24,2062341.44,WH-05,2026-01-03T07:46:00+08:00
PO-202601-000594-03,PO-202601-000594,3,MAT-0232,1694,1078,966.05,1636488.7,WH-02,2026-01-05T07:46:00+08:00
PO-202601-000594-04,PO-202601-000594,4,MAT-0001,3318,449,202.85,673056.3,WH-05,2026-01-02T07:46:00+08:00
PO-202509-000595-01,PO-202509-000595,1,MAT-0175,11721,11721,590.61,6922539.81,WH-04,2025-09-30T23:26:00+08:00
PO-202509-000595-02,PO-202509-000595,2,MAT-0155,4329,4329,111.51,482726.79,WH-05,2025-10-05T23:26:00+08:00
PO-202509-000595-03,PO-202509-000595,3,MAT-0048,5180,5180,19.35,100233.0,WH-05,2025-10-15T23:26:00+08:00
PO-202509-000595-04,PO-202509-000595,4,MAT-0077,9892,9892,6.25,61825.0,WH-01,2025-09-27T23:26:00+08:00
PO-202507-000596-01,PO-202507-000596,1,MAT-0039,1500,1500,878.22,1317330.0,WH-05,2025-07-26T18:09:00+08:00
PO-202601-000597-01,PO-202601-000597,1,MAT-0061,3954,3954,360.44,1425179.76,WH-02,2026-02-01T06:28:00+08:00
PO-202601-000597-02,PO-202601-000597,2,MAT-0072,10826,10826,1037.07,11227319.82,WH-05,2026-02-14T06:28:00+08:00
PO-202509-000598-01,PO-202509-000598,1,MAT-0090,10314,10314,3.74,38574.36,WH-04,2025-09-29T16:17:00+08:00
PO-202509-000598-02,PO-202509-000598,2,MAT-0122,6399,6399,92.66,592931.34,WH-06,2025-10-28T16:17:00+08:00
PO-202509-000598-03,PO-202509-000598,3,MAT-0051,5478,5478,45.39,248646.42,WH-06,2025-10-12T16:17:00+08:00
PO-202509-000598-04,PO-202509-000598,4,MAT-0018,10044,10044,35.03,351841.32,WH-04,2025-10-02T16:17:00+08:00
PO-202507-000599-01,PO-202507-000599,1,MAT-0088,9123,9123,489.17,4462697.91,WH-05,2025-09-03T22:11:00+08:00
PO-202507-000599-02,PO-202507-000599,2,MAT-0046,225,225,1313.51,295539.75,WH-05,2025-09-05T22:11:00+08:00
PO-202511-000600-01,PO-202511-000600,1,MAT-0194,5556,1818,13.83,76839.48,WH-02,2025-11-24T14:34:00+08:00
PO-202511-000600-02,PO-202511-000600,2,MAT-0215,11045,6350,69.17,763982.65,WH-02,2025-11-09T14:34:00+08:00
PO-202511-000600-03,PO-202511-000600,3,MAT-0164,4332,3129,720.82,3122592.24,WH-04,2025-12-05T14:34:00+08:00
PO-202510-000601-01,PO-202510-000601,1,MAT-0093,6640,6640,914.69,6073541.6,WH-04,2025-11-08T18:15:00+08:00
PO-202510-000601-02,PO-202510-000601,2,MAT-0141,1369,1369,259.1,354707.9,WH-04,2025-10-19T18:15:00+08:00
PO-202510-000601-03,PO-202510-000601,3,MAT-0053,11511,11511,36.19,416583.09,WH-05,2025-10-20T18:15:00+08:00
PO-202510-000601-04,PO-202510-000601,4,MAT-0090,7426,7426,3.83,28441.58,WH-01,2025-10-27T18:15:00+08:00
PO-202603-000602-01,PO-202603-000602,1,MAT-0203,7214,4601,488.61,3524832.54,WH-05,2026-04-01T16:38:00+08:00
PO-202604-000603-01,PO-202604-000603,1,MAT-0216,1456,1085,138.68,201918.08,WH-02,2026-05-21T23:19:00+08:00
PO-202604-000603-02,PO-202604-000603,2,MAT-0120,4618,2080,19.55,90281.9,WH-03,2026-05-19T23:19:00+08:00
PO-202604-000603-03,PO-202604-000603,3,MAT-0032,10922,3446,376.3,4109948.6,WH-05,2026-05-16T23:19:00+08:00
PO-202604-000603-04,PO-202604-000603,4,MAT-0025,1431,318,755.57,1081220.67,WH-05,2026-05-09T23:19:00+08:00
PO-202509-000604-01,PO-202509-000604,1,MAT-0167,8728,2525,87.51,763787.28,WH-01,2025-09-23T04:56:00+08:00
PO-202509-000604-02,PO-202509-000604,2,MAT-0181,2831,298,222.87,630944.97,WH-03,2025-09-30T04:56:00+08:00
PO-202509-000604-03,PO-202509-000604,3,MAT-0019,793,454,29.12,23092.16,WH-03,2025-09-22T04:56:00+08:00
PO-202509-000604-04,PO-202509-000604,4,MAT-0067,6681,2719,53.55,357767.55,WH-02,2025-10-15T04:56:00+08:00
PO-202509-000605-01,PO-202509-000605,1,MAT-0190,6539,4078,188.59,1233190.01,WH-05,2025-10-06T13:52:00+08:00
PO-202509-000605-02,PO-202509-000605,2,MAT-0136,3762,2304,735.13,2765559.06,WH-03,2025-09-23T13:52:00+08:00
PO-202509-000605-03,PO-202509-000605,3,MAT-0028,10943,334,1026.53,11233317.79,WH-02,2025-09-16T13:52:00+08:00
PO-202509-000605-04,PO-202509-000605,4,MAT-0041,9084,2793,451.95,4105513.8,WH-04,2025-10-10T13:52:00+08:00
PO-202507-000606-01,PO-202507-000606,1,MAT-0232,236,141,975.82,230293.52,WH-06,2025-07-17T21:25:00+08:00
PO-202507-000606-02,PO-202507-000606,2,MAT-0188,10582,2938,80.05,847089.1,WH-05,2025-08-24T21:25:00+08:00
PO-202511-000607-01,PO-202511-000607,1,MAT-0148,10333,4893,6.65,68714.45,WH-01,2025-11-27T15:24:00+08:00
PO-202511-000607-02,PO-202511-000607,2,MAT-0132,1247,379,38.95,48570.65,WH-01,2025-12-26T15:24:00+08:00
PO-202509-000608-01,PO-202509-000608,1,MAT-0232,10156,4780,966.05,9811203.8,WH-02,2025-10-18T05:42:00+08:00
PO-202509-000608-02,PO-202509-000608,2,MAT-0073,1027,740,20.33,20878.91,WH-01,2025-10-03T05:42:00+08:00
PO-202509-000608-03,PO-202509-000608,3,MAT-0134,10159,2113,245.18,2490783.62,WH-06,2025-09-24T05:42:00+08:00
PO-202509-000608-04,PO-202509-000608,4,MAT-0102,6936,2321,38.54,267313.44,WH-04,2025-09-29T05:42:00+08:00
PO-202509-000609-01,PO-202509-000609,1,MAT-0054,3843,645,739.98,2843743.14,WH-06,2025-10-28T03:52:00+08:00
PO-202509-000609-02,PO-202509-000609,2,MAT-0215,6884,639,74.16,510517.44,WH-02,2025-10-14T03:52:00+08:00
PO-202509-000609-03,PO-202509-000609,3,MAT-0110,946,108,18.8,17784.8,WH-03,2025-10-15T03:52:00+08:00
PO-202509-000609-04,PO-202509-000609,4,MAT-0172,11836,2310,713.36,8443328.96,WH-04,2025-10-01T03:52:00+08:00
PO-202604-000610-01,PO-202604-000610,1,MAT-0090,1223,1223,3.83,4684.09,WH-04,2026-06-02T02:45:00+08:00
PO-202506-000611-01,PO-202506-000611,1,MAT-0011,3323,3323,7.5,24922.5,WH-06,2025-07-12T03:57:00+08:00
PO-202506-000611-02,PO-202506-000611,2,MAT-0048,5568,5568,15.71,87473.28,WH-05,2025-07-20T03:57:00+08:00
PO-202506-000611-03,PO-202506-000611,3,MAT-0141,10537,10537,211.38,2227311.06,WH-03,2025-07-27T03:57:00+08:00
PO-202605-000612-01,PO-202605-000612,1,MAT-0228,11427,2415,10.22,116783.94,WH-01,2026-06-10T10:54:00+08:00
PO-202511-000613-01,PO-202511-000613,1,MAT-0040,2501,1677,22.3,55772.3,WH-01,2025-12-17T15:14:00+08:00
PO-202511-000613-02,PO-202511-000613,2,MAT-0101,9631,2650,385.65,3714195.15,WH-06,2025-12-22T15:14:00+08:00
PO-202606-000614-01,PO-202606-000614,1,MAT-0042,5289,2256,426.76,2257133.64,WH-06,2026-06-15T08:00:00+08:00
PO-202606-000614-02,PO-202606-000614,2,MAT-0221,9601,4797,288.92,2773920.92,WH-05,2026-06-15T08:00:00+08:00
PO-202606-000614-03,PO-202606-000614,3,MAT-0209,3113,1390,1312.18,4084816.34,WH-05,2026-06-15T08:00:00+08:00
PO-202604-000615-01,PO-202604-000615,1,MAT-0136,3001,1002,735.13,2206125.13,WH-02,2026-04-22T03:24:00+08:00
PO-202604-000615-02,PO-202604-000615,2,MAT-0046,8508,6687,1313.51,11175343.08,WH-04,2026-04-14T03:24:00+08:00
PO-202604-000615-03,PO-202604-000615,3,MAT-0224,7519,1480,353.19,2655635.61,WH-05,2026-05-07T03:24:00+08:00
PO-202603-000616-01,PO-202603-000616,1,MAT-0113,11449,11449,89.54,1025143.46,WH-03,2026-04-15T09:20:00+08:00
PO-202605-000617-01,PO-202605-000617,1,MAT-0235,2636,384,166.29,438340.44,WH-01,2026-06-15T08:00:00+08:00
PO-202605-000617-02,PO-202605-000617,2,MAT-0006,4197,2030,441.09,1851254.73,WH-04,2026-05-17T19:16:00+08:00
PO-202605-000617-03,PO-202605-000617,3,MAT-0092,3343,1639,160.52,536618.36,WH-06,2026-05-26T19:16:00+08:00
PO-202605-000617-04,PO-202605-000617,4,MAT-0057,5203,1203,146.16,760470.48,WH-06,2026-06-08T19:16:00+08:00
PO-202603-000618-01,PO-202603-000618,1,MAT-0169,9769,9769,44.38,433548.22,WH-02,2026-03-14T01:54:00+08:00
PO-202603-000618-02,PO-202603-000618,2,MAT-0031,1364,1364,715.02,975287.28,WH-05,2026-03-31T01:54:00+08:00
PO-202603-000618-03,PO-202603-000618,3,MAT-0218,6397,6397,154.05,985457.85,WH-05,2026-03-14T01:54:00+08:00
PO-202603-000618-04,PO-202603-000618,4,MAT-0084,3046,3046,368.4,1122146.4,WH-05,2026-03-31T01:54:00+08:00
PO-202511-000619-01,PO-202511-000619,1,MAT-0170,9415,1960,183.41,1726805.15,WH-06,2025-11-23T23:30:00+08:00
PO-202605-000620-01,PO-202605-000620,1,MAT-0037,8324,8324,702.31,5846028.44,WH-02,2026-06-07T18:36:00+08:00
PO-202605-000620-02,PO-202605-000620,2,MAT-0021,11269,11269,13.52,152356.88,WH-01,2026-06-15T08:00:00+08:00
PO-202605-000620-03,PO-202605-000620,3,MAT-0084,6946,6946,431.95,3000324.7,WH-06,2026-06-15T08:00:00+08:00
PO-202605-000620-04,PO-202605-000620,4,MAT-0174,606,606,5.48,3320.88,WH-01,2026-06-08T18:36:00+08:00
PO-202601-000621-01,PO-202601-000621,1,MAT-0115,11912,11912,362.79,4321554.48,WH-03,2026-02-07T16:02:00+08:00
PO-202601-000621-02,PO-202601-000621,2,MAT-0200,1537,1537,459.04,705544.48,WH-04,2026-02-11T16:02:00+08:00
PO-202601-000621-03,PO-202601-000621,3,MAT-0239,3321,3321,561.73,1865505.33,WH-05,2026-02-11T16:02:00+08:00
PO-202508-000622-01,PO-202508-000622,1,MAT-0182,6952,1382,330.54,2297914.08,WH-01,2025-09-26T18:47:00+08:00
PO-202508-000622-02,PO-202508-000622,2,MAT-0104,7199,1387,822.6,5921897.4,WH-03,2025-09-02T18:47:00+08:00
PO-202508-000622-03,PO-202508-000622,3,MAT-0096,611,433,305.92,186917.12,WH-01,2025-09-11T18:47:00+08:00
PO-202604-000623-01,PO-202604-000623,1,MAT-0097,7617,4582,713.55,5435110.35,WH-01,2026-05-12T07:37:00+08:00
PO-202604-000623-02,PO-202604-000623,2,MAT-0223,4928,3317,534.19,2632488.32,WH-02,2026-04-27T07:37:00+08:00
PO-202601-000624-01,PO-202601-000624,1,MAT-0076,11303,11303,324.05,3662737.15,WH-01,2026-01-06T15:55:00+08:00
PO-202601-000624-02,PO-202601-000624,2,MAT-0180,5105,5105,164.91,841865.55,WH-03,2026-01-07T15:55:00+08:00
PO-202511-000625-01,PO-202511-000625,1,MAT-0056,7351,7351,304.25,2236541.75,WH-05,2025-12-30T14:38:00+08:00
PO-202511-000625-02,PO-202511-000625,2,MAT-0061,7279,7279,366.01,2664186.79,WH-05,2025-12-16T14:38:00+08:00
PO-202511-000625-03,PO-202511-000625,3,MAT-0184,10696,10696,248.54,2658383.84,WH-01,2026-01-02T14:38:00+08:00
PO-202511-000625-04,PO-202511-000625,4,MAT-0195,8605,8605,1.7,14628.5,WH-04,2025-12-06T14:38:00+08:00
PO-202601-000626-01,PO-202601-000626,1,MAT-0164,10521,471,778.8,8193754.8,WH-06,2026-02-02T14:27:00+08:00
PO-202601-000626-02,PO-202601-000626,2,MAT-0115,9608,2673,362.79,3485686.32,WH-04,2026-01-11T14:27:00+08:00
PO-202601-000626-03,PO-202601-000626,3,MAT-0011,11262,4092,9.17,103272.54,WH-05,2026-01-17T14:27:00+08:00
PO-202601-000626-04,PO-202601-000626,4,MAT-0170,2255,1140,183.41,413589.55,WH-02,2026-02-05T14:27:00+08:00
PO-202604-000627-01,PO-202604-000627,1,MAT-0067,1529,1055,59.08,90333.32,WH-06,2026-05-15T11:14:00+08:00
PO-202511-000628-01,PO-202511-000628,1,MAT-0160,6456,790,359.84,2323127.04,WH-06,2025-12-21T19:35:00+08:00
PO-202603-000629-01,PO-202603-000629,1,MAT-0027,9654,1871,637.57,6155100.78,WH-01,2026-04-16T17:02:00+08:00
PO-202603-000629-02,PO-202603-000629,2,MAT-0028,637,393,1358.84,865581.08,WH-06,2026-03-26T17:02:00+08:00
PO-202603-000629-03,PO-202603-000629,3,MAT-0050,11522,2098,712.16,8205507.52,WH-02,2026-04-26T17:02:00+08:00
PO-202606-000630-01,PO-202606-000630,1,MAT-0190,4435,4435,168.92,749160.2,WH-04,2026-06-15T08:00:00+08:00
PO-202606-000630-02,PO-202606-000630,2,MAT-0084,10480,10480,450.0,4716000.0,WH-01,2026-06-15T08:00:00+08:00
PO-202606-000630-03,PO-202606-000630,3,MAT-0068,9740,9740,121.59,1184286.6,WH-05,2026-06-15T08:00:00+08:00
PO-202507-000631-01,PO-202507-000631,1,MAT-0219,9224,419,22.83,210583.92,WH-06,2025-07-24T01:31:00+08:00
PO-202512-000632-01,PO-202512-000632,1,MAT-0166,3128,400,761.75,2382754.0,WH-03,2026-01-04T15:06:00+08:00
PO-202601-000633-01,PO-202601-000633,1,MAT-0142,11083,6217,450.37,4991450.71,WH-02,2026-01-26T16:15:00+08:00
PO-202601-000633-02,PO-202601-000633,2,MAT-0154,8403,3836,97.39,818368.17,WH-02,2026-01-31T16:15:00+08:00
PO-202601-000633-03,PO-202601-000633,3,MAT-0092,101,42,181.27,18308.27,WH-02,2026-01-20T16:15:00+08:00
PO-202601-000633-04,PO-202601-000633,4,MAT-0062,4776,3055,929.3,4438336.8,WH-01,2026-01-31T16:15:00+08:00
PO-202509-000634-01,PO-202509-000634,1,MAT-0200,10316,1753,375.83,3877062.28,WH-05,2025-10-15T03:41:00+08:00
PO-202509-000634-02,PO-202509-000634,2,MAT-0176,10408,2385,1076.66,11205877.28,WH-01,2025-09-14T03:41:00+08:00
PO-202509-000634-03,PO-202509-000634,3,MAT-0106,8311,1869,764.11,6350518.21,WH-01,2025-09-26T03:41:00+08:00
PO-202509-000634-04,PO-202509-000634,4,MAT-0012,4157,2480,760.28,3160483.96,WH-01,2025-10-08T03:41:00+08:00
PO-202601-000635-01,PO-202601-000635,1,MAT-0071,9050,1098,26.69,241544.5,WH-05,2026-02-24T12:16:00+08:00
PO-202508-000636-01,PO-202508-000636,1,MAT-0188,5345,140,91.56,489388.2,WH-03,2025-09-14T20:47:00+08:00
PO-202508-000636-02,PO-202508-000636,2,MAT-0048,4587,4,18.02,82657.74,WH-02,2025-09-21T20:47:00+08:00
PO-202510-000637-01,PO-202510-000637,1,MAT-0138,4997,4997,189.58,947331.26,WH-05,2025-10-24T22:57:00+08:00
PO-202510-000637-02,PO-202510-000637,2,MAT-0108,7070,7070,324.6,2294922.0,WH-04,2025-11-11T22:57:00+08:00
PO-202507-000638-01,PO-202507-000638,1,MAT-0011,2737,460,8.0,21896.0,WH-05,2025-07-11T13:07:00+08:00
PO-202510-000639-01,PO-202510-000639,1,MAT-0217,8623,8623,286.27,2468506.21,WH-01,2025-10-10T19:06:00+08:00
PO-202602-000640-01,PO-202602-000640,1,MAT-0014,6622,6622,272.17,1802309.74,WH-06,2026-03-12T04:29:00+08:00
PO-202601-000641-01,PO-202601-000641,1,MAT-0099,9219,2757,37.61,346726.59,WH-05,2026-02-16T20:24:00+08:00
PO-202601-000641-02,PO-202601-000641,2,MAT-0060,533,118,622.75,331925.75,WH-05,2026-01-28T20:24:00+08:00
PO-202511-000642-01,PO-202511-000642,1,MAT-0052,3241,1614,82.43,267155.63,WH-02,2025-11-30T03:57:00+08:00
PO-202511-000642-02,PO-202511-000642,2,MAT-0226,4713,3593,338.83,1596905.79,WH-05,2026-01-05T03:57:00+08:00
PO-202511-000642-03,PO-202511-000642,3,MAT-0166,10499,702,669.55,7029605.45,WH-04,2026-01-04T03:57:00+08:00
PO-202511-000642-04,PO-202511-000642,4,MAT-0206,7604,560,81.84,622311.36,WH-01,2025-12-06T03:57:00+08:00
PO-202509-000643-01,PO-202509-000643,1,MAT-0236,3487,194,618.58,2156988.46,WH-05,2025-10-10T05:02:00+08:00
PO-202509-000643-02,PO-202509-000643,2,MAT-0016,10376,3527,253.02,2625335.52,WH-06,2025-10-31T05:02:00+08:00
PO-202604-000644-01,PO-202604-000644,1,MAT-0211,9039,1206,984.59,8899709.01,WH-06,2026-04-30T00:24:00+08:00
