inspection_id,supplier_id,material_id,purchase_order_id,inspected_qty,defect_qty,defect_rate,result,inspection_type,inspected_at,inspector
QI-0000701,SUP-010,MAT-0220,PO-202510-001343,4495,548,0.12191,fail,process,2025-07-06T03:00:00+08:00,质检员09
QI-0000702,SUP-013,MAT-0071,PO-202510-000851,3877,657,0.16946,fail,process,2026-01-25T11:00:00+08:00,质检员07
QI-0000703,SUP-041,MAT-0205,PO-202507-001251,1452,336,0.2314,fail,process,2025-08-15T01:00:00+08:00,质检员01
QI-0000704,SUP-017,MAT-0011,PO-202512-001230,2126,100,0.04704,fail,incoming,2026-01-20T23:00:00+08:00,质检员02
QI-0000705,SUP-032,MAT-0172,PO-202606-000402,1951,394,0.20195,fail,incoming,2025-07-25T16:00:00+08:00,质检员18
QI-0000706,SUP-052,MAT-0199,PO-202509-000991,1973,46,0.02331,pass,incoming,2025-12-21T13:00:00+08:00,质检员15
QI-0000707,SUP-014,MAT-0115,PO-202512-001187,881,17,0.0193,pass,incoming,2026-01-10T01:00:00+08:00,质检员14
QI-0000708,SUP-054,MAT-0219,PO-202511-000457,3355,105,0.0313,fail,process,2026-04-11T02:00:00+08:00,质检员14
QI-0000709,SUP-014,MAT-0182,PO-202509-000225,85,1,0.01176,pass,process,2025-10-05T08:00:00+08:00,质检员05
QI-0000710,SUP-006,MAT-0006,PO-202507-001070,2489,486,0.19526,fail,final,2025-10-19T18:00:00+08:00,质检员16
QI-0000711,SUP-036,MAT-0235,PO-202507-000631,791,128,0.16182,fail,incoming,2025-11-26T14:00:00+08:00,质检员15
QI-0000712,SUP-051,MAT-0036,PO-202512-001633,3430,784,0.22857,fail,process,2025-11-26T17:00:00+08:00,质检员20
QI-0000713,SUP-042,MAT-0203,PO-202601-000973,3056,74,0.02421,pass,process,2025-08-29T05:00:00+08:00,质检员16
QI-0000714,SUP-048,MAT-0158,PO-202510-000556,846,59,0.06974,fail,final,2025-08-07T03:00:00+08:00,质检员11
QI-0000715,SUP-031,MAT-0014,PO-202510-001147,4540,1009,0.22225,fail,final,2025-12-27T10:00:00+08:00,质检员07
QI-0000716,SUP-003,MAT-0101,PO-202604-000260,2504,141,0.05631,fail,final,2026-01-03T01:00:00+08:00,质检员16
QI-0000717,SUP-009,MAT-0169,PO-202508-000862,2830,270,0.09541,fail,incoming,2026-02-14T00:00:00+08:00,质检员09
QI-0000718,SUP-009,MAT-0022,PO-202602-000685,3777,409,0.10829,fail,process,2025-12-28T13:00:00+08:00,质检员04
QI-0000719,SUP-003,MAT-0172,PO-202604-001405,2483,90,0.03625,fail,process,2026-04-20T00:00:00+08:00,质检员17
QI-0000720,SUP-054,MAT-0162,PO-202602-000579,4271,186,0.04355,fail,incoming,2026-02-10T03:00:00+08:00,质检员09
QI-0000721,SUP-057,MAT-0079,PO-202602-001646,319,20,0.0627,fail,final,2026-04-02T20:00:00+08:00,质检员13
QI-0000722,SUP-031,MAT-0004,PO-202509-000089,1352,266,0.19675,fail,incoming,2026-03-15T11:00:00+08:00,质检员15
QI-0000723,SUP-039,MAT-0219,PO-202602-001602,2069,170,0.08217,fail,process,2026-03-07T14:00:00+08:00,质检员13
QI-0000724,SUP-055,MAT-0108,PO-202511-000808,4035,172,0.04263,fail,process,2025-08-24T21:00:00+08:00,质检员18
QI-0000725,SUP-054,MAT-0071,PO-202601-001173,1094,57,0.0521,fail,process,2026-01-31T03:00:00+08:00,质检员01
QI-0000726,SUP-044,MAT-0070,PO-202602-001253,1558,149,0.09564,fail,final,2026-03-10T05:00:00+08:00,质检员09
QI-0000727,SUP-045,MAT-0207,PO-202511-001437,4603,794,0.1725,fail,final,2025-08-21T00:00:00+08:00,质检员18
QI-0000728,SUP-035,MAT-0083,PO-202605-001747,1467,144,0.09816,fail,process,2025-07-21T11:00:00+08:00,质检员10
QI-0000729,SUP-056,MAT-0166,PO-202604-001574,4286,378,0.08819,fail,process,2025-12-10T09:00:00+08:00,质检员11
QI-0000730,SUP-056,MAT-0184,PO-202510-000145,4782,400,0.08365,fail,incoming,2025-10-21T02:00:00+08:00,质检员11
QI-0000731,SUP-020,MAT-0007,PO-202512-001369,1646,198,0.12029,fail,incoming,2026-05-14T12:00:00+08:00,质检员01
QI-0000732,SUP-015,MAT-0132,PO-202603-000647,4028,869,0.21574,fail,process,2026-01-26T11:00:00+08:00,质检员08
QI-0000733,SUP-013,MAT-0032,PO-202605-000307,3571,495,0.13862,fail,process,2026-05-18T07:00:00+08:00,质检员07
QI-0000734,SUP-001,MAT-0050,PO-202509-000302,3526,616,0.1747,fail,final,2026-03-26T11:00:00+08:00,质检员16
QI-0000735,SUP-022,MAT-0106,PO-202601-000709,1109,70,0.06312,fail,process,2025-09-11T01:00:00+08:00,质检员09
QI-0000736,SUP-031,MAT-0004,PO-202605-000742,189,38,0.20106,fail,final,2026-02-04T15:00:00+08:00,质检员16
QI-0000737,SUP-034,MAT-0030,PO-202508-000799,4022,809,0.20114,fail,process,2025-12-03T01:00:00+08:00,质检员13
QI-0000738,SUP-004,MAT-0034,PO-202509-000253,4114,303,0.07365,fail,incoming,2026-02-12T05:00:00+08:00,质检员20
QI-0000739,SUP-009,MAT-0063,PO-202508-001069,3055,342,0.11195,fail,process,2025-07-11T01:00:00+08:00,质检员14
QI-0000740,SUP-014,MAT-0194,PO-202605-000168,4308,90,0.02089,pass,process,2026-03-04T15:00:00+08:00,质检员19
QI-0000741,SUP-039,MAT-0070,PO-202512-001789,2781,198,0.0712,fail,final,2025-08-09T10:00:00+08:00,质检员13
QI-0000742,SUP-051,MAT-0194,PO-202603-000079,579,122,0.21071,fail,process,2025-11-16T19:00:00+08:00,质检员19
QI-0000743,SUP-057,MAT-0079,PO-202603-000670,1113,89,0.07996,fail,incoming,2025-07-24T11:00:00+08:00,质检员06
QI-0000744,SUP-046,MAT-0196,PO-202512-000824,3550,527,0.14845,fail,incoming,2025-09-19T10:00:00+08:00,质检员12
QI-0000745,SUP-014,MAT-0211,PO-202508-001322,2660,109,0.04098,fail,incoming,2025-12-16T11:00:00+08:00,质检员03
QI-0000746,SUP-018,MAT-0168,PO-202511-001756,3519,45,0.01279,pass,incoming,2026-01-24T14:00:00+08:00,质检员05
QI-0000747,SUP-009,MAT-0125,PO-202603-001733,3917,341,0.08706,fail,final,2025-12-17T23:00:00+08:00,质检员15
QI-0000748,SUP-055,MAT-0119,PO-202510-001532,3200,210,0.06563,fail,incoming,2025-09-26T17:00:00+08:00,质检员16
QI-0000749,SUP-041,MAT-0215,PO-202601-000895,3531,845,0.23931,fail,process,2026-05-22T13:00:00+08:00,质检员20
QI-0000750,SUP-038,MAT-0046,PO-202508-000874,3161,651,0.20595,fail,final,2025-12-25T05:00:00+08:00,质检员16
QI-0000751,SUP-035,MAT-0123,PO-202508-001272,2487,247,0.09932,fail,process,2025-10-23T19:00:00+08:00,质检员04
QI-0000752,SUP-048,MAT-0158,PO-202511-000026,3340,115,0.03443,fail,process,2025-12-18T17:00:00+08:00,质检员06
QI-0000753,SUP-060,MAT-0002,PO-202606-000402,893,56,0.06271,fail,process,2025-09-25T01:00:00+08:00,质检员06
QI-0000754,SUP-004,MAT-0122,PO-202507-001517,165,14,0.08485,fail,process,2026-05-12T23:00:00+08:00,质检员12
QI-0000755,SUP-044,MAT-0070,PO-202602-001294,4405,531,0.12054,fail,incoming,2026-01-11T22:00:00+08:00,质检员19
QI-0000756,SUP-017,MAT-0087,PO-202604-000482,2199,41,0.01864,pass,final,2025-12-06T08:00:00+08:00,质检员14
QI-0000757,SUP-011,MAT-0114,PO-202510-001140,3881,261,0.06725,fail,process,2025-06-21T02:00:00+08:00,质检员16
QI-0000758,SUP-057,MAT-0057,PO-202601-000261,2717,272,0.10011,fail,final,2025-12-18T07:00:00+08:00,质检员01
QI-0000759,SUP-018,MAT-0180,PO-202508-001039,345,0,0.0,pass,incoming,2026-03-07T22:00:00+08:00,质检员05
QI-0000760,SUP-033,MAT-0224,PO-202507-000374,4541,361,0.0795,fail,final,2025-11-01T19:00:00+08:00,质检员02
QI-0000761,SUP-038,MAT-0168,PO-202601-000099,1997,340,0.17026,fail,final,2026-03-20T13:00:00+08:00,质检员19
QI-0000762,SUP-006,MAT-0110,PO-202603-001024,2758,555,0.20123,fail,process,2026-02-12T12:00:00+08:00,质检员20
QI-0000763,SUP-027,MAT-0157,PO-202604-000500,219,50,0.22831,fail,final,2025-07-12T10:00:00+08:00,质检员10
QI-0000764,SUP-045,MAT-0024,PO-202508-000799,3108,520,0.16731,fail,final,2026-02-08T02:00:00+08:00,质检员16
QI-0000765,SUP-012,MAT-0123,PO-202605-001170,4219,679,0.16094,fail,final,2026-01-23T08:00:00+08:00,质检员17
QI-0000766,SUP-025,MAT-0009,PO-202604-000544,4643,886,0.19082,fail,final,2026-04-05T05:00:00+08:00,质检员01
QI-0000767,SUP-049,MAT-0054,PO-202508-001492,2360,64,0.02712,pass,incoming,2025-07-15T17:00:00+08:00,质检员15
QI-0000768,SUP-040,MAT-0133,PO-202606-000735,3877,344,0.08873,fail,incoming,2025-07-20T06:00:00+08:00,质检员18
QI-0000769,SUP-031,MAT-0205,PO-202508-000982,818,174,0.21271,fail,incoming,2025-09-01T10:00:00+08:00,质检员04
QI-0000770,SUP-031,MAT-0014,PO-202510-001063,1098,223,0.2031,fail,incoming,2026-05-31T23:00:00+08:00,质检员14
QI-0000771,SUP-060,MAT-0214,PO-202507-000536,1269,34,0.02679,pass,final,2026-04-13T01:00:00+08:00,质检员12
QI-0000772,SUP-022,MAT-0221,PO-202602-001655,3739,263,0.07034,fail,final,2026-02-24T06:00:00+08:00,质检员05
QI-0000773,SUP-015,MAT-0215,PO-202510-000815,2828,477,0.16867,fail,final,2026-01-27T07:00:00+08:00,质检员11
QI-0000774,SUP-056,MAT-0173,PO-202604-001258,666,48,0.07207,fail,final,2026-01-06T16:00:00+08:00,质检员02
QI-0000775,SUP-060,MAT-0117,PO-202508-000636,2927,142,0.04851,fail,process,2025-11-27T18:00:00+08:00,质检员11
QI-0000776,SUP-047,MAT-0083,PO-202507-000582,994,200,0.20121,fail,incoming,2026-02-23T06:00:00+08:00,质检员01
QI-0000777,SUP-005,MAT-0034,PO-202604-001166,4332,573,0.13227,fail,incoming,2025-08-11T20:00:00+08:00,质检员18
QI-0000778,SUP-006,MAT-0171,PO-202511-001770,1327,241,0.18161,fail,process,2026-03-04T12:00:00+08:00,质检员19
QI-0000779,SUP-015,MAT-0053,PO-202601-000876,2678,458,0.17102,fail,incoming,2025-10-08T02:00:00+08:00,质检员19
QI-0000780,SUP-003,MAT-0048,PO-202507-001599,3042,199,0.06542,fail,incoming,2025-07-10T08:00:00+08:00,质检员03
QI-0000781,SUP-044,MAT-0150,PO-202606-001319,996,132,0.13253,fail,final,2026-03-29T07:00:00+08:00,质检员11
QI-0000782,SUP-023,MAT-0212,PO-202508-000249,3707,303,0.08174,fail,final,2026-05-02T04:00:00+08:00,质检员02
QI-0000783,SUP-059,MAT-0090,PO-202509-001336,4656,205,0.04403,fail,final,2025-07-16T01:00:00+08:00,质检员04
QI-0000784,SUP-050,MAT-0033,PO-202512-001370,255,61,0.23922,fail,process,2025-11-16T02:00:00+08:00,质检员09
QI-0000785,SUP-023,MAT-0031,PO-202507-000239,4280,348,0.08131,fail,process,2025-08-29T08:00:00+08:00,质检员20
QI-0000786,SUP-040,MAT-0053,PO-202512-001430,525,50,0.09524,fail,final,2026-03-12T04:00:00+08:00,质检员17
QI-0000787,SUP-029,MAT-0001,PO-202506-000813,3396,68,0.02002,pass,incoming,2026-05-10T16:00:00+08:00,质检员06
QI-0000788,SUP-012,MAT-0124,PO-202601-000263,1386,227,0.16378,fail,final,2025-10-08T11:00:00+08:00,质检员17
QI-0000789,SUP-041,MAT-0090,PO-202606-001031,292,69,0.2363,fail,final,2025-06-24T17:00:00+08:00,质检员04
QI-0000790,SUP-032,MAT-0142,PO-202511-000822,368,60,0.16304,fail,process,2026-01-26T04:00:00+08:00,质检员04
QI-0000791,SUP-044,MAT-0232,PO-202509-001469,2287,347,0.15173,fail,process,2026-02-07T01:00:00+08:00,质检员17
QI-0000792,SUP-014,MAT-0211,PO-202606-000402,931,61,0.06552,fail,process,2025-07-18T17:00:00+08:00,质检员01
QI-0000793,SUP-031,MAT-0205,PO-202511-001462,1359,261,0.19205,fail,final,2025-09-30T10:00:00+08:00,质检员16
QI-0000794,SUP-021,MAT-0125,PO-202604-001662,847,109,0.12869,fail,incoming,2025-12-11T04:00:00+08:00,质检员18
QI-0000795,SUP-025,MAT-0076,PO-202602-000798,365,61,0.16712,fail,process,2025-12-02T15:00:00+08:00,质检员09
QI-0000796,SUP-011,MAT-0021,PO-202601-000002,1012,82,0.08103,fail,final,2026-04-05T12:00:00+08:00,质检员05
QI-0000797,SUP-040,MAT-0056,PO-202509-000009,1976,189,0.09565,fail,final,2025-10-06T15:00:00+08:00,质检员09
QI-0000798,SUP-003,MAT-0101,PO-202602-000444,1708,94,0.05504,fail,final,2026-02-07T00:00:00+08:00,质检员01
QI-0000799,SUP-001,MAT-0240,PO-202508-000102,4505,839,0.18624,fail,process,2026-04-09T19:00:00+08:00,质检员09
QI-0000800,SUP-041,MAT-0186,PO-202605-001358,3804,924,0.2429,fail,incoming,2026-03-07T12:00:00+08:00,质检员13
QI-0000801,SUP-059,MAT-0109,PO-202601-000899,4102,197,0.04803,fail,final,2025-11-12T04:00:00+08:00,质检员08
QI-0000802,SUP-035,MAT-0060,PO-202508-000891,4730,592,0.12516,fail,process,2025-08-31T05:00:00+08:00,质检员18
QI-0000803,SUP-050,MAT-0164,PO-202511-001115,425,86,0.20235,fail,incoming,2025-10-22T05:00:00+08:00,质检员08
QI-0000804,SUP-027,MAT-0125,PO-202512-001789,4060,1043,0.2569,fail,incoming,2025-08-23T09:00:00+08:00,质检员17
QI-0000805,SUP-033,MAT-0061,PO-202512-001121,899,52,0.05784,fail,process,2026-05-31T11:00:00+08:00,质检员15
QI-0000806,SUP-041,MAT-0131,PO-202602-001758,3156,633,0.20057,fail,final,2026-03-06T17:00:00+08:00,质检员16
QI-0000807,SUP-008,MAT-0076,PO-202510-000682,3291,645,0.19599,fail,process,2026-02-22T12:00:00+08:00,质检员16
QI-0000808,SUP-054,MAT-0238,PO-202508-000788,3355,127,0.03785,fail,incoming,2025-09-07T19:00:00+08:00,质检员01
QI-0000809,SUP-031,MAT-0066,PO-202510-000415,2262,466,0.20601,fail,incoming,2025-07-23T07:00:00+08:00,质检员02
QI-0000810,SUP-025,MAT-0057,PO-202512-000247,3352,688,0.20525,fail,process,2026-01-13T09:00:00+08:00,质检员19
QI-0000811,SUP-045,MAT-0075,PO-202512-000776,4347,725,0.16678,fail,process,2026-04-12T10:00:00+08:00,质检员07
QI-0000812,SUP-035,MAT-0117,PO-202605-000742,4685,532,0.11355,fail,incoming,2026-03-14T18:00:00+08:00,质检员08
QI-0000813,SUP-039,MAT-0070,PO-202602-000278,604,40,0.06623,fail,incoming,2025-06-27T13:00:00+08:00,质检员07
QI-0000814,SUP-017,MAT-0175,PO-202511-000961,4202,142,0.03379,fail,incoming,2025-12-17T18:00:00+08:00,质检员03
QI-0000815,SUP-028,MAT-0055,PO-202603-000405,4621,532,0.11513,fail,process,2026-05-07T22:00:00+08:00,质检员19
QI-0000816,SUP-001,MAT-0112,PO-202605-001709,4644,806,0.17356,fail,process,2025-11-22T04:00:00+08:00,质检员01
QI-0000817,SUP-050,MAT-0185,PO-202511-001064,607,124,0.20428,fail,process,2025-07-18T01:00:00+08:00,质检员04
QI-0000818,SUP-011,MAT-0108,PO-202509-001530,3620,431,0.11906,fail,final,2025-07-21T11:00:00+08:00,质检员16
QI-0000819,SUP-019,MAT-0077,PO-202604-001781,1281,122,0.09524,fail,incoming,2025-12-30T17:00:00+08:00,质检员18
QI-0000820,SUP-020,MAT-0054,PO-202605-001425,1156,152,0.13149,fail,process,2026-01-21T23:00:00+08:00,质检员20
QI-0000821,SUP-004,MAT-0034,PO-202509-000009,2382,224,0.09404,fail,final,2025-08-10T21:00:00+08:00,质检员17
QI-0000822,SUP-025,MAT-0090,PO-202602-000001,1349,276,0.2046,fail,process,2026-06-08T11:00:00+08:00,质检员06
QI-0000823,SUP-024,MAT-0229,PO-202512-001607,1915,399,0.20836,fail,final,2026-01-26T02:00:00+08:00,质检员15
QI-0000824,SUP-017,MAT-0201,PO-202601-000281,4511,173,0.03835,fail,process,2025-12-15T23:00:00+08:00,质检员13
QI-0000825,SUP-031,MAT-0073,PO-202506-001634,3996,790,0.1977,fail,incoming,2025-12-27T06:00:00+08:00,质检员20
QI-0000826,SUP-050,MAT-0202,PO-202511-001131,1275,276,0.21647,fail,process,2025-07-08T17:00:00+08:00,质检员08
QI-0000827,SUP-050,MAT-0111,PO-202512-001518,4855,1193,0.24573,fail,process,2025-08-18T13:00:00+08:00,质检员09
QI-0000828,SUP-049,MAT-0187,PO-202512-001740,930,24,0.02581,pass,incoming,2025-12-03T05:00:00+08:00,质检员10
QI-0000829,SUP-010,MAT-0163,PO-202511-000450,1547,171,0.11054,fail,process,2025-08-18T12:00:00+08:00,质检员06
QI-0000830,SUP-021,MAT-0125,PO-202603-000023,1602,239,0.14919,fail,process,2025-07-19T04:00:00+08:00,质检员20
QI-0000831,SUP-016,MAT-0085,PO-202506-000355,1206,118,0.09784,fail,process,2025-07-11T20:00:00+08:00,质检员08
QI-0000832,SUP-023,MAT-0080,PO-202507-000577,1780,174,0.09775,fail,process,2025-08-11T09:00:00+08:00,质检员04
QI-0000833,SUP-032,MAT-0063,PO-202512-000505,4720,915,0.19386,fail,incoming,2025-08-16T06:00:00+08:00,质检员02
QI-0000834,SUP-008,MAT-0044,PO-202506-000384,3007,680,0.22614,fail,final,2025-10-31T09:00:00+08:00,质检员13
QI-0000835,SUP-036,MAT-0036,PO-202508-000388,1537,242,0.15745,fail,incoming,2026-03-20T23:00:00+08:00,质检员09
QI-0000836,SUP-054,MAT-0027,PO-202511-001485,1912,60,0.03138,fail,process,2025-12-07T19:00:00+08:00,质检员01
QI-0000837,SUP-020,MAT-0067,PO-202512-000006,2477,350,0.1413,fail,process,2025-12-03T02:00:00+08:00,质检员19
QI-0000838,SUP-034,MAT-0120,PO-202604-001101,132,27,0.20455,fail,final,2025-09-01T08:00:00+08:00,质检员19
QI-0000839,SUP-001,MAT-0063,PO-202601-001034,3539,730,0.20627,fail,final,2025-07-02T06:00:00+08:00,质检员01
QI-0000840,SUP-037,MAT-0069,PO-202512-001333,1266,270,0.21327,fail,final,2026-05-07T20:00:00+08:00,质检员02
QI-0000841,SUP-005,MAT-0146,PO-202509-000027,932,163,0.17489,fail,process,2025-07-20T07:00:00+08:00,质检员02
QI-0000842,SUP-010,MAT-0239,PO-202507-000165,431,59,0.13689,fail,incoming,2026-01-09T04:00:00+08:00,质检员19
QI-0000843,SUP-009,MAT-0026,PO-202601-000895,1908,219,0.11478,fail,process,2025-09-06T03:00:00+08:00,质检员20
QI-0000844,SUP-016,MAT-0233,PO-202512-001430,4727,404,0.08547,fail,final,2025-09-24T22:00:00+08:00,质检员11
QI-0000845,SUP-030,MAT-0138,PO-202604-000431,102,3,0.02941,pass,final,2026-05-06T16:00:00+08:00,质检员15
QI-0000846,SUP-014,MAT-0182,PO-202606-000800,3189,93,0.02916,pass,incoming,2025-09-11T19:00:00+08:00,质检员09
QI-0000847,SUP-051,MAT-0200,PO-202604-000031,1958,416,0.21246,fail,process,2026-04-11T20:00:00+08:00,质检员03
QI-0000848,SUP-008,MAT-0023,PO-202605-000793,4822,955,0.19805,fail,final,2026-02-20T21:00:00+08:00,质检员16
QI-0000849,SUP-047,MAT-0230,PO-202603-001198,1803,374,0.20743,fail,incoming,2025-08-13T07:00:00+08:00,质检员12
QI-0000850,SUP-060,MAT-0111,PO-202604-000674,3639,137,0.03765,fail,process,2025-08-01T03:00:00+08:00,质检员01
QI-0000851,SUP-030,MAT-0067,PO-202603-001588,3138,20,0.00637,pass,process,2025-11-30T10:00:00+08:00,质检员09
QI-0000852,SUP-051,MAT-0099,PO-202601-001610,1433,339,0.23657,fail,incoming,2026-03-13T15:00:00+08:00,质检员10
QI-0000853,SUP-015,MAT-0019,PO-202511-000881,544,96,0.17647,fail,incoming,2025-07-24T12:00:00+08:00,质检员04
QI-0000854,SUP-035,MAT-0070,PO-202511-000461,2071,175,0.0845,fail,incoming,2026-04-11T07:00:00+08:00,质检员07
QI-0000855,SUP-052,MAT-0102,PO-202512-001369,2868,144,0.05021,fail,incoming,2025-10-12T08:00:00+08:00,质检员05
QI-0000856,SUP-007,MAT-0227,PO-202508-001767,198,21,0.10606,fail,final,2025-07-13T21:00:00+08:00,质检员06
QI-0000857,SUP-007,MAT-0174,PO-202602-000685,1268,125,0.09858,fail,process,2026-05-07T23:00:00+08:00,质检员07
QI-0000858,SUP-025,MAT-0118,PO-202601-000641,3883,768,0.19779,fail,final,2026-04-11T09:00:00+08:00,质检员12
QI-0000859,SUP-038,MAT-0015,PO-202509-000051,1222,216,0.17676,fail,process,2026-05-04T15:00:00+08:00,质检员17
QI-0000860,SUP-051,MAT-0005,PO-202507-000516,4771,1092,0.22888,fail,process,2025-09-22T15:00:00+08:00,质检员02
QI-0000861,SUP-022,MAT-0209,PO-202512-000312,1011,82,0.08111,fail,process,2025-08-31T12:00:00+08:00,质检员03
QI-0000862,SUP-058,MAT-0021,PO-202605-001464,3904,444,0.11373,fail,process,2026-02-03T07:00:00+08:00,质检员15
QI-0000863,SUP-002,MAT-0121,PO-202506-001335,3876,613,0.15815,fail,incoming,2025-08-23T05:00:00+08:00,质检员11
QI-0000864,SUP-055,MAT-0155,PO-202511-000406,191,11,0.05759,fail,process,2026-03-02T13:00:00+08:00,质检员12
QI-0000865,SUP-059,MAT-0174,PO-202604-000993,2026,72,0.03554,fail,process,2026-05-10T15:00:00+08:00,质检员17
QI-0000866,SUP-002,MAT-0226,PO-202605-000179,1641,270,0.16453,fail,incoming,2025-08-22T23:00:00+08:00,质检员06
QI-0000867,SUP-020,MAT-0012,PO-202603-001287,667,74,0.11094,fail,process,2026-05-11T20:00:00+08:00,质检员08
QI-0000868,SUP-007,MAT-0097,PO-202512-000143,1743,156,0.0895,fail,final,2026-01-03T03:00:00+08:00,质检员07
QI-0000869,SUP-048,MAT-0100,PO-202605-001320,1494,93,0.06225,fail,incoming,2026-05-27T04:00:00+08:00,质检员04
QI-0000870,SUP-018,MAT-0149,PO-202508-001381,1676,18,0.01074,pass,process,2025-07-25T06:00:00+08:00,质检员17
QI-0000871,SUP-043,MAT-0125,PO-202512-000776,3680,605,0.1644,fail,process,2026-03-22T07:00:00+08:00,质检员15
QI-0000872,SUP-038,MAT-0028,PO-202509-001412,1308,215,0.16437,fail,incoming,2025-12-21T23:00:00+08:00,质检员02
QI-0000873,SUP-009,MAT-0025,PO-202605-000768,4378,406,0.09274,fail,process,2026-02-13T09:00:00+08:00,质检员10
QI-0000874,SUP-021,MAT-0170,PO-202605-000834,3436,593,0.17258,fail,incoming,2026-01-09T04:00:00+08:00,质检员14
QI-0000875,SUP-017,MAT-0141,PO-202509-000997,1867,70,0.03749,fail,incoming,2025-07-27T07:00:00+08:00,质检员15
QI-0000876,SUP-054,MAT-0057,PO-202606-000630,402,8,0.0199,pass,incoming,2026-02-23T08:00:00+08:00,质检员02
QI-0000877,SUP-003,MAT-0020,PO-202606-001018,2564,222,0.08658,fail,process,2026-06-01T05:00:00+08:00,质检员18
QI-0000878,SUP-034,MAT-0073,PO-202511-000524,393,77,0.19593,fail,incoming,2026-01-16T09:00:00+08:00,质检员10
QI-0000879,SUP-035,MAT-0117,PO-202512-000143,4681,517,0.11045,fail,process,2025-12-28T10:00:00+08:00,质检员15
QI-0000880,SUP-001,MAT-0034,PO-202602-000188,2976,521,0.17507,fail,final,2025-12-20T13:00:00+08:00,质检员12
QI-0000881,SUP-024,MAT-0207,PO-202509-000027,2266,437,0.19285,fail,process,2025-07-10T23:00:00+08:00,质检员09
QI-0000882,SUP-023,MAT-0071,PO-202508-000905,4699,451,0.09598,fail,final,2026-04-20T10:00:00+08:00,质检员12
QI-0000883,SUP-029,MAT-0148,PO-202604-001497,914,0,0.0,pass,incoming,2025-08-04T22:00:00+08:00,质检员01
QI-0000884,SUP-002,MAT-0123,PO-202604-000062,130,22,0.16923,fail,final,2025-12-15T07:00:00+08:00,质检员11
QI-0000885,SUP-009,MAT-0026,PO-202601-000002,1273,145,0.1139,fail,final,2026-05-05T06:00:00+08:00,质检员07
QI-0000886,SUP-005,MAT-0034,PO-202507-000019,259,36,0.139,fail,final,2025-10-09T23:00:00+08:00,质检员11
QI-0000887,SUP-042,MAT-0103,PO-202603-001000,1635,67,0.04098,fail,final,2025-07-22T13:00:00+08:00,质检员15
QI-0000888,SUP-014,MAT-0106,PO-202512-001206,4732,147,0.03107,fail,process,2026-04-30T18:00:00+08:00,质检员03
QI-0000889,SUP-047,MAT-0095,PO-202511-000524,745,139,0.18658,fail,process,2025-06-17T23:00:00+08:00,质检员04
QI-0000890,SUP-045,MAT-0043,PO-202603-000221,4061,782,0.19256,fail,final,2026-01-31T02:00:00+08:00,质检员13
QI-0000891,SUP-038,MAT-0028,PO-202601-001152,2746,565,0.20575,fail,incoming,2025-06-17T17:00:00+08:00,质检员05
QI-0000892,SUP-019,MAT-0006,PO-202601-001217,3372,302,0.08956,fail,process,2026-04-19T00:00:00+08:00,质检员08
QI-0000893,SUP-019,MAT-0114,PO-202604-001667,3908,314,0.08035,fail,process,2026-01-25T16:00:00+08:00,质检员18
