sales_order_line_id,sales_order_id,line_no,material_id,warehouse_id,ordered_qty,allocated_qty,shipped_qty,unit_price,line_amount,requested_delivery_at,updated_at
SO-202506-000851-04,SO-202506-000851,4,MAT-0128,WH-05,3797,986,2643,68.65,260659.43,2025-06-19T02:49:00+08:00,2025-07-04T02:49:00+08:00
SO-202506-000851-05,SO-202506-000851,5,MAT-0149,WH-03,3647,1559,1579,309.37,1128265.04,2025-06-19T02:49:00+08:00,2025-06-16T02:49:00+08:00
SO-202507-000852-01,SO-202507-000852,1,MAT-0127,WH-01,4019,4019,4019,1208.73,4857866.08,2025-07-28T17:50:00+08:00,2025-08-08T17:50:00+08:00
SO-202507-000852-02,SO-202507-000852,2,MAT-0146,WH-05,1394,1394,1394,750.19,1045765.93,2025-07-28T17:50:00+08:00,2025-08-15T17:50:00+08:00
SO-202507-000852-03,SO-202507-000852,3,MAT-0143,WH-06,3975,3975,3975,1551.92,6168897.36,2025-07-28T17:50:00+08:00,2025-07-29T17:50:00+08:00
SO-202507-000852-04,SO-202507-000852,4,MAT-0005,WH-02,2082,2082,2082,473.97,986809.36,2025-07-28T17:50:00+08:00,2025-08-13T17:50:00+08:00
SO-202507-000852-05,SO-202507-000852,5,MAT-0133,WH-03,3085,3085,3085,66.52,205211.93,2025-07-28T17:50:00+08:00,2025-08-18T17:50:00+08:00
SO-202605-000853-01,SO-202605-000853,1,MAT-0239,WH-02,652,279,478,674.8,439971.26,2026-05-12T12:17:00+08:00,2026-05-26T12:17:00+08:00
SO-202605-000853-02,SO-202605-000853,2,MAT-0178,WH-01,336,158,298,630.52,211853.67,2026-05-12T12:17:00+08:00,2026-05-12T12:17:00+08:00
SO-202603-000854-01,SO-202603-000854,1,MAT-0171,WH-04,2464,2464,337,1810.29,4460542.3,2026-03-23T02:24:00+08:00,2026-03-21T02:24:00+08:00
SO-202603-000854-02,SO-202603-000854,2,MAT-0031,WH-06,3245,3245,1333,934.16,3031348.03,2026-03-23T02:24:00+08:00,2026-04-09T02:24:00+08:00
SO-202603-000854-03,SO-202603-000854,3,MAT-0067,WH-03,1338,1338,1072,108.14,144689.3,2026-03-23T02:24:00+08:00,2026-03-21T02:24:00+08:00
SO-202603-000854-04,SO-202603-000854,4,MAT-0006,WH-01,926,926,195,549.71,509031.37,2026-03-23T02:24:00+08:00,2026-04-12T02:24:00+08:00
SO-202603-000854-05,SO-202603-000854,5,MAT-0209,WH-01,1246,1246,705,1587.36,1977853.78,2026-03-23T02:24:00+08:00,2026-04-12T02:24:00+08:00
SO-202507-000855-01,SO-202507-000855,1,MAT-0077,WH-05,764,261,3,9.49,7251.66,2025-07-10T19:27:00+08:00,2025-08-02T19:27:00+08:00
SO-202507-000855-02,SO-202507-000855,2,MAT-0117,WH-01,3615,1129,1304,240.95,871040.99,2025-07-10T19:27:00+08:00,2025-07-17T19:27:00+08:00
SO-202507-000855-03,SO-202507-000855,3,MAT-0187,WH-02,4455,1363,265,49.06,218553.54,2025-07-10T19:27:00+08:00,2025-07-26T19:27:00+08:00
SO-202604-000856-01,SO-202604-000856,1,MAT-0103,WH-05,3376,3376,3376,1056.65,3567242.17,2026-04-06T06:41:00+08:00,2026-04-20T06:41:00+08:00
SO-202604-000856-02,SO-202604-000856,2,MAT-0095,WH-01,1448,1448,1448,489.82,709265.55,2026-04-06T06:41:00+08:00,2026-04-12T06:41:00+08:00
SO-202604-000856-03,SO-202604-000856,3,MAT-0192,WH-04,1919,1919,1919,116.24,223068.83,2026-04-06T06:41:00+08:00,2026-04-05T06:41:00+08:00
SO-202601-000857-01,SO-202601-000857,1,MAT-0090,WH-05,1654,379,434,5.64,9322.59,2026-01-22T08:58:00+08:00,2026-01-26T08:58:00+08:00
SO-202601-000857-02,SO-202601-000857,2,MAT-0133,WH-01,298,197,146,62.42,18601.88,2026-01-22T08:58:00+08:00,2026-01-28T08:58:00+08:00
SO-202601-000857-03,SO-202601-000857,3,MAT-0053,WH-05,2420,1000,1284,42.66,103236.29,2026-01-22T08:58:00+08:00,2026-02-10T08:58:00+08:00
SO-202601-000857-04,SO-202601-000857,4,MAT-0060,WH-04,3744,3159,506,750.73,2810750.25,2026-01-22T08:58:00+08:00,2026-01-24T08:58:00+08:00
SO-202512-000858-01,SO-202512-000858,1,MAT-0219,WH-05,3861,3861,3861,40.66,156982.53,2025-12-06T03:23:00+08:00,2025-12-31T03:23:00+08:00
SO-202512-000858-02,SO-202512-000858,2,MAT-0095,WH-06,3818,3818,3818,449.8,1717348.57,2025-12-06T03:23:00+08:00,2025-12-16T03:23:00+08:00
SO-202512-000858-03,SO-202512-000858,3,MAT-0114,WH-04,3609,3609,3609,376.7,1359515.64,2025-12-06T03:23:00+08:00,2025-12-27T03:23:00+08:00
SO-202512-000858-04,SO-202512-000858,4,MAT-0047,WH-01,2475,2475,2475,573.43,1419227.67,2025-12-06T03:23:00+08:00,2025-12-25T03:23:00+08:00
SO-202512-000858-05,SO-202512-000858,5,MAT-0093,WH-02,2560,2560,2560,1569.93,4019023.13,2025-12-06T03:23:00+08:00,2025-12-30T03:23:00+08:00
SO-202601-000859-01,SO-202601-000859,1,MAT-0229,WH-05,1888,1888,1382,474.7,896224.54,2026-01-06T17:09:00+08:00,2026-01-12T17:09:00+08:00
SO-202601-000859-02,SO-202601-000859,2,MAT-0012,WH-05,865,865,80,1339.5,1158666.44,2026-01-06T17:09:00+08:00,2026-01-18T17:09:00+08:00
SO-202601-000860-01,SO-202601-000860,1,MAT-0185,WH-03,1176,1176,1176,679.57,799179.31,2026-01-10T16:59:00+08:00,2026-01-25T16:59:00+08:00
SO-202601-000860-02,SO-202601-000860,2,MAT-0239,WH-06,2852,2852,2852,644.56,1838278.48,2026-01-10T16:59:00+08:00,2026-01-17T16:59:00+08:00
SO-202601-000860-03,SO-202601-000860,3,MAT-0124,WH-02,2745,2745,2745,905.95,2486823.34,2026-01-10T16:59:00+08:00,2026-02-06T16:59:00+08:00
SO-202601-000860-04,SO-202601-000860,4,MAT-0235,WH-06,1211,1211,1211,260.78,315801.37,2026-01-10T16:59:00+08:00,2026-01-21T16:59:00+08:00
SO-202601-000860-05,SO-202601-000860,5,MAT-0240,WH-01,4293,4293,4293,199.97,858489.2,2026-01-10T16:59:00+08:00,2026-02-04T16:59:00+08:00
SO-202510-000861-01,SO-202510-000861,1,MAT-0092,WH-05,3093,3093,3093,253.39,783733.46,2025-11-05T12:42:00+08:00,2025-11-15T12:42:00+08:00
SO-202510-000861-02,SO-202510-000861,2,MAT-0187,WH-04,1756,1756,1756,52.9,92893.66,2025-11-05T12:42:00+08:00,2025-11-28T12:42:00+08:00
SO-202510-000862-01,SO-202510-000862,1,MAT-0112,WH-01,2523,2523,2523,27.57,69555.7,2025-10-08T14:16:00+08:00,2025-10-25T14:16:00+08:00
SO-202510-000862-02,SO-202510-000862,2,MAT-0238,WH-03,3323,3323,3323,229.19,761611.99,2025-10-08T14:16:00+08:00,2025-10-24T14:16:00+08:00
SO-202512-000863-01,SO-202512-000863,1,MAT-0236,WH-02,4427,2427,3652,890.79,3943540.23,2025-12-03T16:51:00+08:00,2025-12-21T16:51:00+08:00
SO-202512-000863-02,SO-202512-000863,2,MAT-0027,WH-01,3233,2465,1237,882.93,2854523.31,2025-12-03T16:51:00+08:00,2025-12-20T16:51:00+08:00
SO-202512-000863-03,SO-202512-000863,3,MAT-0178,WH-04,1233,532,831,665.14,820118.09,2025-12-03T16:51:00+08:00,2025-12-28T16:51:00+08:00
SO-202512-000863-04,SO-202512-000863,4,MAT-0196,WH-04,4332,4292,3216,125.91,545462.33,2025-12-03T16:51:00+08:00,2025-12-05T16:51:00+08:00
SO-202602-000864-01,SO-202602-000864,1,MAT-0089,WH-01,1533,1182,394,346.86,531735.87,2026-02-20T01:23:00+08:00,2026-03-02T01:23:00+08:00
SO-202602-000864-02,SO-202602-000864,2,MAT-0084,WH-01,2653,1964,90,648.25,1719794.1,2026-02-20T01:23:00+08:00,2026-02-16T01:23:00+08:00
SO-202601-000865-01,SO-202601-000865,1,MAT-0004,WH-05,3536,943,676,527.43,1864994.13,2026-01-19T08:13:00+08:00,2026-01-16T08:13:00+08:00
SO-202601-000865-02,SO-202601-000865,2,MAT-0205,WH-04,3999,3279,2111,460.67,1842213.74,2026-01-19T08:13:00+08:00,2026-01-20T08:13:00+08:00
SO-202510-000866-01,SO-202510-000866,1,MAT-0019,WH-01,2938,2938,2938,35.2,103426.06,2025-11-02T23:12:00+08:00,2025-11-25T23:12:00+08:00
SO-202510-000866-02,SO-202510-000866,2,MAT-0170,WH-03,4354,4354,4354,292.41,1273145.17,2025-11-02T23:12:00+08:00,2025-11-16T23:12:00+08:00
SO-202510-000866-03,SO-202510-000866,3,MAT-0125,WH-01,2258,2258,2258,1437.96,3246911.89,2025-11-02T23:12:00+08:00,2025-11-18T23:12:00+08:00
SO-202510-000866-04,SO-202510-000866,4,MAT-0067,WH-03,508,508,508,104.29,52981.33,2025-11-02T23:12:00+08:00,2025-11-05T23:12:00+08:00
SO-202510-000866-05,SO-202510-000866,5,MAT-0135,WH-03,776,776,776,54.81,42535.62,2025-11-02T23:12:00+08:00,2025-11-04T23:12:00+08:00
SO-202509-000867-01,SO-202509-000867,1,MAT-0054,WH-05,3406,1457,246,1136.72,3871657.75,2025-10-03T11:59:00+08:00,2025-10-08T11:59:00+08:00
SO-202509-000867-02,SO-202509-000867,2,MAT-0039,WH-02,3974,1843,3256,1120.99,4454825.71,2025-10-03T11:59:00+08:00,2025-10-06T11:59:00+08:00
SO-202509-000867-03,SO-202509-000867,3,MAT-0009,WH-02,3393,1688,1308,76.41,259268.02,2025-10-03T11:59:00+08:00,2025-10-16T11:59:00+08:00
SO-202509-000867-04,SO-202509-000867,4,MAT-0017,WH-03,4009,856,37,113.95,456830.18,2025-10-03T11:59:00+08:00,2025-10-27T11:59:00+08:00
SO-202509-000867-05,SO-202509-000867,5,MAT-0197,WH-06,4230,2845,3417,575.3,2433538.81,2025-10-03T11:59:00+08:00,2025-10-06T11:59:00+08:00
SO-202512-000868-01,SO-202512-000868,1,MAT-0167,WH-02,831,286,504,133.03,110547.19,2025-12-18T04:03:00+08:00,2026-01-07T04:03:00+08:00
SO-202512-000868-02,SO-202512-000868,2,MAT-0196,WH-06,2929,1346,2172,123.9,362907.41,2025-12-18T04:03:00+08:00,2025-12-23T04:03:00+08:00
SO-202512-000868-03,SO-202512-000868,3,MAT-0159,WH-04,1554,352,101,24.56,38160.91,2025-12-18T04:03:00+08:00,2025-12-25T04:03:00+08:00
SO-202602-000869-01,SO-202602-000869,1,MAT-0230,WH-02,535,196,251,1195.82,639764.61,2026-02-09T14:25:00+08:00,2026-02-25T14:25:00+08:00
SO-202602-000869-02,SO-202602-000869,2,MAT-0228,WH-02,3239,2434,2230,13.37,43318.44,2026-02-09T14:25:00+08:00,2026-02-27T14:25:00+08:00
SO-202602-000869-03,SO-202602-000869,3,MAT-0213,WH-05,495,355,161,616.25,305044.77,2026-02-09T14:25:00+08:00,2026-03-06T14:25:00+08:00
SO-202602-000869-04,SO-202602-000869,4,MAT-0160,WH-02,3240,1434,187,411.12,1332027.91,2026-02-09T14:25:00+08:00,2026-02-06T14:25:00+08:00
SO-202602-000869-05,SO-202602-000869,5,MAT-0062,WH-05,2203,1616,946,1539.48,3391470.46,2026-02-09T14:25:00+08:00,2026-02-27T14:25:00+08:00
SO-202511-000870-01,SO-202511-000870,1,MAT-0034,WH-05,677,255,512,59.96,40596.11,2025-11-11T19:34:00+08:00,2025-11-15T19:34:00+08:00
SO-202511-000870-02,SO-202511-000870,2,MAT-0177,WH-03,2889,896,919,850.97,2458459.13,2025-11-11T19:34:00+08:00,2025-11-09T19:34:00+08:00
SO-202511-000870-03,SO-202511-000870,3,MAT-0069,WH-06,2942,821,1812,743.2,2186491.57,2025-11-11T19:34:00+08:00,2025-11-15T19:34:00+08:00
SO-202511-000870-04,SO-202511-000870,4,MAT-0223,WH-04,2063,979,282,858.42,1770926.4,2025-11-11T19:34:00+08:00,2025-11-24T19:34:00+08:00
SO-202511-000870-05,SO-202511-000870,5,MAT-0011,WH-03,2336,666,1886,10.19,23805.92,2025-11-11T19:34:00+08:00,2025-11-14T19:34:00+08:00
SO-202507-000871-01,SO-202507-000871,1,MAT-0125,WH-02,2537,2537,2537,1426.03,3617839.89,2025-07-23T01:43:00+08:00,2025-08-06T01:43:00+08:00
SO-202507-000871-02,SO-202507-000871,2,MAT-0147,WH-01,2053,2053,2053,808.37,1659583.19,2025-07-23T01:43:00+08:00,2025-08-20T01:43:00+08:00
SO-202511-000872-01,SO-202511-000872,1,MAT-0120,WH-03,2265,624,1841,19.33,43773.98,2025-11-08T12:55:00+08:00,2025-11-30T12:55:00+08:00
SO-202511-000872-02,SO-202511-000872,2,MAT-0212,WH-04,3978,871,1,535.77,2131292.0,2025-11-08T12:55:00+08:00,2025-11-07T12:55:00+08:00
SO-202511-000872-03,SO-202511-000872,3,MAT-0138,WH-03,3233,973,1420,263.28,851183.09,2025-11-08T12:55:00+08:00,2025-11-19T12:55:00+08:00
SO-202511-000872-04,SO-202511-000872,4,MAT-0030,WH-04,1639,1329,808,30.89,50630.96,2025-11-08T12:55:00+08:00,2025-11-15T12:55:00+08:00
SO-202511-000872-05,SO-202511-000872,5,MAT-0204,WH-03,3907,3722,469,262.04,1023802.59,2025-11-08T12:55:00+08:00,2025-12-05T12:55:00+08:00
SO-202606-000873-01,SO-202606-000873,1,MAT-0078,WH-04,104,104,104,335.52,34894.13,2026-06-08T20:45:00+08:00,2026-06-15T08:00:00+08:00
SO-202606-000873-02,SO-202606-000873,2,MAT-0113,WH-02,2336,2336,2336,138.85,324356.85,2026-06-08T20:45:00+08:00,2026-06-15T08:00:00+08:00
SO-202603-000874-01,SO-202603-000874,1,MAT-0231,WH-04,877,346,701,481.39,422179.46,2026-03-19T04:15:00+08:00,2026-03-17T04:15:00+08:00
SO-202511-000875-01,SO-202511-000875,1,MAT-0213,WH-01,4489,4489,4489,534.76,2400521.48,2025-11-06T23:22:00+08:00,2025-11-23T23:22:00+08:00
SO-202511-000875-02,SO-202511-000875,2,MAT-0127,WH-02,2222,2222,2222,1342.04,2982020.91,2025-11-06T23:22:00+08:00,2025-11-15T23:22:00+08:00
SO-202511-000875-03,SO-202511-000875,3,MAT-0184,WH-01,4382,4382,4382,474.17,2077795.79,2025-11-06T23:22:00+08:00,2025-11-08T23:22:00+08:00
SO-202511-000875-04,SO-202511-000875,4,MAT-0107,WH-04,2654,2654,2654,576.44,1529883.04,2025-11-06T23:22:00+08:00,2025-12-03T23:22:00+08:00
SO-202509-000876-01,SO-202509-000876,1,MAT-0086,WH-02,1594,1594,1594,147.87,235703.37,2025-09-14T08:51:00+08:00,2025-10-09T08:51:00+08:00
SO-202509-000876-02,SO-202509-000876,2,MAT-0059,WH-04,1547,1547,1547,1235.92,1911972.79,2025-09-14T08:51:00+08:00,2025-09-24T08:51:00+08:00
SO-202606-000877-01,SO-202606-000877,1,MAT-0171,WH-01,1443,1443,296,1841.46,2657233.15,2026-06-05T19:05:00+08:00,2026-06-08T19:05:00+08:00
SO-202512-000878-01,SO-202512-000878,1,MAT-0097,WH-06,3714,3714,3714,1147.01,4259981.6,2025-12-11T10:28:00+08:00,2026-01-05T10:28:00+08:00
SO-202605-000879-01,SO-202605-000879,1,MAT-0092,WH-06,2668,2668,1985,241.18,643467.21,2026-06-03T13:57:00+08:00,2026-06-15T08:00:00+08:00
SO-202605-000879-02,SO-202605-000879,2,MAT-0172,WH-01,2288,2288,1277,780.24,1785186.81,2026-06-03T13:57:00+08:00,2026-06-15T08:00:00+08:00
SO-202605-000879-03,SO-202605-000879,3,MAT-0100,WH-02,4430,4430,722,480.76,2129780.09,2026-06-03T13:57:00+08:00,2026-06-15T08:00:00+08:00
SO-202508-000880-01,SO-202508-000880,1,MAT-0192,WH-04,2679,2679,1975,130.06,348435.85,2025-08-22T10:39:00+08:00,2025-09-04T10:39:00+08:00
SO-202508-000880-02,SO-202508-000880,2,MAT-0078,WH-02,1373,1373,124,333.17,457437.93,2025-08-22T10:39:00+08:00,2025-09-06T10:39:00+08:00
SO-202510-000881-01,SO-202510-000881,1,MAT-0005,WH-01,1461,892,849,423.33,618490.23,2025-10-29T23:33:00+08:00,2025-11-18T23:33:00+08:00
SO-202510-000881-02,SO-202510-000881,2,MAT-0206,WH-02,859,173,761,128.29,110199.3,2025-10-29T23:33:00+08:00,2025-10-27T23:33:00+08:00
SO-202510-000881-03,SO-202510-000881,3,MAT-0001,WH-04,304,225,33,276.48,84048.47,2025-10-29T23:33:00+08:00,2025-11-06T23:33:00+08:00
SO-202510-000881-04,SO-202510-000881,4,MAT-0107,WH-02,386,346,125,686.84,265118.85,2025-10-29T23:33:00+08:00,2025-11-02T23:33:00+08:00
SO-202602-000882-01,SO-202602-000882,1,MAT-0180,WH-01,3939,3939,1067,233.64,920297.24,2026-03-04T02:47:00+08:00,2026-03-20T02:47:00+08:00
SO-202602-000882-02,SO-202602-000882,2,MAT-0123,WH-01,1560,1560,531,194.63,303628.31,2026-03-04T02:47:00+08:00,2026-03-16T02:47:00+08:00
SO-202602-000882-03,SO-202602-000882,3,MAT-0131,WH-05,1617,1617,637,684.99,1107630.46,2026-03-04T02:47:00+08:00,2026-03-03T02:47:00+08:00
SO-202603-000883-01,SO-202603-000883,1,MAT-0167,WH-02,997,997,997,152.04,151587.71,2026-03-11T12:25:00+08:00,2026-03-10T12:25:00+08:00
SO-202603-000883-02,SO-202603-000883,2,MAT-0115,WH-01,3309,3309,3309,428.52,1417977.34,2026-03-11T12:25:00+08:00,2026-03-27T12:25:00+08:00
SO-202601-000884-01,SO-202601-000884,1,MAT-0013,WH-04,3120,2130,1789,1344.73,4195552.15,2026-01-28T20:03:00+08:00,2026-02-16T20:03:00+08:00
SO-202601-000884-02,SO-202601-000884,2,MAT-0130,WH-03,3846,2815,1812,936.57,3602034.6,2026-01-28T20:03:00+08:00,2026-02-09T20:03:00+08:00
SO-202601-000884-03,SO-202601-000884,3,MAT-0067,WH-05,866,521,150,106.25,92010.13,2026-01-28T20:03:00+08:00,2026-02-18T20:03:00+08:00
SO-202601-000884-04,SO-202601-000884,4,MAT-0107,WH-04,2366,504,1145,573.5,1356909.28,2026-01-28T20:03:00+08:00,2026-01-23T20:03:00+08:00
SO-202601-000884-05,SO-202601-000884,5,MAT-0011,WH-05,4056,1857,2733,10.08,40892.46,2026-01-28T20:03:00+08:00,2026-02-10T20:03:00+08:00
SO-202601-000885-01,SO-202601-000885,1,MAT-0020,WH-02,1246,1246,1246,304.79,379773.54,2026-02-02T17:28:00+08:00,2026-02-23T17:28:00+08:00
SO-202601-000885-02,SO-202601-000885,2,MAT-0081,WH-03,4364,4364,4364,828.65,3616241.11,2026-02-02T17:28:00+08:00,2026-02-08T17:28:00+08:00
SO-202601-000885-03,SO-202601-000885,3,MAT-0084,WH-02,2514,2514,2514,576.08,1448263.57,2026-02-02T17:28:00+08:00,2026-02-17T17:28:00+08:00
SO-202601-000885-04,SO-202601-000885,4,MAT-0136,WH-01,979,979,979,1200.21,1175002.67,2026-02-02T17:28:00+08:00,2026-01-30T17:28:00+08:00
SO-202602-000886-01,SO-202602-000886,1,MAT-0169,WH-02,4459,4117,2601,65.45,291839.32,2026-02-19T13:42:00+08:00,2026-03-07T13:42:00+08:00
SO-202602-000886-02,SO-202602-000886,2,MAT-0114,WH-02,1352,450,51,387.4,523769.47,2026-02-19T13:42:00+08:00,2026-02-19T13:42:00+08:00
SO-202602-000886-03,SO-202602-000886,3,MAT-0186,WH-05,292,286,188,679.58,198438.22,2026-02-19T13:42:00+08:00,2026-03-07T13:42:00+08:00
SO-202602-000886-04,SO-202602-000886,4,MAT-0143,WH-01,3418,1760,46,1422.76,4862988.43,2026-02-19T13:42:00+08:00,2026-03-16T13:42:00+08:00
SO-202511-000887-01,SO-202511-000887,1,MAT-0153,WH-03,4071,4071,4071,393.84,1603302.35,2025-11-16T06:38:00+08:00,2025-11-24T06:38:00+08:00
SO-202511-000887-02,SO-202511-000887,2,MAT-0074,WH-06,346,346,346,27.99,9686.14,2025-11-16T06:38:00+08:00,2025-11-26T06:38:00+08:00
SO-202509-000888-01,SO-202509-000888,1,MAT-0136,WH-04,914,914,599,1224.43,1119131.0,2025-09-22T13:14:00+08:00,2025-09-29T13:14:00+08:00
SO-202509-000888-02,SO-202509-000888,2,MAT-0053,WH-05,4434,4434,1380,41.44,183724.94,2025-09-22T13:14:00+08:00,2025-09-30T13:14:00+08:00
SO-202509-000888-03,SO-202509-000888,3,MAT-0101,WH-03,980,980,525,650.35,637347.66,2025-09-22T13:14:00+08:00,2025-10-12T13:14:00+08:00
SO-202603-000889-01,SO-202603-000889,1,MAT-0154,WH-01,1597,1597,1597,115.57,184568.84,2026-04-01T22:41:00+08:00,2026-03-30T22:41:00+08:00
SO-202603-000889-02,SO-202603-000889,2,MAT-0022,WH-04,2065,2065,2065,125.6,259365.3,2026-04-01T22:41:00+08:00,2026-04-04T22:41:00+08:00
SO-202603-000889-03,SO-202603-000889,3,MAT-0190,WH-03,2033,2033,2033,252.1,512525.54,2026-04-01T22:41:00+08:00,2026-03-30T22:41:00+08:00
SO-202603-000889-04,SO-202603-000889,4,MAT-0037,WH-06,568,568,568,1085.38,616495.82,2026-04-01T22:41:00+08:00,2026-04-16T22:41:00+08:00
SO-202603-000889-05,SO-202603-000889,5,MAT-0184,WH-04,4330,4330,4330,513.23,2222265.07,2026-04-01T22:41:00+08:00,2026-03-28T22:41:00+08:00
SO-202507-000890-01,SO-202507-000890,1,MAT-0176,WH-04,3096,2927,1545,1602.99,4962856.09,2025-08-01T18:13:00+08:00,2025-08-22T18:13:00+08:00
SO-202604-000891-01,SO-202604-000891,1,MAT-0038,WH-03,3723,1183,3173,971.84,3618167.03,2026-04-20T04:25:00+08:00,2026-05-02T04:25:00+08:00
SO-202604-000891-02,SO-202604-000891,2,MAT-0128,WH-02,2209,1506,729,66.94,147870.17,2026-04-20T04:25:00+08:00,2026-04-19T04:25:00+08:00
SO-202604-000891-03,SO-202604-000891,3,MAT-0051,WH-05,3288,1922,2660,85.64,281579.51,2026-04-20T04:25:00+08:00,2026-05-17T04:25:00+08:00
SO-202604-000891-04,SO-202604-000891,4,MAT-0070,WH-01,1892,1672,1676,178.13,337028.28,2026-04-20T04:25:00+08:00,2026-04-29T04:25:00+08:00
SO-202602-000892-01,SO-202602-000892,1,MAT-0078,WH-04,793,793,793,376.1,298246.46,2026-03-03T02:16:00+08:00,2026-03-09T02:16:00+08:00
SO-202602-000892-02,SO-202602-000892,2,MAT-0194,WH-05,2349,2349,2349,19.79,46495.57,2026-03-03T02:16:00+08:00,2026-03-29T02:16:00+08:00
SO-202509-000893-01,SO-202509-000893,1,MAT-0083,WH-05,1620,1522,378,397.66,644209.45,2025-10-02T20:46:00+08:00,2025-10-11T20:46:00+08:00
SO-202509-000893-02,SO-202509-000893,2,MAT-0233,WH-01,191,133,153,43.86,8377.5,2025-10-02T20:46:00+08:00,2025-09-30T20:46:00+08:00
SO-202509-000893-03,SO-202509-000893,3,MAT-0156,WH-05,3213,2206,913,28.39,91212.77,2025-10-02T20:46:00+08:00,2025-10-23T20:46:00+08:00
SO-202512-000894-01,SO-202512-000894,1,MAT-0084,WH-04,761,761,761,584.27,444629.0,2025-12-25T20:32:00+08:00,2026-01-02T20:32:00+08:00
SO-202512-000894-02,SO-202512-000894,2,MAT-0106,WH-06,3405,3405,3405,1010.08,3439333.48,2025-12-25T20:32:00+08:00,2026-01-01T20:32:00+08:00
SO-202512-000894-03,SO-202512-000894,3,MAT-0148,WH-01,3083,3083,3083,10.68,32929.26,2025-12-25T20:32:00+08:00,2025-12-26T20:32:00+08:00
SO-202512-000894-04,SO-202512-000894,4,MAT-0115,WH-06,2686,2686,2686,485.39,1303760.06,2025-12-25T20:32:00+08:00,2026-01-06T20:32:00+08:00
SO-202606-000895-01,SO-202606-000895,1,MAT-0075,WH-05,1028,1028,1028,318.46,327376.66,2026-06-06T01:19:00+08:00,2026-06-06T01:19:00+08:00
SO-202606-000895-02,SO-202606-000895,2,MAT-0115,WH-03,2590,2590,2590,475.98,1232783.24,2026-06-06T01:19:00+08:00,2026-06-15T08:00:00+08:00
SO-202606-000895-03,SO-202606-000895,3,MAT-0116,WH-02,3161,3161,3161,145.64,460383.69,2026-06-06T01:19:00+08:00,2026-06-15T08:00:00+08:00
SO-202512-000896-01,SO-202512-000896,1,MAT-0187,WH-01,2544,2544,2544,46.23,117598.87,2025-12-21T01:09:00+08:00,2025-12-27T01:09:00+08:00
SO-202512-000896-02,SO-202512-000896,2,MAT-0156,WH-03,4013,4013,4013,26.98,108278.31,2025-12-21T01:09:00+08:00,2026-01-12T01:09:00+08:00
SO-202512-000896-03,SO-202512-000896,3,MAT-0214,WH-02,1817,1817,1817,268.13,487190.8,2025-12-21T01:09:00+08:00,2025-12-25T01:09:00+08:00
SO-202508-000897-01,SO-202508-000897,1,MAT-0123,WH-06,2434,2434,2434,167.94,408761.81,2025-08-15T03:41:00+08:00,2025-08-18T03:41:00+08:00
SO-202508-000897-02,SO-202508-000897,2,MAT-0162,WH-01,240,240,240,83.11,19946.66,2025-08-15T03:41:00+08:00,2025-08-30T03:41:00+08:00
SO-202511-000898-01,SO-202511-000898,1,MAT-0213,WH-06,88,88,88,565.41,49755.99,2025-11-07T08:25:00+08:00,2025-11-21T08:25:00+08:00
SO-202511-000898-02,SO-202511-000898,2,MAT-0092,WH-05,3739,3739,3739,274.3,1025607.01,2025-11-07T08:25:00+08:00,2025-11-17T08:25:00+08:00
SO-202603-000899-01,SO-202603-000899,1,MAT-0224,WH-05,3969,3969,1566,424.33,1684147.75,2026-03-23T13:40:00+08:00,2026-04-12T13:40:00+08:00
SO-202603-000899-02,SO-202603-000899,2,MAT-0168,WH-03,3209,3209,2389,840.32,2696573.06,2026-03-23T13:40:00+08:00,2026-04-04T13:40:00+08:00
SO-202511-000900-01,SO-202511-000900,1,MAT-0179,WH-01,671,374,599,870.82,584318.63,2025-11-23T14:29:00+08:00,2025-12-11T14:29:00+08:00
SO-202511-000900-02,SO-202511-000900,2,MAT-0229,WH-06,4170,1493,2201,445.39,1857295.31,2025-11-23T14:29:00+08:00,2025-11-27T14:29:00+08:00
SO-202511-000900-03,SO-202511-000900,3,MAT-0031,WH-03,3845,3789,2809,848.63,3262980.3,2025-11-23T14:29:00+08:00,2025-11-20T14:29:00+08:00
SO-202511-000900-04,SO-202511-000900,4,MAT-0008,WH-04,2468,1666,776,608.83,1502588.03,2025-11-23T14:29:00+08:00,2025-11-30T14:29:00+08:00
SO-202510-000901-01,SO-202510-000901,1,MAT-0104,WH-02,2828,701,913,957.42,2707585.52,2025-10-10T00:52:00+08:00,2025-10-19T00:52:00+08:00
SO-202510-000901-02,SO-202510-000901,2,MAT-0018,WH-03,4029,4013,1415,39.82,160450.37,2025-10-10T00:52:00+08:00,2025-10-05T00:52:00+08:00
SO-202510-000901-03,SO-202510-000901,3,MAT-0089,WH-06,1068,403,792,349.95,373751.0,2025-10-10T00:52:00+08:00,2025-11-04T00:52:00+08:00
SO-202510-000901-04,SO-202510-000901,4,MAT-0046,WH-02,2609,1341,1535,1523.56,3974958.05,2025-10-10T00:52:00+08:00,2025-10-10T00:52:00+08:00
SO-202605-000902-01,SO-202605-000902,1,MAT-0210,WH-04,4138,3112,3507,108.35,448332.69,2026-05-14T03:07:00+08:00,2026-05-14T03:07:00+08:00
SO-202605-000902-02,SO-202605-000902,2,MAT-0127,WH-05,3184,703,1843,1291.07,4110755.18,2026-05-14T03:07:00+08:00,2026-05-27T03:07:00+08:00
